# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2]
2019354000,0.000690291355,-0.0006050702,-0.0052538842,-0.0759784933,0.0292728562,-9.79228479
2019364000,-0.000379234139,0.00207620039,-1.64366974e-05,-0.0612391893,0.0245966811,-9.79707319
2019374000,-0.00196008656,0.00165222514,-0.000319579331,-0.0848445213,0.0102875853,-9.82580361
2019384000,-0.00112385398,0.00121653199,-0.000919323208,-0.0860416222,0.0256815537,-9.83538042
2019394000,-0.000540888017,-0.00293799931,0.000695617677,-0.0727238754,0.019920506,-9.81622681
2019404000,0.000122705147,-0.000721184023,7.31703509e-05,-0.0681225191,0.0260930572,-9.80665
2019414000,-0.00180136216,0.00327462288,-0.00158191769,-0.0744072985,0.0204442376,-9.80665
2019424000,4.25439984e-05,-0.00255663465,0.00320218489,-0.0989852749,0.0276829567,-9.81622681
2019434000,-0.00242241133,0.00143597646,0.00089801792,-0.0716764122,0.0194154791,-9.80665
2019444000,0.00455933179,0.000536893276,-0.00236062599,-0.05495441,0.0240355401,-9.79707319
2019454000,-0.00278247071,-0.00349832841,-0.00257154835,-0.0763899967,0.0395417368,-9.79707319
2019464000,-0.00296356566,0.000774979877,0.00180349269,-0.0729857412,0.038157589,-9.80665
2019474000,-0.00565868468,-0.00184184221,0.000284425604,-0.0625485184,0.027290158,-9.82580361
2019484000,-6.52807362e-05,0.00425253563,0.00142212802,-0.0640448944,0.0165349552,-9.82580361
2019494000,-0.000736630358,0.00305304787,0.00243945556,-0.0731353788,0.00922141733,-9.83538042
2019504000,-0.00361976855,0.00452950438,-0.000295610881,-0.0650549482,0.00523263996,-9.78749639
2019514000,-0.00185569065,0.00401391639,0.000359526747,-0.062698156,0.0211924256,-9.79228479
2019524000,-0.00222427214,0.00402456904,0.000506266923,-0.0550292288,0.00917465558,-9.80665
2019534000,-0.0022583606,0.00161494089,0.000432763677,-0.054393269,0.0100818336,-9.82580361
2019544000,-0.000638093397,0.00135927742,-0.00668133854,-0.0648304918,0.0284311447,-9.79707319
2019554000,-0.00255876518,-0.0036602486,-0.00214011625,-0.0589946253,-0.00752396576,-9.80665
2019564000,0.00203465507,0.00023342607,0.00111746239,-0.0582838467,0.0332943668,-9.81622681
2019574000,0.000836232582,-0.00301895941,-0.000636495501,-0.0704793114,0.0279074131,-9.81622681
2019584000,-0.00204637298,0.00366237913,-0.00136779954,-0.0663268679,0.026729017,-9.82580361
2019594000,-0.00113557189,0.0031659659,-0.00228818801,-0.0670750559,0.0260743525,-9.80665
2019604000,0.00175662106,-0.00321922913,-0.00354520004,-0.0782604668,0.0335375279,-9.79707319
2019614000,-0.00247567455,-0.00415666183,0.000467118455,-0.07930793,0.0338180984,-9.82580361
2019624000,0.0026418558,-0.000500940601,0.00251828513,-0.10242694,0.0174701902,-9.84495723
2019634000,0.00221788056,-0.00212307202,-0.00396491423,-0.0791582924,0.0131587568,-9.81622681
2019644000,-0.00107485182,7.51677218e-05,0.000677508181,-0.0623614714,0.0367547364,-9.82580361
