# t_us, static pressure [Pa]
1920065000,99620.6054
1920164000,99620.6054
1920263000,99620.6054
1920364000,99620.6054
1920463000,99620.6054
1920563000,99622.0864
1920666000,99625.0483
1920763000,99625.0483
1920865000,99626.5293
1920963000,99626.5293
1921063000,99625.0483
1921163000,99625.0483
1921263000,99625.0483
1921363000,99626.5293
1921463000,99628.0103
1921563000,99626.5293
1921663000,99626.5293
1921766000,99626.5293
1921867000,99626.5293
1921965000,99628.0103
1922063000,99626.5293
1922163000,99626.5293
1922263000,99628.0103
1922363000,99628.0103
1922463000,99628.0103
1922563000,99628.0103
1922663000,99625.0483
1922763000,99623.5673
1922863000,99625.0483
1922963000,99625.0483
1923063000,99623.5673
1923163000,99623.5673
1923263000,99625.0483
1923363000,99625.0483
1923463000,99626.5293
1923563000,99626.5293
1923663000,99628.0103
1923763000,99628.0103
1923863000,99628.0103
1923963000,99628.0103
1924063000,99628.0103
1924163000,99628.0103
1924264000,99626.5293
1924363000,99626.5293
1924463000,99625.0483
1924563000,99623.5673
1924663000,99622.0864
1924763000,99622.0864
1924863000,99620.6054
1924963000,99619.1245
1925063000,99617.6436
1925164000,99619.1245
1925263000,99620.6054
1925363000,99623.5673
1925463000,99626.5293
1925563000,99630.9724
1925663000,99632.4535
1925763000,99633.9346
1925863000,99633.9346
1925963000,99630.9724
1926063000,99629.4914
1926163000,99628.0103
1926263000,99626.5293
1926363000,99626.5293
1926463000,99625.0483
1926563000,99625.0483
1926666000,99625.0483
1926765000,99625.0483
1926865000,99622.0864
1926963000,99623.5673
1927063000,99622.0864
1927163000,99622.0864
1927263000,99622.0864
1927363000,99622.0864
1927463000,99623.5673
1927563000,99623.5673
1927663000,99622.0864
1927763000,99622.0864
1927863000,99623.5673
1927963000,99622.0864
1928063000,99623.5673
1928163000,99625.0483
1928263000,99625.0483
1928363000,99625.0483
1928463000,99625.0483
1928563000,99628.0103
1928663000,99629.4914
1928763000,99632.4535
1928864000,99633.9346
1928964000,99635.4157
1929063000,99636.8968
1929163000,99636.8968
1929263000,99635.4157
1929363000,99632.4535
1929463000,99630.9724
1929563000,99630.9724
1929663000,99629.4914
1929763000,99626.5293
1929863000,99626.5293
1929965000,99625.0483
1930063000,99623.5673
1930163000,99620.6054
1930265000,99620.6054
1930363000,99620.6054
1930463000,99619.1245
1930563000,99619.1245
1930665000,99620.6054
1930763000,99620.6054
1930864000,99622.0864
1930963000,99622.0864
1931063000,99622.0864
1931163000,99625.0483
1931263000,99625.0483
1931363000,99625.0483
1931463000,99623.5673
1931565000,99626.5293
1931663000,99626.5293
1931763000,99628.0103
1931863000,99629.4914
1931963000,99629.4914
1932063000,99629.4914
1932163000,99628.0103
1932264000,99626.5293
1932363000,99628.0103
1932463000,99628.0103
1932563000,99628.0103
1932663000,99628.0103
1932763000,99629.4914
1932863000,99629.4914
1932963000,99629.4914
1933063000,99628.0103
1933163000,99629.4914
1933263000,99629.4914
1933363000,99629.4914
1933463000,99628.0103
1933565000,99629.4914
1933665000,99628.0103
1933763000,99628.0103
1933863000,99626.5293
1933963000,99626.5293
1934063000,99625.0483
1934163000,99623.5673
1934263000,99622.0864
1934363000,99622.0864
1934463000,99623.5673
1934563000,99625.0483
1934663000,99625.0483
1934764000,99626.5293
1934863000,99628.0103
1934963000,99628.0103
1935063000,99628.0103
1935163000,99628.0103
1935263000,99626.5293
1935363000,99628.0103
1935463000,99626.5293
1935563000,99625.0483
1935663000,99623.5673
1935763000,99620.6054
1935863000,99619.1245
1935963000,99622.0864
1936063000,99626.5293
1936163000,99630.9724
1936263000,99636.8968
1936363000,99639.8591
1936463000,99636.8968
1936563000,99633.9346
1936663000,99629.4914
1936763000,99625.0483
1936863000,99623.5673
1936963000,99623.5673
1937063000,99622.0864
1937163000,99622.0864
1937263000,99622.0864
1937363000,99623.5673
1937463000,99628.0103
1937563000,99632.4535
1937663000,99633.9346
1937763000,99635.4157
1937863000,99635.4157
1937963000,99633.9346
1938063000,99633.9346
1938164000,99630.9724
1938263000,99629.4914
1938363000,99628.0103
1938463000,99625.0483
1938563000,99625.0483
1938663000,99625.0483
1938763000,99623.5673
1938863000,99625.0483
1938963000,99626.5293
1939063000,99628.0103
1939163000,99630.9724
1939263000,99635.4157
1939363000,99635.4157
1939463000,99635.4157
1939563000,99633.9346
1939663000,99632.4535
1939763000,99632.4535
1939863000,99630.9724
1939963000,99628.0103
1940063000,99626.5293
1940163000,99625.0483
1940263000,99625.0483
1940363000,99623.5673
1940463000,99625.0483
1940563000,99626.5293
1940663000,99626.5293
1940763000,99629.4914
1940863000,99632.4535
1940963000,99635.4157
1941063000,99633.9346
