# t_us, lat_deg, lon_deg, h_m, cov_pos_ned nn,ne,nd,ee,ed,dd [m^2], vn, ve, vd [m/s], cov_vel_ned nn,ne,nd,ee,ed,dd [(m/s)^2], vel_ok
# groves-profile_1: Groves LS GNSS fixes (Export_Demo_4.m)
25000000,51.0031420220,0.0017657523,13.5819,6.25,0,0,6.25,0,6.25,4.5560,19.4116,-0.4293,0.01,0,0,0.01,0,0.01,1
25500000,51.0031753978,0.0018937131,14.1972,6.25,0,0,6.25,0,6.25,3.3470,19.6361,-0.3956,0.01,0,0,0.01,0,0.01,1
26000000,51.0031884352,0.0020384621,13.0658,6.25,0,0,6.25,0,6.25,2.1300,19.7710,-0.4452,0.01,0,0,0.01,0,0.01,1
26500000,51.0031927078,0.0021838152,14.5548,6.25,0,0,6.25,0,6.25,0.9227,19.9152,-0.4577,0.01,0,0,0.01,0,0.01,1
27000000,51.0031769460,0.0023309935,15.1660,6.25,0,0,6.25,0,6.25,-0.0114,19.9969,-0.4397,0.01,0,0,0.01,0,0.01,1
27500000,51.0031877251,0.0024694563,15.9329,6.25,0,0,6.25,0,6.25,0.0049,19.9992,-0.4506,0.01,0,0,0.01,0,0.01,1
28000000,51.0031836673,0.0026005718,14.5093,6.25,0,0,6.25,0,6.25,0.0096,19.9856,-0.5232,0.01,0,0,0.01,0,0.01,1
28500000,51.0031865348,0.0027548767,16.5539,6.25,0,0,6.25,0,6.25,0.0072,20.0051,-0.4953,0.01,0,0,0.01,0,0.01,1
29000000,51.0031848924,0.0028973282,14.7602,6.25,0,0,6.25,0,6.25,-0.0076,20.0027,-0.5123,0.01,0,0,0.01,0,0.01,1
29500000,51.0031950142,0.0030291994,16.4045,6.25,0,0,6.25,0,6.25,-0.0127,19.9752,-0.4864,0.01,0,0,0.01,0,0.01,1
30000000,51.0031930391,0.0031910887,13.6671,6.25,0,0,6.25,0,6.25,-0.0091,19.9879,-0.5298,0.01,0,0,0.01,0,0.01,1
30500000,51.0031798262,0.0033216616,14.7686,6.25,0,0,6.25,0,6.25,-0.0319,20.0052,-0.5549,0.01,0,0,0.01,0,0.01,1
31000000,51.0031880504,0.0034693475,14.6559,6.25,0,0,6.25,0,6.25,0.0023,20.0152,-0.5150,0.01,0,0,0.01,0,0.01,1
31500000,51.0031891610,0.0036093504,15.4685,6.25,0,0,6.25,0,6.25,-0.0071,20.0012,-0.5668,0.01,0,0,0.01,0,0.01,1
32000000,51.0031897069,0.0037476789,16.8946,6.25,0,0,6.25,0,6.25,0.0099,19.9786,-0.6151,0.01,0,0,0.01,0,0.01,1
32500000,51.0031841022,0.0039008524,16.2112,6.25,0,0,6.25,0,6.25,0.0033,19.9944,-0.5793,0.01,0,0,0.01,0,0.01,1
33000000,51.0032066034,0.0040232757,20.3158,6.25,0,0,6.25,0,6.25,-0.0029,20.0113,-0.5953,0.01,0,0,0.01,0,0.01,1
33500000,51.0031821850,0.0041764337,19.1234,6.25,0,0,6.25,0,6.25,0.5496,19.9615,-0.5600,0.01,0,0,0.01,0,0.01,1
34000000,51.0031910265,0.0043247489,19.7604,6.25,0,0,6.25,0,6.25,1.7899,19.8110,-0.5458,0.01,0,0,0.01,0,0.01,1
34500000,51.0032094692,0.0044535713,19.4916,6.25,0,0,6.25,0,6.25,3.0160,19.6548,-0.5771,0.01,0,0,0.01,0,0.01,1
35000000,51.0032204692,0.0046050503,18.6380,6.25,0,0,6.25,0,6.25,4.1945,19.4559,-0.5211,0.01,0,0,0.01,0,0.01,1
35500000,51.0032473687,0.0047416604,19.4251,6.25,0,0,6.25,0,6.25,5.3452,19.2948,-0.5343,0.01,0,0,0.01,0,0.01,1
36000000,51.0032709698,0.0048668966,17.0073,6.25,0,0,6.25,0,6.25,6.4883,18.9955,-0.4802,0.01,0,0,0.01,0,0.01,1
36500000,51.0033010834,0.0049928198,20.0060,6.25,0,0,6.25,0,6.25,7.6414,18.5164,-0.4707,0.01,0,0,0.01,0,0.01,1
37000000,51.0033361177,0.0051484574,18.7881,6.25,0,0,6.25,0,6.25,8.7560,18.0629,-0.4452,0.01,0,0,0.01,0,0.01,1
37500000,51.0033756908,0.0052702118,21.0969,6.25,0,0,6.25,0,6.25,9.8714,17.4162,-0.4603,0.01,0,0,0.01,0,0.01,1
38000000,51.0034302395,0.0053896184,19.9693,6.25,0,0,6.25,0,6.25,10.8812,16.7265,-0.3966,0.01,0,0,0.01,0,0.01,1
