# t_us, static pressure [Pa]
5529885043,101043.859375
5529925474,101043.906250
5529965513,101043.656250
5530005492,101043.750000
5530049389,101043.390625
5530089718,101042.703125
5530129750,101043.828125
5530169096,101043.031250
5530209839,101043.562500
5530249461,101042.859375
5530289494,101043.343750
5530329466,101042.828125
5530369084,101041.812500
5530412859,101042.562500
5530452502,101042.390625
5530492525,101041.812500
5530533979,101040.281250
5530573408,101040.718750
5530613836,101041.500000
5530653339,101040.750000
5530693127,101041.015625
5530733757,101041.515625
5530775312,101042.156250
5530815660,101043.281250
5530855205,101043.671875
5530896020,101044.000000
5530936121,101044.109375
5530976161,101044.359375
5531016763,101044.984375
5531057126,101044.921875
5531097896,101044.343750
5531140969,101044.046875
5531180110,101042.953125
5531220434,101043.453125
5531260210,101043.484375
5531300905,101043.093750
5531340213,101042.687500
5531380832,101042.656250
5531420509,101043.234375
5531460933,101041.765625
5531504680,101042.609375
5531544500,101042.187500
5531584006,101042.750000
5531624512,101043.093750
5531664160,101043.234375
5531704272,101043.015625
5531744742,101042.984375
5531784624,101041.859375
5531824194,101042.281250
5531864736,101043.125000
5531904898,101041.000000
5531944722,101040.890625
5531984326,101040.671875
5532024885,101040.750000
5532068032,101038.453125
5532109000,101040.296875
5532149219,101040.140625
5532189075,101040.515625
5532233648,101039.484375
5532273607,101039.343750
5532313484,101040.234375
5532353518,101040.578125
5532394183,101042.078125
5532434543,101041.671875
5532474412,101042.718750
5532514037,101042.640625
5532554283,101042.468750
5532597812,101041.171875
5532637624,101040.250000
5532677599,101038.984375
5532717456,101039.812500
5532757305,101039.046875
5532798918,101039.281250
5532839009,101039.078125
5532879054,101039.515625
5532919792,101037.843750
5532959080,101038.296875
5532999387,101038.390625
5533039459,101037.625000
5533079510,101036.734375
5533119460,101036.437500
5533159150,101036.781250
5533199721,101037.937500
5533239841,101035.843750
5533279632,101036.703125
5533319563,101036.703125
5533362119,101037.031250
5533403013,101037.859375
5533443075,101037.109375
5533483123,101038.156250
5533523588,101037.359375
5533563742,101038.765625
5533603710,101039.390625
5533643824,101039.250000
5533683938,101040.375000
5533723832,101040.796875
5533763079,101040.687500
5533803097,101041.984375
5533844214,101041.593750
5533884305,101041.359375
5533925092,101041.484375
5533965475,101042.140625
5534005936,101041.984375
5534046272,101041.390625
5534086233,101040.531250
5534132199,101041.484375
5534172416,101043.281250
5534212206,101043.031250
5534252176,101042.250000
5534292263,101042.343750
5534334145,101042.250000
5534374156,101041.796875
5534414281,101042.921875
5534454609,101043.375000
5534494475,101043.781250
