# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2], imu_temp_c [degC]
# block-averaged from 797 Hz by 4 (inslib_decimate_dataset.py)
5546243397,-0.0191832037,-0.0061902441,0.00238763679,-0.27296743,-0.387754953,-9.73854166,33.95
5546248413,-0.0226956209,-0.00941993655,0.00424468756,-0.322576689,0.159089057,-9.94662399,33.875
5546253428,0.00216148793,0.00107656424,-0.00238763656,-0.382944593,0.174046496,-9.97113943,34.025
5546258444,0.0240465512,0.0107656413,-0.00583644523,-0.283726057,-0.379378775,-9.80790248,33.925
5546264713,0.0140496705,0.006459385,-0.00397939459,-0.204829389,-0.764682441,-9.68113971,33.925
5546269728,-0.0191832039,-0.00888165447,0.0015917578,-0.268185808,-0.382968563,-9.72658307,33.925
5546274744,-0.0216148773,-0.00753594903,0.00530585908,-0.32974911,0.150114591,-9.87965503,33.95
5546279759,0.00378260329,0.00376797446,-0.00344880837,-0.366806647,0.0914814281,-9.966356,33.925
5546284775,0.0243167377,0.0121113466,-0.00663232442,-0.27296743,-0.437413645,-9.83122213,34.025
5546289790,0.0148602283,0.00457539762,-0.00424468743,-0.244277725,-0.778443274,-9.66499551,33.975
5546294806,-0.0175620881,-0.00834337215,0.00212234368,-0.266392705,-0.390148132,-9.66798504,34.05
5546299821,-0.0213446913,-0.00753594929,0.00371410167,-0.342300868,0.111823546,-9.8928094,34.05
5546304837,0.0010807437,0.00215312849,-0.00185705077,-0.341703149,0.166268626,-9.91553123,33.9
5546309852,0.0232359939,0.00915079511,-0.00530585927,-0.284323763,-0.384763459,-9.75767583,33.95
5546314868,0.0156707863,0.00619024381,-0.00504056643,-0.25981798,-0.798187108,-9.67456252,33.9
5546319883,-0.0135092986,-0.00511367971,0.00159175779,-0.253243255,-0.53912423,-9.72598496,33.9
5546324899,-0.0235061797,-0.00861251342,0.00371410151,-0.326760605,0.0436176254,-9.9233042,34.075
5546329914,-0.00432297539,0.00134570531,0.00132646492,-0.363220423,0.164473736,-10.0117993,33.975
5546334930,0.0235061794,0.00941993603,-0.00477527358,-0.277749038,-0.266898819,-9.84138667,33.85
5546341199,0.017562088,0.0053828206,-0.0045099806,-0.245473132,-0.718015218,-9.65841802,33.975
5546346215,-0.0164813438,-0.0059211028,0.00185705071,-0.271772023,-0.418866418,-9.69250048,33.925
5546351230,-0.0216148776,-0.00726680798,0.00477527345,-0.317795071,0.154900973,-9.86590255,33.875
5546356246,0.00081055817,0.000269141135,-0.00106117194,-0.359634217,0.167465221,-9.94961382,34
5546361261,0.0243167372,0.0113039234,-0.00583644523,-0.300461718,-0.396729405,-9.82165497,34.05
5546366277,0.0181024604,0.00807423097,-0.0045099806,-0.234116794,-0.859811771,-9.72359339,33.9
5546371292,-0.0132391126,-0.00484453858,0.00212234368,-0.23411679,-0.548098696,-9.67575831,33.925
5546376308,-0.0272887818,-0.00861251344,0.00397939478,-0.343496262,0.0466091114,-9.90297424,33.875
5546381323,-0.00405278983,0.00107656411,-0.000265292975,-0.345887075,0.21772222,-9.92629374,33.925
5546386339,0.025397481,0.00968907745,-0.0061017382,-0.30763414,-0.299206886,-9.79713954,33.8
5546391354,0.020804319,0.00807423096,-0.00557115232,-0.264599597,-0.789212633,-9.60759341,33.85
5546396370,-0.0118881829,-0.00296055132,0,-0.252047848,-0.622885888,-9.67934596,33.9
5546401385,-0.0278291538,-0.00753594902,0.0042446874,-0.280139847,0.101652488,-9.86590225,33.9
5546406400,-0.00675464951,-0.00403711547,0.00132646482,-0.389519314,0.23327795,-10.0620262,33.9
5546411416,0.0243167369,0.00753594915,-0.00583644523,-0.321978992,-0.200487784,-9.82584058,33.975
5546416431,0.0232359934,0.0110347825,-0.00742820321,-0.250852446,-0.875367506,-9.7385418,33.925
5546421447,-0.00567390546,-0.00242226921,0.000265292945,-0.174346588,-0.684510542,-9.6147687,33.95
5546426462,-0.0294502699,-0.0156101807,0.00530585921,-0.31779508,-0.0521099883,-9.79534564,33.825
5546431478,-0.0162111578,-0.00565196177,0.00450998041,-0.353059487,0.318236216,-9.9125414,33.9
5546436493,0.0199937615,0.00968907743,-0.00636703138,-0.356645707,-0.122709104,-9.97233537,33.9
5546441509,0.0326925011,0.0129187703,-0.00822408202,-0.268783513,-0.745536892,-9.73435619,33.975
5546446524,-0.0018913023,-0.00215312816,0.00053058592,-0.219771942,-0.74553691,-9.60041811,34.025
5546451540,-0.0324223171,-0.0137261936,0.00557115251,-0.299864018,-0.107751669,-9.81687168,34.05
5546456555,-0.0167515297,-0.00538282074,0.00450998054,-0.347680187,0.289517929,-10.0064176,33.975
5546461571,0.0218850628,0.00645938487,-0.00557115225,-0.344691663,-0.0766401922,-9.86889193,33.95
5546466586,0.0316117575,0.0121113466,-0.00848937473,-0.310024944,-0.764682423,-9.62433558,33.9
5546471602,-0.00405278956,0.00269141031,-0.000795878897,-0.197656972,-0.80656327,-9.59264484,33.9
5546476617,-0.0332328747,-0.0118422058,0.00318351546,-0.277151337,-0.162795042,-9.91254168,33.85
5546481633,-0.0156707862,-0.0099582186,0.00583644529,-0.344093971,0.318834511,-10.0100057,33.925
5546486648,0.0175620879,0.00511367956,-0.00557115238,-0.397289446,-0.0419389289,-9.88802568,33.875
5546491664,0.0291800839,0.0166867453,-0.00928525367,-0.266990401,-0.695279892,-9.75349037,33.875
5546496679,0.00243167382,0.0061902441,-0.000530586018,-0.128921241,-0.761092655,-9.64047993,33.925
5546501695,-0.0286397119,-0.0145336165,0.00450998021,-0.305841041,-0.18852184,-9.75707758,33.975
5546506710,-0.0197235754,-0.00834337239,0.00504056646,-0.337519242,0.25900475,-9.88802597,34
5546511726,0.00972669506,0.0094199364,-0.00504056656,-0.379956088,0.0525920847,-9.96336645,33.925
5546516741,0.0324223156,0.0150718991,-0.00901996068,-0.267588102,-0.649809295,-9.81447982,33.925
5546521757,0.0108074388,0.00457539746,-0.00212234362,-0.209611011,-0.883145355,-9.59085095,33.975
5546526772,-0.0286397134,-0.0118422061,0.00371410151,-0.260415681,-0.345874109,-9.6733663,33.95
5546531788,-0.028639714,-0.0088816542,0.00610173827,-0.352461786,0.244047314,-9.96755164,33.975
5546536803,0.00891613725,0.00376797446,-0.00397939465,-0.367404348,0.166866923,-9.96396413,33.95
5546541819,0.0356645488,0.0129187703,-0.00981583936,-0.296277806,-0.554081656,-9.74272742,33.9
5546546834,0.0132391125,0.00915079536,-0.00397939465,-0.222162746,-0.86220495,-9.59324267,34.05
5546553103,-0.0351241772,-0.0123804882,0.00397939446,-0.282530656,-0.166983127,-9.84377869,33.9
5546558119,-0.0205341338,-0.0099582186,0.00610173827,-0.324369796,0.373279592,-9.99326301,34.025
5546563134,0.0164813445,0.00538282058,-0.00424468756,-0.384737705,0.00532657337,-9.97472723,33.95
5546568150,0.0343136166,0.0164176043,-0.00955054612,-0.281335253,-0.674339496,-9.72538728,33.975
5546573165,0.00648446354,0.00645938512,-0.00291822274,-0.17374889,-0.855025377,-9.58606751,33.95
5546578181,-0.0337732477,-0.0137261928,0.00424468743,-0.257427171,-0.224419696,-9.72000559,34.075
5546583196,-0.0253974812,-0.0121113469,0.0071629107,-0.345289373,0.315244729,-9.97412926,33.925
5546588212,0.0118881826,0.00511367956,-0.00450998054,-0.400875652,0.0735324997,-9.99027345,33.975
5546593227,0.0362049208,0.0188398728,-0.011142305,-0.306438742,-0.636048426,-9.79594361,33.975
5546598243,0.0102670663,0.00807423146,-0.00344880857,-0.170760378,-0.851435591,-9.58965531,33.85
5546603258,-0.0340434337,-0.0139953339,0.00397939449,-0.255634064,-0.274676685,-9.73913962,33.85
5546608274,-0.0267484113,-0.013187911,0.00716291037,-0.338714653,0.324817481,-9.92928357,33.925
5546613289,0.00891613726,0.00296055154,-0.00397939465,-0.407450381,0.14173843,-9.91672717,33.95
5546618305,0.0340434306,0.0174941679,-0.00981583989,-0.311818056,-0.561261234,-9.73913991,33.975
5546623320,0.0129689258,0.0115730648,-0.00265292977,-0.177932806,-0.901094287,-9.61775825,33.975
5546628336,-0.0291800854,-0.0131879108,0.00344880857,-0.247863946,-0.38177196,-9.7457171,33.925
5546633351,-0.029990643,-0.0150718985,0.00689761726,-0.356645711,0.238662639,-10.0010366,33.875
5546638367,0.00540372005,0.00296055161,-0.00159175786,-0.379956088,0.180029473,-9.99864469,33.975
5546643382,0.0345838037,0.0158793222,-0.00928525367,-0.299864013,-0.516388913,-9.80670655,33.925
5546648398,0.0181024596,0.00915079534,-0.00477527352,-0.191082247,-0.83767474,-9.5711191,33.9
5546653413,-0.0262080393,-0.0121113469,0.00291822251,-0.229335177,-0.377583886,-9.64167586,34
5546658429,-0.029990643,-0.0137261934,0.00742820334,-0.328553717,0.257808152,-9.899985,33.925
5546663444,0.00189130185,0.00107656402,-0.00132646475,-0.417013616,0.205756272,-9.99804644,33.975
5546668460,0.0329626871,0.0164176035,-0.00822408202,-0.307036444,-0.472114905,-9.82464451,33.975
5546673475,0.0202639475,0.0121113473,-0.00583644535,-0.206024798,-0.944770001,-9.6757583,33.875
5546678491,-0.0210745058,-0.00861251343,0.00265292974,-0.209611007,-0.528953165,-9.66918097,34
5546683506,-0.0321521311,-0.0142644752,0.00769349645,-0.334530736,0.139943539,-9.91672687,33.975
5546688522,-0.00189130223,-0.000807423027,0.000265292945,-0.386530808,0.242850709,-9.98130485,34.05
5546693537,0.0318819435,0.012111347,-0.00901996095,-0.330346825,-0.345874115,-9.78996409,34.05
5546698553,0.0243167367,0.0110347829,-0.00742820336,-0.229932873,-0.843059428,-9.59384063,34
5546703568,-0.0202639482,-0.00565196178,0.0026529297,-0.220369643,-0.500234874,-9.62971712,33.875
5546708584,-0.0324223171,-0.0139953347,0.00583644496,-0.321381295,0.142336727,-9.94602633,33.9
5546713599,-0.00135092941,-0.00188398725,0.00106117171,-0.385933108,0.294902607,-10.0153872,33.85
5546718615,0.0299906419,0.012111347,-0.0079587893,-0.335726134,-0.360831547,-9.87786113,33.9
5546723630,0.0264782245,0.0134570522,-0.00610173827,-0.195266166,-0.86758962,-9.64645929,33.975
5546728646,-0.0137794845,-0.00699766739,0.00132646478,-0.191679953,-0.655792278,-9.60460358,33.875
5546733661,-0.0340434332,-0.0150718983,0.00716291037,-0.325565203,0.0519937921,-9.85095413,33.925
5546738676,-0.00999688067,-0.00161484622,0.00238763692,-0.390117015,0.267979221,-9.96635599,33.95
5546743692,0.025397481,0.0129187701,-0.00689761726,-0.348277879,-0.230402666,-9.88981987,34
5546748707,0.0278291544,0.0129187701,-0.00663232442,-0.248461642,-0.789212633,-9.6829336,33.9
5546753723,-0.00972669472,-0.00457539762,0.000265292945,-0.210208712,-0.634851855,-9.60280982,33.95
5546758738,-0.031341572,-0.0129187702,0.0050405663,-0.308231841,0.00293339102,-9.82882997,34.025
5546763754,-0.0105372526,-0.00322969248,0.00238763673,-0.376369873,0.257808156,-9.96217023,34.05
5546768769,0.0221552498,0.0107656418,-0.00583644536,-0.329151418,-0.199889494,-9.85932522,33.875
5546773785,0.0264782243,0.0118422059,-0.00848937487,-0.239496112,-0.806563252,-9.68113986,33.875
5546778800,-0.0075652069,-0.00215312816,0.000265292945,-0.198852369,-0.711433949,-9.62194386,34.025
5546783816,-0.0316117586,-0.0123804877,0.00450998034,-0.312415757,-0.0772384839,-9.87247988,33.975
5546788831,-0.0132391126,-0.00430625684,0.00371410135,-0.378162985,0.267380917,-9.98608799,34.05
5546793847,0.0181024599,0.00861251303,-0.00557115232,-0.346484771,-0.101768686,-9.90237642,34
5546798862,0.0275589683,0.0121113466,-0.00716291037,-0.236507603,-0.692886741,-9.6901089,34
5546803878,-0.00216148769,1.3e-10,-0.000795878965,-0.192277654,-0.710835646,-9.60699544,33.925
5546808893,-0.0272887818,-0.0118422056,0.00424468756,-0.290898488,-0.132281863,-9.78817049,33.925
5546813909,-0.0145900425,-0.00457539788,0.00344880857,-0.350668683,0.241654122,-9.94243824,33.9
5546818924,0.0137794846,0.00780509019,-0.00344880843,-0.352461795,-0.067067427,-9.93107718,33.875
5546823940,0.0267484113,0.0113039235,-0.00610173833,-0.260415681,-0.687502025,-9.76724256,33.95
5546828955,0.00324223161,0.00134570504,0.000265292975,-0.210208717,-0.807759841,-9.63629431,34
5546833971,-0.0251272947,-0.0115730645,0.00344880857,-0.308231837,-0.266898821,-9.75289211,33.925
5546838986,-0.01945339,-0.00619024386,0.0042446874,-0.353059496,0.22071371,-9.8946033,33.9
5546844002,0.00945650904,0.00672852589,-0.00371410135,-0.345887074,0.0430193234,-9.92928386,33.95
5546849017,0.0280993404,0.0110347825,-0.00689761726,-0.260415681,-0.531944657,-9.72419106,33.925
5546854033,0.00864595125,0.00376797447,-0.0034488087,-0.226346662,-0.761092655,-9.62254168,33.925
5546859048,-0.0235061789,-0.00888165422,0.00291822251,-0.280737548,-0.280061372,-9.74691303,33.95
5546864064,-0.0216148776,-0.00672852592,0.0042446874,-0.335128438,0.197978395,-10.0022322,34.025
5546869079,0.00810557974,0.00538282094,-0.00265292957,-0.34289856,0.0914814261,-9.99625283,33.975
5546874095,0.0278291544,0.0107656415,-0.00663232442,-0.285519174,-0.539124221,-9.79414986,33.85
5546879110,0.011617997,0.0037679745,-0.00318351572,-0.204231688,-0.805964994,-9.61177888,33.95
5546884126,-0.0208043195,-0.00807423136,0.00238763663,-0.282530656,-0.398524298,-9.70326357,33.925
5546889141,-0.0221552488,-0.00645938514,0.00371410167,-0.324967502,0.132165664,-9.88683003,33.95
5546894157,0.0018913019,0.00322969226,-0.00132646482,-0.362622731,0.0956695071,-9.95738679,34.075
5546899172,0.0229658079,0.0113039235,-0.00557115238,-0.286714572,-0.459550639,-9.82464465,34
5546904188,0.0140496706,0.00538282094,-0.00344880857,-0.232323682,-0.767673933,-9.68891298,33.875
5546909203,-0.0170217158,-0.0061902441,0.00185705074,-0.259220274,-0.431430657,-9.71880995,34
5546914218,-0.0213446915,-0.0083433724,0.00397939478,-0.328553717,0.123191205,-9.87188177,33.925
5546919234,-0.000810557878,0.00134570528,-0.000265292945,-0.354254898,0.157294162,-9.90118063,33.9
5546924249,0.0205341348,0.00941993616,-0.00583644523,-0.277151333,-0.347070697,-9.76724256,33.9
5546930519,0.00999688106,0.00430625627,-0.00318351553,-0.23112828,-0.745536901,-9.65363459,33.975
5546935534,-0.0189130179,-0.00645938487,0.00185705074,-0.293289297,-0.393737904,-9.76245942,33.925
5546940550,-0.020263948,-0.00565196176,0.00371410168,-0.344093971,0.111823546,-9.94124259,34
5546945565,0.0029720459,0.00349883343,-0.00159175773,-0.34289856,0.101652488,-9.98429439,33.925
5546950581,0.0216148783,0.00915079498,-0.00557115238,-0.258024868,-0.409891929,-9.81866514,33.925
5546955596,0.0132391128,0.00322969253,-0.00450998047,-0.219174241,-0.730579461,-9.67217066,33.875
5546960612,-0.0145900425,-0.00565196176,0.000265292977,-0.260415681,-0.436217042,-9.67276862,33.975
5546965627,-0.0213446915,-0.0059211028,0.00265292957,-0.326162904,0.098660999,-9.84916023,33.9
5546970643,-0.00108074376,0.00242226954,-0.00132646488,-0.344093971,0.171055005,-9.93287137,34
5546975658,0.0213446923,0.00780508979,-0.00557115212,-0.302852532,-0.347668996,-9.8300262,33.9
5546980674,0.0175620884,0.00538282073,-0.00504056643,-0.244875426,-0.79160583,-9.67396455,33.95
5546985689,-0.0118881828,-0.00376797451,0.00132646482,-0.250852451,-0.586988042,-9.69130454,33.975
5546990705,-0.0235061797,-0.00807423135,0.00371410184,-0.324967506,-0.00723767085,-9.89460301,33.925
5546995720,-0.00486334742,-0.000807423027,-0.000265292975,-0.351864094,0.154302677,-9.9233045,34
5547000736,0.0186428329,0.00888165421,-0.00450998047,-0.299266312,-0.276471581,-9.80371673,34
5547005751,0.0175620888,0.00699766695,-0.00450998048,-0.247863941,-0.728784577,-9.66858286,34
5547010767,-0.00918632324,-0.00322969243,0.000265292945,-0.247863945,-0.56485102,-9.688315,33.925
5547015782,-0.0221552496,-0.00888165446,0.00371410168,-0.315404267,0.011907852,-9.8623146,33.925
5547020798,-0.00702483492,-0.00134570521,0.000795878833,-0.366806647,0.209346056,-9.96396413,34.075
5547025813,0.0167515301,0.00780508993,-0.00450998047,-0.303450228,-0.184932045,-9.87427363,33.9
5547030829,0.0194533908,0.00807423109,-0.00583644549,-0.237105304,-0.70724585,-9.72538728,33.825
5547035844,-0.00405278938,-0.00188398727,0.000795878833,-0.22156505,-0.679125853,-9.6596141,33.875
5547040860,-0.0221552496,-0.00807423109,0.00397939446,-0.309427257,-0.0999737936,-9.7815933,34
5547045875,-0.0118881828,-0.00242226926,0.00265292967,-0.368002049,0.199174998,-9.91852077,33.9
5547050891,0.0126987407,0.00753594903,-0.00371410155,-0.326162899,-0.114332934,-9.93645916,33.825
5547055906,0.0245869237,0.00834337214,-0.00557115238,-0.237105299,-0.662971833,-9.7636552,33.875
5547060921,0.00108074361,-0.00161484625,-0.00079587893,-0.237105304,-0.705450984,-9.62852105,33.9
5547065937,-0.0237763657,-0.00915079575,0.00371410151,-0.318392781,-0.143649513,-9.74631477,33.875
5547070952,-0.0148602285,-0.00322969244,0.00291822265,-0.34289856,0.247038802,-9.91971641,33.875
5547075968,0.0143198561,0.00511367966,-0.00450998047,-0.333335335,-0.0455287161,-9.8981911,33.8
5547082237,0.0226956209,0.008343372,-0.00583644549,-0.260415685,-0.704254377,-9.68233564,34.025
5547087253,-0.00675464898,-0.00161484622,0.00106117184,-0.229335177,-0.705450966,-9.64167571,33.95
5547092268,-0.0272887823,-0.00888165472,0.00344880857,-0.323174389,-0.0975806003,-9.90118093,33.95
5547097284,-0.010267067,-0.00322969244,0.00265292987,-0.365013535,0.228491575,-10.0183764,34.05
5547102299,0.0170217167,0.00699766694,-0.00424468723,-0.313013467,-0.0969823025,-9.87606724,33.85
5547107315,0.0232359937,0.00861251277,-0.00610173847,-0.251450147,-0.653997376,-9.70027374,33.875
5547112330,-0.0021614877,9.75000003e-11,-0.000265292945,-0.204231692,-0.64741608,-9.63151088,33.95
5547117346,-0.0237763652,-0.00995821863,0.00424468756,-0.298668616,-0.11134145,-9.77680943,33.975
5547122361,-0.0118881825,-0.00349883339,0.00291822281,-0.360231917,0.227294981,-9.89460301,34.075
5547127377,0.0110776243,0.00780509019,-0.0034488085,-0.329749115,-0.0814265654,-9.90058296,33.85
5547132392,0.0240465522,0.00941993628,-0.00530585927,-0.251450152,-0.669553102,-9.76186145,33.825
5547137408,0.00324223146,-0.0013457051,-0.00185705077,-0.236507598,-0.810153038,-9.68951108,33.975
5547142423,-0.0221552496,-0.00915079575,0.00132646482,-0.303450233,-0.278864772,-9.77621175,33.95
5547148693,-0.0121583682,-0.00215312832,0.00291822281,-0.356645711,0.220713708,-9.9125414,34.025
5547153708,0.0148602283,0.00592110293,-0.00450998028,-0.311220356,-0.0874095478,-9.85334584,33.95
5547158724,0.0251272942,0.00941993616,-0.00583644549,-0.274162832,-0.676732711,-9.66977879,34
5547163739,-0.00189130142,-0.000538281992,-0.00079587893,-0.237703005,-0.677929283,-9.61895418,33.9
5547168754,-0.0270185963,-0.00807423109,0.00265292974,-0.301059415,-0.126897183,-9.85573756,34
5547173770,-0.0126987406,-0.00322969244,0.00291822265,-0.338714644,0.264987729,-10.0153869,33.975
5547178785,0.0162111578,0.00645938484,-0.00477527339,-0.341703158,-0.0856146551,-9.94781993,33.925
5547183801,0.0262080388,0.00915079511,-0.00663232429,-0.253840956,-0.676732684,-9.72299557,34.025
5547188816,0.00081055779,8e-11,-0.00106117184,-0.197059267,-0.782033078,-9.63270666,34.025
5547193832,-0.0235061797,-0.00968907758,0.00344880873,-0.275358234,-0.210658852,-9.75946944,33.95
5547198847,-0.0170217158,-0.0061902441,0.0042446874,-0.36202502,0.201568184,-9.89938703,33.95
5547203863,0.0102670665,0.0061902438,-0.0034488085,-0.343496261,0.0107112562,-9.89699488,33.925
5547208878,0.0253974817,0.0110347825,-0.00742820335,-0.281335253,-0.610919939,-9.80909798,33.975
5547213894,0.00729502122,0.00188398713,-0.00371410148,-0.199450075,-0.761092673,-9.67635627,33.925
5547218909,-0.0229658068,-0.0110347825,0.00265292974,-0.295680106,-0.274078389,-9.73076839,34
5547223925,-0.01945339,-0.00645938514,0.00291822268,-0.340507747,0.218918819,-9.8856341,33.925
5547228940,0.00783539301,0.00511367956,-0.00450998047,-0.337519242,0.0424210258,-9.95200569,33.925
5547233956,0.0275589683,0.0113039235,-0.00742820335,-0.264001896,-0.603740376,-9.76365505,33.875
5547238971,0.0089161372,0.00349883342,-0.00238763683,-0.222162751,-0.852033886,-9.60639747,33.975
5547243987,-0.0264782253,-0.00888165421,0.00344880857,-0.280139847,-0.340489417,-9.72598481,33.9
5547249002,-0.0262080393,-0.00753594929,0.00530585908,-0.347082485,0.23267966,-9.99266532,34.025
5547254018,0.00567390495,0.00376797448,-0.00318351559,-0.358438814,0.175243089,-9.98788189,33.9
5547259033,0.031341572,0.0110347825,-0.00822408227,-0.286116871,-0.515192328,-9.78398473,33.875
5547264049,0.0154006003,0.00645938496,-0.00424468743,-0.197656968,-0.853828769,-9.60340794,33.85
5547269064,-0.026208039,-0.00915079522,0.00238763679,-0.231725986,-0.404507272,-9.70087141,34
5547274080,-0.0280993414,-0.0102273596,0.00583644496,-0.321978997,0.228491571,-9.94602574,33.9
5547279095,0.00324223173,0.00188398738,-0.00106117178,-0.375772172,0.211140939,-9.95499552,33.875
5547284111,0.0318819441,0.0129187703,-0.00822408227,-0.306438738,-0.490063833,-9.7995314,33.975
5547289126,0.0181024595,0.0094199364,-0.00450998041,-0.207220197,-0.917248317,-9.62553151,33.975
5547294142,-0.0232359926,-0.0091507955,0.00291822268,-0.225748966,-0.499038299,-9.68353157,33.925
5547299157,-0.0275589694,-0.012649629,0.00636703105,-0.344691663,0.150712889,-9.89699516,33.925
5547304173,0.00054037216,0.001076564,-0.00106117184,-0.390714725,0.222508597,-9.91911903,33.925
5547309188,0.0283695264,0.0148027578,-0.00822408202,-0.31719737,-0.400917486,-9.81388156,34
5547314205,0.0208043191,0.0104965008,-0.00530585953,-0.194070756,-0.827503676,-9.63928414,33.925
5547319219,-0.0181024596,-0.0099582186,0.00212234365,-0.249657044,-0.516987208,-9.6703769,33.925
5547324235,-0.0291800844,-0.0123804882,0.0061017384,-0.324967511,0.147123102,-9.92808792,34
5547329250,-0.00324223197,0.00161484635,0.000530585887,-0.372783657,0.270970699,-10.0213662,33.925
5547334266,0.0291800834,0.0115730646,-0.00822408227,-0.316599669,-0.338096226,-9.86889223,33.95
5547339281,0.0224254346,0.00780509019,-0.00610173827,-0.219771947,-0.869384505,-9.62014996,33.875
5547344296,-0.0159409717,-0.00565196176,0.00132646482,-0.212599521,-0.595962508,-9.5908511,33.925
5547349312,-0.0324223166,-0.0121113466,0.00583644529,-0.327956016,0.0920797265,-9.88085067,34
5547355581,-0.00459316138,-0.000269141087,0.00159175793,-0.357841105,0.258406453,-9.99027347,33.95
5547360597,0.0321521296,0.0129187702,-0.00795878904,-0.335128442,-0.486474032,-9.84078885,33.825
5547365612,0.0191832036,0.0091507951,-0.00477527352,-0.204829393,-0.907675565,-9.6715727,33.925
5547370628,-0.0226956214,-0.00807423137,0.00318351562,-0.229932878,-0.468525103,-9.63509838,34.075
5547375643,-0.0313415731,-0.0137261936,0.00636703105,-0.357841114,0.185414152,-9.91732484,34.1
5547380659,-0.00108074341,9.75e-11,0.000795879028,-0.364415834,0.300885584,-9.92509839,33.925
5547385674,0.030531014,0.0118422057,-0.00795878904,-0.321978997,-0.370404309,-9.76843863,33.925
5547390690,0.0229658066,0.011842206,-0.00583644529,-0.212599525,-0.916650022,-9.65662442,34
5547395705,-0.0175620878,-0.00619024374,0.00132646482,-0.203633987,-0.590577838,-9.67456237,33.9
5547400721,-0.0340434337,-0.0131879113,0.00636703151,-0.318392781,0.0974644027,-9.9573868,33.875
5547405736,-0.00513353356,-0.00053828186,0.00238763673,-0.398484856,0.268577518,-10.0112014,33.875
5547410752,0.0270185965,0.0129187701,-0.00769349593,-0.31779508,-0.283651146,-9.86709833,34.025
5547415767,0.0262080385,0.0113039237,-0.00689761739,-0.210208707,-0.81194794,-9.63689228,33.85
5547420783,-0.0154005998,-0.00672852618,0.00132646492,-0.219174241,-0.554679974,-9.58845923,33.95
5547425798,-0.0329626886,-0.0142644752,0.00557115232,-0.304047929,0.107037162,-9.86111896,34.025
5547430814,-0.00675464899,-0.00188398725,0.00318351556,-0.388323921,0.31524472,-9.95439697,34
5547435829,0.0272887821,0.0110347831,-0.00716291024,-0.358438824,-0.266898822,-9.86410879,33.975
5547440845,0.0297204554,0.0126496292,-0.00742820335,-0.223358153,-0.897504501,-9.68054174,34
5547445860,-0.0116179966,-0.00322969233,0.000265292975,-0.187496032,-0.715023745,-9.64048007,34.125
5547450876,-0.0329626892,-0.0148027578,0.00424468756,-0.323174394,-0.0341610632,-9.90775826,33.95
5547455891,-0.00810557907,-0.00538282065,0.00397939446,-0.366208937,0.324817481,-9.92450043,33.925
5547460907,0.0237763654,0.0113039242,-0.00769349593,-0.343496261,-0.17535929,-9.84138697,34.025
5547465922,0.0289098984,0.0139953347,-0.00769349593,-0.251450151,-0.779041587,-9.66738722,33.925
5547470938,-0.00675464927,-0.00188398731,0.00106117181,-0.185702929,-0.651604179,-9.58786141,33.975
5547475953,-0.0316117581,-0.0150718983,0.00504056643,-0.31420886,-0.0204002159,-9.87008772,34.1
5547480969,-0.0121583689,-0.00511367987,0.00238763673,-0.366208937,0.33439025,-10.0117991,33.95
5547485984,0.021074505,0.0107656418,-0.00663232442,-0.35604801,-0.120914205,-9.9412423,33.875
5547491000,0.0302608285,0.0123804881,-0.00848937473,-0.218576545,-0.756306252,-9.69967592,33.975
5547496015,-0.00243167381,-0.00134570497,-0.000795878963,-0.160599446,-0.749725001,-9.59802624,33.875
5547501030,-0.0324223166,-0.0131879113,0.00397939446,-0.304047929,-0.141256325,-9.83540775,33.975
5547506046,-0.0137794846,-0.0059211028,0.00291822265,-0.348277879,0.272765596,-9.95977866,33.875
5547511061,0.0156707863,0.00941993641,-0.0053058594,-0.356645711,-0.0826231617,-9.9017786,33.9
5547516077,0.0291800844,0.0139953347,-0.00848937473,-0.270576616,-0.713228842,-9.74511913,33.9
5547521092,-0.00108074426,0.000538281943,0.00053058592,-0.189886845,-0.715622039,-9.5765005,33.925
5547526108,-0.0294502699,-0.0134570523,0.00477527332,-0.311220355,-0.151427387,-9.78039722,33.9
5547531123,-0.0143198565,-0.00484453892,0.00450998038,-0.350070972,0.292509417,-9.93586091,33.925
5547536139,0.0156707869,0.00834337226,-0.00663232416,-0.34887558,-0.0592895609,-9.94363446,33.975
5547541154,0.0297204559,0.012649629,-0.00795878904,-0.255634064,-0.693485035,-9.7098409,33.9
5547546170,0.00108074405,0.00080742298,-0.00106117191,-0.201243183,-0.834084972,-9.60699544,33.95
5547551185,-0.0299906425,-0.0121113469,0.00371410168,-0.291496185,-0.246556698,-9.80072718,33.875
5547557455,-0.0175620879,-0.00645938479,0.00371410128,-0.365013535,0.245842203,-9.99804671,34.025
5547562470,0.0194533898,0.00861251305,-0.00689761726,-0.339910055,-0.0832214605,-9.92569607,33.825
5547567486,0.0294502704,0.012649629,-0.0079587893,-0.242484618,-0.71562203,-9.71163465,34
5547572501,-0.00243167425,0.000538281945,-0.00159175786,-0.186300629,-0.701262903,-9.5836758,33.95
5547577517,-0.0310713865,-0.0118422058,0.00318351546,-0.313013463,-0.137666549,-9.80371687,33.925
5547582532,-0.0156707862,-0.00430625676,0.00344880837,-0.342898569,0.273363896,-9.92868589,33.95
