# t_us, mag_frd_x [uT], mag_frd_y [uT], mag_frd_z [uT]
5462881682,-25.2803,21.4328,20.7269
5462981713,-24.0009,21.7454,22.4395
5463082200,-24.812,22.4733,22.279
5463182442,-24.502,22.833,21.1737
5463282685,-24.0235,22.2392,19.4614
5463382334,-23.851,22.5859,20.1325
5463482532,-24.5325,20.298,19.1739
5463582600,-24.3816,21.8112,20.0938
5463682497,-24.7734,22.3415,21.3338
5463782345,-24.426,22.4238,21.0621
5463882415,-23.0608,22.0003,19.0756
5463982202,-23.9229,22.6517,20.2277
5464083006,-24.5568,22.0756,21.045
5464183003,-21.822,22.2458,20.1224
5464283232,-24.7897,20.833,20.4229
5464383742,-24.2284,20.0908,21.7893
5464484276,-24.4535,21.877,20.1889
5464584259,-23.8706,22.3766,20.6842
5464685135,-22.7861,22.0028,20.6696
5464784898,-24.6967,22.4829,21.0641
5464885446,-24.3079,22.2274,19.8289
5464985809,-24.5413,22.4142,22.277
5465086367,-23.7509,20.1849,19.9255
5465186400,-24.3519,20.5772,19.6574
5465286960,-25.7545,21.2781,20.8103
5465387217,-24.9519,23.0948,20.5309
5465488142,-24.604,22.5579,20.4056
5465587366,-23.7709,22.2384,21.617
5465688116,-22.8407,21.8647,20.3777
5465788209,-23.7059,22.3858,19.9305
5465888553,-24.8972,20.4195,19.8326
5465988467,-25.5706,21.2825,21.2806
5466088617,-24.0985,20.7219,20.0424
5466188974,-23.9186,21.689,20.366
5466288520,-23.8927,22.3732,21.2457
5466388455,-24.5861,22.0712,21.7909
5466489422,-24.6688,21.7913,22.2468
5466593866,-24.3367,20.9157,20.8978
5466693828,-25.3375,20.8814,20.6081
5466793421,-24.1346,21.8862,20.6599
5466894567,-23.8631,21.7584,20.6546
5466994373,-24.8511,21.8637,20.0026
5467095314,-23.2867,21.5689,21.4941
5467196039,-24.514,21.3862,21.8505
5467295796,-22.6931,22.2,23.3959
5467395651,-23.6025,21.4759,24.3897
5467496579,-24.3494,20.3711,19.6475
5467597302,-24.1751,21.4139,18.3817
5467698049,-24.7971,21.4512,20.4526
5467797474,-23.5889,20.8053,20.7942
5467897409,-23.5178,20.8083,20.7023
5467998198,-23.0448,22.056,22.08
5468098265,-23.4578,22.7284,22.1109
5468198929,-23.2769,21.9833,21.1367
5468298840,-23.1071,21.1753,18.7508
5468398544,-24.3915,21.3969,20.4512
5468499534,-23.3722,21.1587,20.3423
5468600144,-23.6317,22.7333,19.6707
5468699352,-23.8592,21.8201,22.2506
5468799386,-24.4223,20.9106,21.3585
5468899389,-25.2828,21.853,18.9695
5468999439,-24.2085,21.8751,22.5373
5469099972,-23.5012,21.5066,18.3882
5469199292,-24.1295,20.8548,20.7949
5469300156,-24.869,21.3028,22.315
5469400104,-24.7734,22.3415,21.3338
5469499271,-23.5511,22.9363,20.9971
5469599727,-24.304,21.6698,21.5881
5469699781,-23.9033,22.861,19.676
5469799506,-24.5574,21.525,21.203
5469899689,-24.3494,20.3711,19.6475
5469999880,-23.5478,22.6616,20.9839
5470099882,-24.9065,21.7943,19.7141
5470200507,-23.7902,22.2433,20.393
5470301192,-24.3179,22.2181,21.7988
5470402278,-23.0951,22.4079,19.8412
5470503074,-23.7643,21.689,21.5906
5470603085,-23.6853,23.2679,22.6056
5470703239,-22.7858,20.9785,19.2119
5470803407,-25.2936,21.9124,20.9427
5470904185,-24.932,21.2322,22.2192
5471004225,-23.6193,21.703,19.6214
5471104570,-24.4326,22.9733,21.0884
5471204458,-24.8946,22.4076,20.9676
5471304932,-25.4061,20.8866,18.9228
5471405143,-23.6197,22.5132,22.8463
5471504444,-25.8845,21.0753,19.0226
5471604653,-24.5523,20.7079,19.5708
5471705262,-23.7735,20.4645,18.7147
5471805391,-24.8047,22.4744,22.0946
5471905690,-24.0532,22.0205,21.983
5472006024,-22.397,23.3222,20.734
5472106450,-24.5053,21.8692,21.5048
5472206572,-24.1558,22.6476,19.2877
5472306912,-25.3352,21.2946,20.4434
5472407306,-24.1738,20.2289,22.0812
5472507730,-22.6183,21.1181,20.0659
5472607781,-24.6653,22.35,20.3032
5472711791,-24.3334,21.8795,20.5667
5472811579,-24.7923,21.4442,22.0453
5472912548,-23.8501,22.3031,21.8965
5473012986,-25.0097,21.7787,22.3374
5473113682,-25.3178,19.8523,20.3743
5473213405,-24.871,20.0794,19.2547
5473313835,-24.3193,20.4977,22.2781
5473414040,-24.159,21.4697,21.3861
5473513668,-25.0731,21.586,18.8567
5473613928,-24.7016,21.4423,23.169
5473713372,-25.3334,21.7766,20.2737
5473813731,-24.3618,21.4014,19.6969
5473914018,-25.2319,19.6433,21.6725
5474013294,-24.4101,20.4996,21.1543
5474113827,-24.0708,20.6495,21.0703
5474213809,-23.8027,21.4157,20.9234
5474313484,-24.7236,22.2724,21.8001
5474413696,-24.3283,22.0867,20.3838
5474513727,-24.3114,21.0494,21.9356
5474613749,-24.6471,20.839,20.2308
5474714395,-24.8164,20.0033,21.3138
5474814805,-24.5582,21.5937,21.2063
5474914863,-23.4378,20.6749,20.4195
5475014465,-24.327,21.7351,22.1529
5475115338,-24.9787,21.6458,21.5849
5475216107,-24.8886,20.069,21.4173
5475315369,-25.0907,21.5756,21.0194
5475416718,-24.5382,23.9973,21.7912
5475516486,-25.1405,20.4062,20.8709
5475617437,-24.2984,20.4476,18.335
5475717591,-24.562,20.9128,19.7651
5475818176,-24.9894,21.3001,21.9456
5475917779,-23.953,21.4774,21.2948
5476019546,-24.4479,21.8013,21.7784
5476119870,-24.793,20.8936,22.2034
5476219526,-23.7381,21.1347,22.7799
5476320014,-24.9749,19.9417,18.5015
5476420184,-25.2697,19.9206,20.8473
5476519797,-24.1983,20.0265,21.0401
5476620707,-24.0847,21.412,19.5138
5476721275,-26.3559,20.6226,24.2482
5476821434,-24.7423,21.9944,22.3485
5476922122,-23.5329,21.4253,20.9247
5477022140,-24.3235,20.8412,22.2945
5477121752,-24.7474,19.188,19.7741
5477222133,-24.0623,19.3434,21.1922
5477322113,-25.4434,20.4527,23.4044
5477421710,-24.4078,20.6986,22.757
5477521405,-23.9848,20.6547,20.6013
5477622094,-24.3841,21.8031,21.8709
5477722413,-24.1876,21.6107,20.3614
5477822643,-23.5647,21.6269,21.6805
5477922882,-24.7119,20.0723,22.072
5478023478,-23.9474,20.3773,21.435
5478124117,-23.4696,19.638,21.4932
5478223766,-24.8175,19.8578,23.0927
5478323908,-24.6623,20.6225,22.3836
5478424745,-23.5304,21.2192,20.9148
5478524934,-23.7356,20.9286,22.77
5478625612,-25.1579,21.6343,22.7073
5478725529,-23.8237,20.3194,20.024
5478829815,-24.2139,20.093,21.4205
5478931213,-24.6951,20.0594,25.0731
5479031266,-24.707,20.8988,21.7343
5479131842,-23.0792,21.8444,23.0088
5479231743,-24.7487,20.6861,22.8475
5479332273,-24.5934,21.0457,20.526
5479432455,-23.1358,20.483,19.6566
5479534481,-24.7607,19.4535,21.7571
5479635332,-24.5064,19.1244,20.5264
