# t_us, speed_mps
# from 0x40/0x80 odometry frames. Both replay harnesses read the first two columns only; the rest is the producer's own record: stddev_mps, delay_ms, reverse (1 = travelling backwards, blank = direction unknown)
5533511175,6.1111,0.0804,88,
5533610100,6.1111,0.0803,87,
5533712198,6.1111,0.0802,87,
5533810668,6.1111,0.0802,85,
5533911844,6.1111,0.0802,86,
5534010918,5.8333,0.0802,85,
5534111077,5.8333,0.0802,84,
5534213268,5.8333,0.0802,86,
5534313224,5.8333,0.0802,85,
5534413489,5.8333,0.0802,85,
5534516957,5.8333,0.0802,89,
5534616788,5.5556,0.0803,87,
5534718228,5.5556,0.0805,89,
5534816803,5.5556,0.0803,87,
5534917617,5.2778,0.0806,87,
5535019085,5.2778,0.0803,87,
5535120156,5.2778,0.0804,87,
5535218997,5.0000,0.0805,86,
5535320833,5.0000,0.0804,88,
5535420342,5.0000,0.0803,86,
5535521344,4.7222,0.0805,86,
5535620873,4.7222,0.0802,86,
5535720656,4.7222,0.0802,85,
5535831169,4.4444,0.0847,94,
5535921665,4.4444,0.0802,85,
5536031723,4.4444,0.0812,93,
5536127310,4.1667,0.0811,88,
5536230778,4.1667,0.0809,91,
5536327615,3.8889,0.0813,89,
5536433572,3.8889,0.0834,92,
5536528814,3.6111,0.0807,87,
5536633035,3.6111,0.0826,91,
5536731920,3.3333,0.0812,88,
5536834528,3.3333,0.0828,91,
5536930208,3.0556,0.0806,87,
5537035940,3.0556,0.0834,92,
5537131291,3.0556,0.0803,86,
5537237564,2.7778,0.0829,91,
5537332383,2.7778,0.0802,84,
5537437487,2.7778,0.0806,90,
5537536423,2.7778,0.0804,88,
5537637441,2.5000,0.0805,89,
5537737367,2.5000,0.0805,89,
5537840193,2.5000,0.0807,90,
5537937005,2.2222,0.0809,88,
5538038861,2.2222,0.0805,89,
5538138020,2.2222,0.0804,88,
5538240167,1.9444,0.0818,90,
5538338462,1.9444,0.0803,87,
5538441245,1.9444,0.0806,90,
5538540400,1.6667,0.0808,87,
5538641672,1.6667,0.0804,88,
5538741598,1.6667,0.0804,88,
5538842628,1.6667,0.0805,89,
5538942685,1.6667,0.0802,88,
5539043773,1.3889,0.0803,87,
5539141021,1.3889,0.0802,85,
5539244770,1.3889,0.0804,87,
5539341914,1.3889,0.0802,84,
5539444494,1.3889,0.0802,88,
5539546693,1.3889,0.0802,89,
5539645683,1.3889,0.0802,87,
5539747850,1.3889,0.0802,88,
5539847728,1.1111,0.0804,88,
5539946327,1.1111,0.0803,86,
5540048273,1.1111,0.0804,87,
5540147364,1.1111,0.0803,86,
5540247550,1.1111,0.0802,86,
5540349952,1.1111,0.0802,89,
5540449782,0.8333,0.0804,88,
5540551155,0.8333,0.0804,88,
5540650901,0.8333,0.0804,88,
5540748734,0.8333,0.0802,86,
5540850078,0.8333,0.0802,87,
5540949413,0.8333,0.0802,86,
5541052115,0.8333,0.0802,88,
5541150868,0.5556,0.0803,87,
5541250840,0.5556,0.0802,86,
5541351500,0.5556,0.0802,86,
5541453017,0.5556,0.0803,87,
5541552716,0.5556,0.0802,86,
5541653041,0.5556,0.0802,86,
5541752315,0.5556,0.0802,84,
5541854009,0.2778,0.0802,86,
5541956731,0.2778,0.0803,88,
5542056858,0.2778,0.0803,88,
5542158952,0.2778,0.0804,88,
5542258908,0.2778,0.0802,87,
5542359364,0.2778,0.0802,88,
5542458795,0.2778,0.0802,87,
5542557459,0.2778,0.0802,86,
5542659924,0.2778,0.0802,87,
5542759139,0.0000,0.0803,87,
5542858596,0.0000,0.0802,86,
5542960707,0.0000,0.0803,87,
5543061274,0.0000,0.0803,86,
5543162793,0.0000,0.0802,87,
5543260705,0.0000,0.0802,85,
5543359971,0.0000,0.0802,84,
5543461668,0.0000,0.0802,85,
5543577455,0.0000,0.0802,88,
5543675716,0.0000,0.0802,86,
5543777928,0.0000,0.0802,88,
5543877762,0.0000,0.0802,87,
5543979237,0.0000,0.0802,87,
5544079227,0.0000,0.0802,86,
5544179993,0.0000,0.0802,87,
5544279809,0.0000,0.0802,86,
5544380818,0.0000,0.0802,86,
5544479756,0.0000,0.0802,86,
5544582272,0.0000,0.0802,88,
5544681271,0.0000,0.0802,86,
5544779701,0.0000,0.0802,84,
5544881683,0.0000,0.0802,86,
5544985801,0.0000,0.0802,89,
5545080378,0.0000,0.0802,84,
5545181357,0.0000,0.0802,84,
5545280644,0.0000,0.0802,83,
5545387547,0.0000,0.0802,89,
5545486484,0.0000,0.0802,87,
5545585996,0.0000,0.0802,87,
5545687744,0.0000,0.0802,88,
5545788302,0.0000,0.0802,88,
5545887250,0.0000,0.0802,88,
5545989576,0.0000,0.0802,89,
5546087503,0.0000,0.0802,87,
5546187733,0.0000,0.0802,87,
5546289585,0.0000,0.0802,87,
5546390506,0.0000,0.0802,85,
5546491897,0.0000,0.0802,87,
5546591340,0.0000,0.0802,86,
5546690509,0.0000,0.0802,84,
5546792171,0.0000,0.0802,84,
5546890345,0.0000,0.0802,83,
5546997290,0.0000,0.0802,88,
5547095392,0.0000,0.0802,87,
5547197991,0.0000,0.0802,89,
5547297350,0.0000,0.0802,87,
5547395441,0.0000,0.0802,86,
5547496547,0.0000,0.0802,87,
5547599993,0.0000,0.0802,88,
5547698891,0.0000,0.0802,87,
5547799184,0.0000,0.0802,86,
5547898598,0.0000,0.0802,86,
5547999464,0.0000,0.0802,85,
5548099915,0.0000,0.0802,86,
5548199286,0.0000,0.0802,86,
5548301639,0.0000,0.0802,86,
5548400987,0.0000,0.0802,86,
5548500192,0.0000,0.0802,84,
5548601945,0.0000,0.0802,86,
5548701254,0.0000,0.0802,83,
5548803524,0.0000,0.0802,86,
5548907634,0.0000,0.0802,86,
5549009001,0.0000,0.0802,86,
5549111230,0.0000,0.0802,86,
5549211446,0.0000,0.0802,86,
5549310323,0.0000,0.0802,85,
5549412107,0.0000,0.0802,86,
5549511616,0.0000,0.0802,86,
5549610889,0.0000,0.0802,84,
5549712515,0.0000,0.0802,85,
5549817670,0.0000,0.0802,88,
5549918944,0.0000,0.0802,88,
5550017409,0.0000,0.0802,86,
5550119641,0.0000,0.0802,87,
5550218504,0.0000,0.0802,85,
5550321440,0.0000,0.0802,86,
5550420036,0.0000,0.0802,85,
5550519588,0.0000,0.0802,85,
5550621160,0.0000,0.0802,85,
5550720883,0.0000,0.0802,85,
5550821106,0.0000,0.0802,85,
5550921127,0.0000,0.0802,85,
5551023503,0.0000,0.0802,86,
5551123238,0.0000,0.0802,85,
5551228653,0.0000,0.0802,87,
5551328887,0.0000,0.0802,87,
5551429782,0.0000,0.0802,86,
5551529397,0.0000,0.0802,86,
5551630884,0.0000,0.0802,86,
5551730090,0.0000,0.0802,85,
5551830895,0.0000,0.0802,84,
5551935625,0.0000,0.0802,90,
5552031177,0.0000,0.0802,84,
5552137659,0.0000,0.0802,88,
5552237198,0.0000,0.0802,87,
5552339184,0.0000,0.0802,88,
5552438865,0.0000,0.0802,86,
5552539069,0.0000,0.0802,87,
5552640322,0.0000,0.0802,87,
5552745860,0.0000,0.0802,90,
5552840566,0.0000,0.0802,84,
5552947070,0.0000,0.0802,91,
5553043845,0.0000,0.0802,85,
5553145269,0.0000,0.0802,88,
5553240831,0.0000,0.0802,83,
5553346223,0.0000,0.0802,88,
5553445661,0.0000,0.0802,87,
5553548095,0.0000,0.0802,87,
5553649996,0.0000,0.0802,89,
5553749177,0.0000,0.0802,88,
5553848511,0.0000,0.0802,87,
5553948658,0.0000,0.0802,87,
5554047907,0.0000,0.0802,86,
5554150412,0.0000,0.0802,88,
5554249096,0.0000,0.0802,86,
5554349545,0.0000,0.0802,85,
5554450158,0.0000,0.0802,86,
5554556206,0.0000,0.0802,92,
5554651933,0.0000,0.0802,86,
5554753933,0.0000,0.0802,89,
5554851248,0.0000,0.0802,86,
5554955409,0.0000,0.0802,89,
5555051922,0.0000,0.0802,84,
5555156980,0.0000,0.0802,89,
5555251841,0.0000,0.0802,83,
5555357980,0.0000,0.0802,88,
5555459122,0.0000,0.0802,89,
5555558700,0.0000,0.0802,87,
5555658242,0.0000,0.0802,87,
5555760549,0.0000,0.0802,88,
5555859291,0.0000,0.0802,86,
5555960152,0.0000,0.0802,87,
5556059619,0.0000,0.0802,86,
5556158558,0.0000,0.0802,85,
5556259636,0.0000,0.0802,85,
5556359650,0.0000,0.0802,85,
5556460940,0.0000,0.0802,86,
5556560786,0.0000,0.0802,85,
5556660096,0.0000,0.0802,84,
5556761277,0.0000,0.0802,84,
5556861279,0.0000,0.0802,84,
5556967316,0.0000,0.0802,88,
5557066421,0.0000,0.0802,87,
5557168713,0.0000,0.0802,87,
5557266476,0.0000,0.0802,86,
5557368510,0.0000,0.0802,88,
5557468689,0.0000,0.0802,87,
5557569402,0.0000,0.0802,87,
5557668941,0.0000,0.0802,86,
5557769226,0.0000,0.0802,86,
5557870757,0.0000,0.0802,87,
