# t_us, mag_frd_x [uT], mag_frd_y [uT], mag_frd_z [uT]
68101303,-15.8609,11.0586,46.1176
68200078,-15.8131,10.9101,46.0952
68300259,-16.3095,11.0578,46.0341
68401156,-15.4133,11.1388,45.7061
68498926,-15.6250,10.6623,45.7744
68598772,-14.9611,10.9837,46.0755
68700447,-15.3380,11.9565,45.2144
68800626,-15.4888,11.6490,46.0805
68898565,-15.2803,11.6580,45.4074
69000437,-15.5335,11.2449,45.2639
69100275,-14.9601,11.7736,45.8020
69199590,-15.8516,11.3111,46.2001
69300861,-14.5393,11.3450,46.0324
69399697,-14.7648,12.2429,45.3420
69501048,-14.8018,12.2184,45.4142
69600176,-14.4741,11.6249,46.1677
69699048,-15.0646,12.3094,46.1879
69799872,-14.5549,12.1649,45.7666
69899861,-14.3894,11.9415,45.7683
69998841,-15.0124,11.9161,46.0124
70098883,-14.2848,12.8997,45.9626
70198890,-14.4974,12.5816,45.9249
70299621,-14.1175,12.5827,45.7779
70400889,-13.9687,12.4219,46.0722
70500022,-14.2796,12.3786,46.0572
70600762,-14.6018,12.2974,46.2897
70700366,-14.6190,12.6884,46.3052
70799275,-14.7154,12.2254,45.4925
70899162,-13.7352,13.2008,46.2277
71000798,-14.5442,13.6296,45.8154
71100534,-14.3022,13.0528,46.1170
71198765,-13.8645,13.2609,46.6043
71300416,-14.3416,12.7925,46.2127
71399184,-13.7364,13.6200,46.0067
71498632,-14.3463,13.4769,45.5496
71598958,-14.5710,12.9784,45.6121
71699080,-13.9024,13.6972,46.0851
71798676,-13.2918,13.8774,46.4252
71899261,-13.6034,13.3709,45.7585
72001132,-13.5361,13.2653,46.0724
72100927,-13.8143,13.2196,45.9395
72199432,-13.8928,13.4994,46.7257
72298802,-13.3045,13.6422,45.9076
72400855,-12.9812,13.8805,45.9025
72501162,-13.5258,13.7331,45.9325
72599835,-13.4822,14.0582,45.8121
72699314,-13.6253,13.7592,45.5934
72800076,-13.7125,14.1390,46.0073
72900852,-13.6784,14.1127,45.9970
72999121,-13.3119,13.8830,45.7816
73100741,-13.1131,14.0118,45.6183
73200173,-13.1214,13.8493,46.3873
73299665,-12.9310,13.9200,46.2350
73400302,-13.1610,13.6981,46.1038
73500723,-12.7389,13.7687,45.9092
73598631,-12.3228,13.8894,46.4110
73699430,-12.5910,14.2806,45.5749
73798857,-12.7367,14.3083,45.8618
73901048,-12.8562,14.2258,46.1276
74001368,-13.3076,13.8558,45.9622
74100733,-13.2319,14.2422,46.1540
74198520,-12.9367,14.8471,45.8029
74299156,-12.3431,14.3259,46.2581
74399138,-12.4040,14.8293,45.8035
74501060,-12.8426,14.3524,45.8165
74601344,-12.7601,14.5265,45.4863
74699572,-12.3151,14.7917,45.7801
74800773,-12.4335,14.6510,46.4266
74899064,-12.6808,14.6658,45.8734
74999055,-12.7335,15.4109,45.6754
75099093,-12.2968,15.0666,45.3020
75201056,-12.2259,14.4397,45.7162
75299259,-11.8610,14.9904,46.3101
75400348,-12.6325,14.6901,46.6642
75501279,-11.7203,14.8699,45.4739
75600494,-11.7899,15.1634,45.2690
75701265,-11.8922,14.7970,46.0708
75798558,-11.7291,15.1126,45.9416
75900792,-11.9994,15.3559,45.9874
76000602,-10.7883,15.3461,46.1453
76100782,-10.8814,14.9814,46.6273
76198984,-10.9108,14.3260,46.0918
76298981,-10.4319,14.6816,46.4444
76399944,-11.0723,14.6550,45.7495
76498800,-10.9333,15.6282,46.6698
76599794,-10.9425,14.9452,46.0283
76698755,-10.5486,15.4864,46.7324
76799235,-10.6582,15.5047,46.1066
76899683,-10.6026,15.4995,46.3183
76999288,-10.1939,16.0023,45.4896
77099884,-10.8835,16.0440,46.0013
77199833,-10.7646,15.6351,46.1746
77301099,-10.4650,15.7199,45.7032
77399347,-10.1595,16.2079,46.2699
77500393,-10.6999,16.4209,45.9442
77599139,-10.1074,16.0272,46.1355
77701438,-9.9338,16.0938,45.9829
77799281,-9.8306,16.0098,45.9593
77901468,-9.7134,15.7833,45.9155
78000503,-9.8268,16.7002,46.3125
78099678,-9.7415,16.3771,46.1408
78199427,-9.6643,16.5436,45.3950
78300577,-9.9312,16.7086,45.4786
78400804,-9.4505,16.8646,45.8667
78500435,-9.4820,16.3149,45.7531
78600506,-9.3188,17.3611,46.1979
78698568,-9.2514,17.0172,46.0202
78800410,-9.7508,16.5969,45.8814
78899390,-9.9609,17.0386,46.0175
79000395,-9.2640,17.0847,45.6520
79100503,-9.4526,17.2090,45.7057
79201312,-8.8185,17.5455,45.7939
79300174,-8.8527,17.9138,45.9392
79399331,-9.0406,17.7121,45.8082
79499683,-8.7251,18.4075,46.0289
79600566,-8.7645,17.3312,45.6064
79701320,-7.8055,17.8451,46.1922
79798796,-8.9798,17.7447,45.7866
79900470,-7.9511,18.0111,45.9987
80000780,-8.0623,18.1532,45.9200
80099900,-8.1524,18.4557,45.9207
80199721,-8.0829,18.3426,46.0677
80299245,-7.4288,18.2886,44.9953
80400302,-7.6731,18.1336,45.6434
80500262,-7.5682,18.7162,46.0134
80600280,-7.1172,18.4213,46.1546
80700394,-7.0324,18.6321,45.4194
80798881,-6.8889,18.4177,45.7996
80900400,-7.0617,18.7865,45.2077
80998600,-7.3827,18.6840,45.4061
81098613,-6.1616,19.0749,45.7044
81201282,-6.4789,19.3230,45.3772
81299895,-6.5295,18.9218,45.5808
81400553,-6.1089,18.7196,45.2708
81498660,-5.8049,19.6059,46.0651
81600920,-5.9171,19.3517,45.2525
81699206,-5.6810,19.6888,45.5946
81800948,-5.7340,20.0327,46.0138
81900814,-5.3460,20.2900,45.2404
82001241,-5.5757,19.4002,45.1375
82100454,-4.6728,19.6789,45.3397
82200807,-4.8998,20.0955,45.5350
82301369,-4.3506,20.3112,44.5875
82399950,-4.6571,20.0910,45.1512
82500493,-4.2127,20.1902,45.6546
82600977,-4.6548,20.2100,45.1739
82699849,-3.8942,20.7912,44.9862
82801418,-3.6950,20.8981,44.7886
82899807,-4.1654,19.9580,45.4441
82999338,-2.8085,20.5488,45.2989
83100912,-3.0732,20.4949,45.6233
83198843,-3.2576,20.4094,44.9610
83300372,-2.6665,20.3738,45.2653
83399722,-2.3418,21.1158,45.3417
83499126,-2.5071,20.6770,45.8871
83599153,-2.1703,20.8900,45.4460
83699657,-1.8976,20.7480,45.0165
83799510,-1.8635,21.1449,45.5897
83899577,-0.8534,21.0618,45.3788
83999459,-1.6787,20.7302,45.1325
84101389,-1.0696,20.8461,45.1343
84200774,-0.7877,21.0600,45.3733
84298854,-0.5997,21.0778,45.6217
84400354,-0.4020,21.1094,45.5612
84500791,-0.1042,21.1913,44.6724
84600814,0.0069,20.6557,45.6505
84701426,-0.1317,20.7228,44.9802
84799755,-0.3694,20.6611,45.2841
84899123,0.6189,21.1497,45.0299
85000263,0.4348,20.5250,45.2477
85098897,1.3992,20.7381,44.6421
85198553,1.1603,20.3116,45.6222
85301378,1.2156,20.4249,45.3509
85399737,1.5288,20.7091,44.9560
85500105,1.9818,20.3668,44.9619
85601270,1.7548,20.5147,45.7392
85698561,2.4701,21.3242,45.1799
85800856,2.6541,20.4917,45.0147
85899047,2.4604,20.2508,45.5925
86000444,3.0638,20.8631,45.5517
86100045,2.9019,20.3954,45.5457
86201123,3.9473,20.8572,45.9863
86299014,3.2473,20.2616,45.2501
86398605,3.8596,20.2737,45.3828
86500119,3.2938,20.6777,45.8952
86599096,4.4882,19.9853,45.4085
86698573,4.8526,20.2206,45.5771
86801304,4.7692,20.2847,45.8248
86900571,5.0220,19.5618,45.3396
87000206,5.2639,20.0097,45.9879
87099366,5.6029,19.1030,45.7542
87198542,6.2227,20.0839,45.5901
87300849,5.9801,19.6020,46.4608
87400596,5.6207,19.6715,45.2428
87501208,6.1680,19.8727,45.1016
87600376,6.6754,19.6975,45.5660
87701412,6.2141,19.7965,45.1291
87801387,6.7698,19.3054,45.7448
87900932,7.1692,18.8516,45.8487
87998539,7.5313,18.7975,45.6653
88100771,7.4663,18.7949,45.7680
88201212,7.8422,18.8818,45.6921
88298635,7.7158,19.3033,45.3599
88400506,8.1672,18.5985,45.7346
88500998,8.3333,18.2363,45.9585
88599393,8.0864,18.3536,46.0487
88699618,8.9180,17.8811,46.0731
88798784,9.3006,18.0425,46.4926
88898523,9.2922,17.9200,45.2490
89000129,9.3581,18.0743,45.9423
89100342,9.2241,17.3015,46.0718
89199847,9.6709,17.3897,45.6695
89300864,9.3718,17.2519,45.6263
89400592,10.0515,17.4173,45.5526
89501361,9.4960,16.9536,46.2553
89598631,9.8722,16.4663,46.1854
89700501,10.9265,17.0131,46.2006
89801189,10.6421,16.2502,46.3054
89898876,10.6833,16.8482,45.9695
89998678,10.5444,16.4832,46.0475
90098920,11.4511,16.5345,46.4429
90199879,11.3044,16.0950,45.9143
90299774,10.9076,16.0764,45.7997
90398900,11.6442,15.5054,46.1862
90499665,11.6681,15.9116,46.2810
90600052,11.7494,16.0834,45.4854
90700691,11.5971,15.1002,46.3121
90799811,12.2522,15.1600,46.0883
90898617,12.2948,15.3706,46.4231
90998710,12.2162,14.4985,46.3332
91099109,11.7465,14.5070,46.0514
91199905,12.0017,14.5119,46.2488
91299388,12.2854,14.5924,46.5405
91399017,13.0128,14.4469,45.9518
91500697,12.2539,14.3463,46.4397
91598986,12.4874,13.8935,46.7872
91699408,12.5450,14.0570,46.5469
91798583,13.0546,14.0944,46.4527
91899958,12.9144,13.4326,46.4282
91998662,14.8815,13.5387,45.9188
92098692,15.0400,12.8777,46.2592
92200723,15.0780,13.1141,45.4918
92299317,15.4776,13.4712,46.3896
92399560,15.3310,13.3866,46.0244
92499177,15.5043,12.6962,45.8573
92600307,14.7138,12.4801,46.0300
92701062,15.6792,12.7516,45.4898
92800490,15.8069,12.7504,45.8733
92899767,16.0104,12.4506,45.1326
92999360,15.9188,12.8769,45.8473
93099121,16.1741,12.2484,45.6368
93200197,15.9080,12.2743,46.0707
93300328,16.0646,12.2608,45.8874
93400446,15.6441,11.7417,46.1109
93500185,16.0512,11.6717,46.4640
93599326,16.6228,12.2990,45.7155
93699771,16.2936,11.1265,45.5174
93799836,16.1722,11.2997,46.4527
93900348,16.6623,11.2015,45.7127
93999199,16.3284,11.6948,45.7303
94099072,16.6489,11.5753,46.4869
94201048,16.8724,11.1762,45.9649
94299690,17.1571,11.3533,45.9016
94400297,16.3314,10.2864,46.5440
94500099,16.5846,10.6737,46.1884
94600891,16.8462,10.5662,46.1244
94698560,16.4362,10.2269,46.1712
94800669,17.0501,10.2958,46.2612
94899021,16.8450,9.6614,46.1946
95000717,17.2354,10.0709,46.2615
95098946,16.7707,9.9146,46.2872
95199477,17.0791,9.7721,46.2653
95299372,16.9721,9.8994,45.8452
95398847,17.4328,9.7092,46.3314
95498788,17.1961,8.8769,46.3511
95600530,17.6442,9.4023,45.6745
95700701,17.2595,9.5048,45.8246
95799613,17.2883,8.9770,46.0666
95900367,17.8028,9.2618,46.1782
96000057,18.1380,8.9422,45.6472
96100558,17.8337,9.0216,45.7002
96200518,18.1417,8.5991,46.1385
96299341,18.0664,8.3298,46.2325
96398856,17.4718,8.6480,46.4108
96499675,18.1923,8.6513,46.2318
96599808,17.6317,8.0141,46.4870
96701214,17.9875,8.0529,46.3184
96800545,18.0470,8.4700,46.3610
96901382,17.7291,7.7511,45.8864
97001429,17.6849,7.9467,46.5951
97099781,18.0326,8.1841,46.4541
97199746,18.0117,7.6525,46.2826
97300548,18.3352,7.9548,46.4522
97398920,18.2046,6.8037,45.7038
97499313,17.9554,7.4548,46.4464
97600275,18.1173,7.2818,46.0522
97700497,18.3360,7.1681,46.5274
97798980,18.3576,7.1883,46.5787
97899402,18.0755,6.7553,45.9101
97998556,18.1189,7.1476,46.1091
98099447,18.8774,6.4617,46.1401
98200649,18.6747,6.7482,46.3244
98300298,18.8999,6.2010,46.1656
98400502,18.7420,6.5502,46.3139
98498949,18.4236,6.3339,46.1436
98600928,18.5792,6.2810,46.2714
98700987,19.3236,5.5196,46.5962
98800624,18.4805,6.0941,46.1139
98899668,18.1080,5.8713,46.4260
99000462,18.4548,5.5086,46.7018
99100643,18.9826,5.6730,46.4661
99200803,18.5200,5.2330,46.8862
99299802,19.0179,5.6343,46.4369
99400762,18.8053,5.5036,45.9219
99501178,18.4337,5.5049,45.8679
99600470,19.0022,6.0866,46.7058
99701323,19.4471,4.9700,46.6014
99800230,18.3224,6.1212,46.7102
99899205,18.2746,5.5030,46.5125
100000359,19.3262,5.3381,46.5979
100100668,18.6467,4.6529,46.5990
100201418,18.6206,4.5233,46.5263
100301139,18.9310,4.6189,46.8046
100401359,19.1983,3.9712,46.2951
100498823,18.9144,5.0545,46.2137
100599100,19.3214,4.8935,46.3074
100698822,18.4442,4.5713,46.8516
100799533,18.5630,4.2153,46.5138
100899067,18.8501,4.0072,46.1122
100999205,19.5182,4.3844,46.4546
101099642,18.6271,4.2486,46.1407
101199844,19.3707,4.8799,46.0234
101299511,18.6755,4.2752,46.4221
101399060,18.4153,4.1533,46.3266
101498915,18.8166,4.5495,46.9665
101600203,19.0409,3.5336,47.4200
101698640,19.1940,4.0653,45.9896
101799676,19.2295,3.9987,46.3344
101898740,18.8189,3.6515,46.0488
101999105,19.0097,4.0236,45.6820
102099019,18.7744,3.8008,46.2411
102200411,19.0395,3.7071,46.5448
102298908,19.1245,4.2347,46.3620
102398540,18.9130,4.0248,46.9570
102499921,19.0692,4.0387,46.4742
102599171,19.1766,3.8952,46.3447
102698870,18.6426,3.9212,47.1464
102798713,18.9287,4.1211,46.3948
102898710,19.5605,3.9248,46.4867
102999319,19.2053,4.2974,46.4253
103098742,18.9434,3.9820,45.9897
103201296,18.5588,3.8751,46.3147
103300595,18.8770,3.9479,46.5968
103400148,19.1080,3.8262,46.2184
103499343,18.5363,3.8336,47.0460
103601283,18.7975,3.7061,46.7577
103698744,18.6876,3.7284,46.5615
103799053,18.8473,4.4310,47.4806
103900726,18.3812,4.1128,46.0704
103999226,19.7210,3.8597,45.9721
104099773,20.0600,4.3421,46.3324
104200611,20.1895,4.4341,46.1872
104299277,19.5207,3.8922,45.8911
104400397,19.8757,3.2776,46.2934
104499215,19.8355,4.1530,46.7286
104600533,20.4098,4.0348,45.8001
104698666,19.5291,3.7520,45.6121
104800041,20.1807,3.8226,46.2242
104899211,19.9066,3.9548,46.2517
104998764,19.6215,3.4777,46.0845
105100029,20.0592,3.8334,46.5009
105199306,19.3237,3.7183,45.9211
105299318,19.7332,4.0189,46.2395
105399307,19.8364,4.3948,45.9376
105500743,19.9929,4.0282,46.5552
105600339,20.3179,3.6512,46.2182
105700052,20.1302,3.4420,46.1747
105800913,19.5368,3.9643,46.0622
105900686,20.0582,3.6401,45.9219
105999111,20.3641,3.9557,46.4365
106100432,19.1460,3.4540,46.1982
106200070,19.6099,3.5799,46.8755
106300086,19.6414,4.3264,45.6555
106401441,19.8647,3.7631,45.6121
106501118,19.8130,3.2640,46.1265
106601025,19.9397,4.0125,46.2513
106699989,19.8723,3.7686,45.9822
106799680,20.3027,3.8818,46.1059
106900122,20.4566,4.2629,46.3485
106998749,20.1144,4.0777,46.1384
107101238,19.7656,3.3938,46.1571
107200040,20.3524,3.3976,46.3570
107299610,20.1000,3.8377,46.3082
107401113,19.7841,4.3131,46.3384
107501376,20.0265,3.8216,46.2408
107600163,19.2957,4.0152,46.5359
107699484,20.0902,3.7196,45.3215
107801314,19.4437,4.2574,45.8552
107901405,19.9435,4.1829,46.1913
107999099,19.9668,3.8200,46.1620
108100114,19.9066,3.7774,45.9697
108198649,19.6678,3.8310,46.0211
108299850,20.2807,3.9684,46.2154
108399186,19.5031,4.1041,45.8129
108500291,19.5616,4.1044,46.0505
108600488,20.3600,3.9777,46.0247
108700193,19.4765,3.8747,46.1497
108801408,19.9460,4.1219,46.4187
108899154,19.7976,4.1192,45.6047
108999812,20.2855,4.0908,46.0281
109099836,19.7069,4.0571,46.2580
109200148,20.2648,3.8931,45.5887
109300069,19.7235,3.7589,45.7336
109399290,19.9532,4.0484,46.8075
109499471,19.1645,4.0878,46.0116
109599974,19.6717,3.7726,45.4332
109700860,20.1064,4.0611,46.3251
109799282,19.0685,3.6472,46.6001
109900059,19.7389,3.5720,46.1668
110001482,19.8660,3.7871,45.9138
110101214,19.9069,4.0373,46.1573
110199577,19.7703,4.1238,45.9366
110298557,20.0574,3.4905,46.5920
110400964,19.7338,4.0020,46.2600
110500128,19.3724,4.1330,45.9648
110600644,20.4953,3.9373,46.0751
110699968,19.3450,3.9615,45.6671
110800922,19.7979,3.5837,46.0831
110900892,19.6292,4.0303,46.3136
111001043,19.7474,3.9460,46.2000
111099900,19.5810,3.5849,46.5627
111198501,20.0903,3.9362,45.9090
111299947,19.8526,4.0377,46.2815
111400231,20.4261,4.0634,46.0235
111500345,20.0789,4.1066,46.3966
111599426,19.6802,3.6962,46.2293
111698618,19.7639,3.7741,46.1001
111800550,19.5644,4.4868,45.4635
111899239,19.9549,3.8586,46.2494
111999756,19.5056,4.0537,46.5339
