# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2]
3590512,0.0050,-0.0021,0.0427,0.27,0.10,-9.58
3598663,0.0103,0.0056,0.0477,0.45,-0.12,-9.42
3610527,0.0042,0.0003,0.0421,-0.21,0.60,-9.62
3620967,0.0015,0.0059,0.0429,-0.22,0.19,-9.48
3629264,0.0015,0.0005,0.0453,-0.56,0.04,-9.01
3639261,0.0002,-0.0003,0.0507,0.53,-0.54,-9.27
3651083,0.0034,-0.0019,0.0443,-0.15,0.01,-9.46
3660120,0.0012,0.0037,0.0493,0.02,-0.41,-10.14
3669326,0.0020,0.0056,0.0472,-0.28,-0.08,-9.31
3679161,0.0050,0.0043,0.0387,0.72,-0.19,-9.83
3690972,0.0010,-0.0003,0.0392,0.31,0.06,-9.57
3699560,0.0028,-0.0008,0.0405,0.08,0.20,-9.98
3711452,0.0036,0.0051,0.0445,-0.12,0.48,-9.25
3719153,0.0042,0.0040,0.0480,-0.07,-0.25,-9.39
3730048,-0.0001,-0.0016,0.0443,-0.04,-0.08,-8.90
3740904,0.0028,0.0045,0.0445,-0.27,0.21,-9.74
3748835,0.0044,-0.0008,0.0453,-0.38,0.08,-9.40
3758949,0.0090,-0.0000,0.0432,-0.14,-0.31,-9.34
3770271,-0.0006,0.0005,0.0461,0.58,-0.62,-9.33
3779482,0.0039,-0.0016,0.0443,0.08,-0.19,-9.83
3789485,-0.0044,-0.0000,0.0413,0.37,-0.19,-10.09
3800699,0.0012,-0.0021,0.0451,-0.13,0.29,-9.71
3810095,0.0034,0.0061,0.0403,0.68,-0.39,-9.61
3819080,0.0015,0.0043,0.0461,0.14,0.37,-9.36
3828677,0.0004,0.0005,0.0459,0.05,0.07,-9.81
3839128,0.0098,0.0019,0.0371,-0.69,0.48,-8.85
3849789,0.0020,0.0037,0.0427,0.24,-0.58,-9.34
3859329,0.0039,-0.0032,0.0387,-0.06,-0.11,-9.13
