# t_us, static pressure [Pa]
85799623,100959.0000
85899234,100953.0000
85998778,100959.0000
86100745,100957.5000
86199005,100953.0000
86300071,100957.5000
86401141,100957.5000
86499747,100951.5000
86600908,100957.5000
86699266,100957.5000
86800822,100954.5000
86899633,100953.0000
87000668,100959.0000
87098694,100956.0000
87201114,100954.5000
87299880,100953.0000
87398709,100957.5000
87499063,100953.0000
87601271,100960.5000
87700554,100960.5000
87798748,100965.0000
87901272,100957.5000
88000781,100959.0000
88099764,100960.5000
88200930,100957.5000
88300190,100957.5000
88400534,100957.5000
88500011,100962.0000
88599283,100956.0000
88699197,100959.0000
88800450,100963.5000
88899429,100957.5000
88999841,100959.0000
89100543,100959.0000
89201000,100957.5000
89298858,100963.5000
89399509,100956.0000
89500505,100959.0000
89600659,100962.0000
89700011,100962.0000
89799078,100959.0000
89900041,100960.5000
89999098,100963.5000
90099177,100957.5000
90201079,100962.0000
90298567,100960.5000
90401209,100968.0000
90500236,100963.5000
90599502,100960.5000
90700778,100963.5000
90798697,100962.0000
90900039,100963.5000
90999267,100968.0000
91101196,100965.0000
91199818,100965.0000
91299175,100962.0000
91398835,100965.0000
91500783,100966.5000
91598926,100963.5000
91700346,100966.5000
91800645,100969.5000
91900369,100965.0000
91999453,100963.5000
92099828,100971.0000
92200001,100966.5000
92300269,100971.0000
92398607,100966.5000
92499783,100965.0000
92599445,100968.0000
92700920,100966.5000
92801305,100969.5000
92898828,100966.5000
93000023,100971.0000
93100498,100971.0000
93198853,100969.5000
93300118,100972.5000
93401132,100971.0000
93499710,100971.0000
93598681,100974.0000
93699535,100971.0000
93799865,100972.5000
93898979,100971.0000
94000278,100971.0000
94099984,100974.0000
94200619,100975.5000
94301034,100971.0000
94401008,100972.5000
94499273,100974.0000
94599272,100980.0000
94701488,100978.5000
94800201,100975.5000
94899564,100972.5000
94999428,100978.5000
95100247,100980.0000
95200778,100975.5000
95299333,100977.0000
95399734,100977.0000
95499590,100981.5000
95600687,100978.5000
95698631,100980.0000
95800223,100981.5000
95899178,100980.0000
96000687,100983.0000
96099773,100986.0000
96200145,100980.0000
96298553,100987.5000
96401270,100983.0000
96500038,100983.0000
96599205,100981.5000
96698740,100986.0000
96801115,100983.0000
96901492,100987.5000
96998724,100989.0000
97101237,100989.0000
97201303,100990.5000
97301398,100987.5000
97401018,100986.0000
97498861,100984.5000
97601204,100987.5000
97700294,100992.0000
97800442,100987.5000
97898779,100992.0000
98000829,100993.5000
98100318,100989.0000
98199999,100998.0000
98300582,100996.5000
98401312,100995.0000
98499822,101002.5000
98600879,101001.0000
98700574,100995.0000
98801159,100990.5000
98898942,101001.0000
99000948,101001.0000
99098867,101002.5000
99201139,101008.5000
99301116,100999.5000
99400467,100999.5000
99499986,101007.0000
99600959,101002.5000
99700322,101004.0000
99800458,101005.5000
99901189,101007.0000
100000131,101007.0000
100098775,101005.5000
100200858,101005.5000
100300432,101011.5000
100400019,101011.5000
100500672,101010.0000
100601061,101007.0000
100699443,101010.0000
100799377,101013.0000
100900898,101010.0000
100999577,101013.0000
101100128,101019.0000
101200887,101020.5000
101300554,101022.0000
101400043,101016.0000
101498949,101020.5000
101598794,101019.0000
101698808,101020.5000
101800302,101023.5000
101900159,101023.5000
101999240,101026.5000
102098515,101023.5000
102200932,101022.0000
102301031,101029.5000
102399477,101023.5000
102500489,101026.5000
102601281,101026.5000
102701023,101026.5000
102800232,101026.5000
102898993,101026.5000
103000417,101034.0000
103099883,101032.5000
103201285,101028.0000
103299001,101034.0000
103400436,101035.5000
103500655,101035.5000
103600780,101032.5000
103698509,101032.5000
103800466,101038.5000
103900873,101040.0000
104000055,101040.0000
104099112,101043.0000
104199314,101037.0000
104300596,101040.0000
104400671,101043.0000
104500078,101044.5000
104599094,101043.0000
104700070,101047.5000
104801466,101047.5000
104899534,101053.5000
104999198,101050.5000
105101228,101052.0000
105199750,101055.0000
105300298,101059.5000
105400648,101056.5000
105498665,101053.5000
105600322,101061.0000
105698891,101061.0000
105800433,101062.5000
105899190,101062.5000
106000269,101068.5000
106100086,101064.0000
106200917,101068.5000
106301251,101067.0000
106400660,101074.5000
106500914,101071.5000
106600275,101074.5000
106700804,101071.5000
106801373,101080.5000
106899589,101079.0000
107001486,101080.5000
107101011,101085.0000
107198633,101083.5000
107299860,101086.5000
107399247,101089.5000
107501242,101089.5000
107600475,101091.0000
107700183,101088.0000
107800249,101095.5000
107899820,101092.5000
108000905,101097.0000
108101468,101094.0000
108198782,101101.5000
108298700,101103.0000
108401499,101100.0000
108499413,101104.5000
108599808,101107.5000
108700409,101113.5000
108799135,101110.5000
108900197,101115.0000
109000035,101116.5000
109100463,101118.0000
109201404,101124.0000
109299638,101118.0000
109399437,101122.5000
109500414,101127.0000
109599301,101128.5000
109700023,101131.5000
109799777,101134.5000
109900251,101136.0000
109999833,101136.0000
110099150,101142.0000
110198908,101139.0000
110299550,101142.0000
110398662,101148.0000
110498811,101143.5000
110598713,101151.0000
110698927,101151.0000
110800236,101157.0000
110900078,101158.5000
110998872,101157.0000
111100981,101163.0000
111198895,101158.5000
111299878,101161.5000
111398518,101172.0000
111500929,101167.5000
111600661,101167.5000
111698533,101173.5000
111799668,101178.0000
111901441,101178.0000
112000041,101179.5000
