# t_us, lat_deg, lon_deg, h_m, roll_deg, pitch_deg, yaw_deg, vn_mps, ve_mps, vd_mps
# KF-GINS truth.nav, independent post-processed truth, decimated to 10 Hz
457352510000,30.4538188196,114.4625371008,35.1790,0.074293,-1.520590,94.935728,-0.6900,10.7740,-0.0520
457352610000,30.4538182007,114.4625483195,35.1830,0.057211,-1.636107,94.922007,-0.6850,10.7710,-0.0200
457352710000,30.4538175801,114.4625595348,35.1840,0.072180,-1.701893,94.911443,-0.6870,10.7690,-0.0090
457352810000,30.4538169665,114.4625707465,35.1840,0.079903,-1.708119,94.920190,-0.6750,10.7670,0.0110
457352910000,30.4538163551,114.4625819551,35.1830,0.054391,-1.664810,94.927755,-0.6770,10.7660,0.0050
457353010000,30.4538157425,114.4625931656,35.1830,0.017606,-1.601035,94.954691,-0.6860,10.7730,0.0010
457353110000,30.4538151191,114.4626043867,35.1830,0.014433,-1.547818,94.995999,-0.7020,10.7920,-0.0150
457353210000,30.4538144823,114.4626156321,35.1850,0.037328,-1.581017,95.040191,-0.7100,10.8100,-0.0300
457353310000,30.4538138324,114.4626268973,35.1880,0.069369,-1.675522,95.089763,-0.7300,10.8230,-0.0260
457353410000,30.4538131703,114.4626381649,35.1890,0.106912,-1.757499,95.133852,-0.7370,10.8200,0.0040
457353510000,30.4538124959,114.4626494384,35.1880,0.156191,-1.845335,95.177967,-0.7620,10.8300,0.0180
457353610000,30.4538118104,114.4626607151,35.1860,0.203365,-1.949229,95.207775,-0.7600,10.8280,0.0230
457353710000,30.4538111319,114.4626719824,35.1830,0.199852,-2.002093,95.232952,-0.7480,10.8100,0.0490
457353810000,30.4538104583,114.4626832298,35.1770,0.175095,-1.961992,95.244241,-0.7400,10.7990,0.0560
457353910000,30.4538097892,114.4626944823,35.1720,0.157388,-1.948613,95.268078,-0.7400,10.8150,0.0570
457354010000,30.4538091190,114.4627057574,35.1670,0.124947,-2.034211,95.281781,-0.7440,10.8440,0.0440
457354110000,30.4538084491,114.4627170537,35.1620,0.062588,-2.205285,95.287074,-0.7420,10.8480,0.0620
457354210000,30.4538077784,114.4627283441,35.1540,0.000818,-2.344558,95.280223,-0.7460,10.8370,0.0950
457354310000,30.4538071038,114.4627396232,35.1420,-0.021304,-2.416838,95.280162,-0.7450,10.8300,0.1290
457354410000,30.4538064318,114.4627508977,35.1290,-0.044681,-2.448646,95.288539,-0.7460,10.8320,0.1350
457354510000,30.4538057562,114.4627621770,35.1150,-0.064814,-2.479082,95.292741,-0.7500,10.8320,0.1440
457354610000,30.4538050764,114.4627734529,35.1010,-0.066987,-2.468831,95.283645,-0.7610,10.8260,0.1400
457354710000,30.4538043822,114.4627847261,35.0870,0.001520,-2.439822,95.245130,-0.7750,10.8300,0.1380
457354810000,30.4538036864,114.4627960068,35.0730,0.084263,-2.417689,95.188430,-0.7710,10.8430,0.1360
457354910000,30.4538029989,114.4628073088,35.0600,0.155310,-2.462915,95.120864,-0.7540,10.8620,0.1300
457355010000,30.4538023317,114.4628186237,35.0460,0.190239,-2.531684,95.031163,-0.7250,10.8670,0.1400
457355110000,30.4538016888,114.4628299344,35.0320,0.195210,-2.553275,94.920865,-0.6950,10.8590,0.1490
457355210000,30.4538010775,114.4628412384,35.0160,0.177380,-2.501682,94.820824,-0.6660,10.8580,0.1590
457355310000,30.4538004883,114.4628525504,35.0000,0.146513,-2.444604,94.720783,-0.6450,10.8760,0.1550
457355410000,30.4537999108,114.4628638878,34.9860,0.124329,-2.464769,94.616405,-0.6350,10.9000,0.1380
457355510000,30.4537993384,114.4628752440,34.9720,0.143795,-2.525394,94.511217,-0.6250,10.9110,0.1370
457355610000,30.4537987845,114.4628866100,34.9570,0.155917,-2.584895,94.419740,-0.6060,10.9210,0.1550
457355710000,30.4537982495,114.4628979812,34.9410,0.141969,-2.613736,94.333309,-0.5870,10.9230,0.1660
457355810000,30.4537977269,114.4629093596,34.9240,0.149607,-2.625000,94.259682,-0.5690,10.9310,0.1720
457355910000,30.4537972247,114.4629207402,34.9070,0.133201,-2.593429,94.194818,-0.5490,10.9290,0.1770
457356010000,30.4537967318,114.4629321229,34.8900,0.120557,-2.527752,94.122065,-0.5480,10.9390,0.1670
457356110000,30.4537962438,114.4629435216,34.8730,0.119098,-2.484792,94.051122,-0.5360,10.9600,0.1550
457356210000,30.4537957689,114.4629549527,34.8580,0.089155,-2.526529,94.021587,-0.5110,10.9940,0.1450
457356310000,30.4537953038,114.4629664095,34.8430,0.047731,-2.614487,94.049095,-0.5210,11.0080,0.1600
457356410000,30.4537948307,114.4629778721,34.8270,0.046005,-2.680959,94.083061,-0.5260,11.0080,0.1740
457356510000,30.4537943559,114.4629893257,34.8080,0.003073,-2.661563,94.097382,-0.5280,10.9930,0.1880
457356610000,30.4537938710,114.4630007717,34.7890,-0.014032,-2.562760,94.092025,-0.5450,10.9960,0.1850
457356710000,30.4537933817,114.4630122366,34.7720,-0.007038,-2.504060,94.105760,-0.5370,11.0280,0.1720
457356810000,30.4537929027,114.4630237365,34.7560,-0.061022,-2.539963,94.149789,-0.5240,11.0640,0.1500
457356910000,30.4537924267,114.4630352675,34.7410,-0.155694,-2.642492,94.221060,-0.5320,11.0800,0.1700
457357010000,30.4537919414,114.4630468056,34.7230,-0.243295,-2.756225,94.295295,-0.5470,11.0800,0.1900
457357110000,30.4537914467,114.4630583350,34.7030,-0.375427,-2.804571,94.402755,-0.5570,11.0670,0.2040
457357210000,30.4537909242,114.4630698545,34.6820,-0.443599,-2.761179,94.556931,-0.6040,11.0610,0.2110
457357310000,30.4537903569,114.4630813769,34.6620,-0.429485,-2.717752,94.708247,-0.6510,11.0690,0.1980
457357410000,30.4537897462,114.4630928998,34.6430,-0.385053,-2.662420,94.825800,-0.7030,11.0640,0.1800
457357510000,30.4537890958,114.4631044218,34.6250,-0.271478,-2.608465,94.927735,-0.7310,11.0690,0.1700
457357610000,30.4537884294,114.4631159493,34.6080,-0.180924,-2.575610,95.028786,-0.7450,11.0740,0.1640
457357710000,30.4537877514,114.4631274894,34.5920,-0.129768,-2.588114,95.117121,-0.7510,11.0900,0.1590
457357810000,30.4537870739,114.4631390432,34.5760,-0.134070,-2.666182,95.206468,-0.7580,11.1010,0.1690
457357910000,30.4537863928,114.4631506005,34.5580,-0.170053,-2.751819,95.297938,-0.7560,11.0920,0.1800
457358010000,30.4537857064,114.4631621415,34.5390,-0.225323,-2.759319,95.391619,-0.7720,11.0740,0.1950
