# t_us, static pressure [Pa]
309861002,92598.187500
309900999,92598.015625
309941283,92598.171875
309981119,92598.234375
310021000,92598.578125
310061001,92598.406250
310101000,92597.750000
310141000,92597.984375
310181002,92598.171875
310221292,92597.546875
310261116,92597.265625
310301003,92597.562500
310341002,92597.984375
310381000,92597.781250
310421001,92598.140625
310461002,92597.281250
310501305,92597.796875
310541128,92597.578125
310581000,92598.578125
310621000,92598.453125
310662708,92598.078125
310702004,92598.468750
310742000,92598.921875
310781999,92598.421875
310822422,92597.859375
310862331,92598.187500
310902200,92597.250000
310942000,92597.875000
310982002,92598.234375
311022000,92598.015625
311062001,92598.984375
311102433,92598.031250
311142259,92597.562500
311182082,92598.421875
311222041,92597.890625
311262000,92598.656250
311302002,92597.890625
311342003,92598.156250
311382444,92598.796875
311422269,92598.125000
311462091,92598.453125
311502003,92598.546875
311542002,92598.437500
311582000,92598.312500
311622002,92598.234375
311662456,92598.125000
311702277,92598.171875
311742101,92598.515625
311782000,92598.328125
311822002,92597.921875
311862000,92598.281250
311902000,92598.796875
311942509,92597.796875
311982287,92597.859375
312022110,92598.859375
312062002,92598.906250
312102001,92598.421875
312142001,92598.640625
312182000,92598.031250
312222002,92598.406250
312262343,92598.359375
312302123,92597.812500
312342001,92598.671875
312381999,92598.625000
312422001,92597.812500
312462000,92598.609375
312502000,92597.328125
312542308,92598.015625
312582176,92598.812500
312622000,92597.984375
312661999,92598.125000
312703709,92598.953125
312743000,92599.250000
312783003,92599.078125
312823002,92598.187500
312863386,92598.312500
312903434,92598.968750
312943168,92598.937500
312983001,92598.578125
313023001,92598.593750
313063000,92599.390625
313102999,92598.359375
313143394,92598.750000
313183216,92598.453125
313223088,92598.312500
313263001,92598.125000
313303001,92598.156250
313342999,92599.109375
313383002,92599.390625
313423407,92598.125000
313463230,92598.218750
313503051,92599.203125
313543000,92599.734375
313583000,92599.078125
313623000,92598.078125
313663002,92599.359375
313703414,92598.562500
313743240,92598.703125
313783065,92599.468750
313823001,92599.656250
313863000,92598.687500
313903002,92599.687500
313943002,92598.328125
313983426,92599.109375
314023250,92599.265625
314063074,92599.515625
314103000,92598.359375
314143000,92598.578125
314183002,92599.437500
314223002,92599.328125
314263435,92598.843750
314303263,92599.046875
314343083,92597.953125
314383002,92599.968750
314422999,92599.093750
314463002,92598.625000
314503000,92598.593750
314545556,92599.265625
314585002,92598.531250
314624999,92598.359375
314665404,92598.234375
314705228,92599.281250
314745144,92598.828125
314785010,92599.109375
314825002,92598.390625
314865002,92598.359375
314905002,92598.765625
314945418,92598.921875
314985239,92599.406250
315025063,92598.609375
315064999,92598.953125
315105001,92598.984375
315145000,92598.796875
315185001,92599.312500
315225426,92598.984375
315265251,92598.484375
315305076,92599.125000
315345000,92598.781250
