# t_us, mag_frd_x [uT], mag_frd_y [uT], mag_frd_z [uT]
69536001,-3.66852,25.7966,12.9494
69636002,-3.43467,25.4604,12.891
69736147,-4.51622,25.285,12.7302
69835999,-3.66852,25.3142,13.2856
69936000,-3.34697,25.6358,12.9348
70036111,-3.61006,25.1242,13.4317
70136001,-3.75621,25.0658,12.8764
70236424,-3.63929,25.9135,13.154
70336002,-3.62467,25.6358,12.2771
70436001,-4.03391,25.2119,12.7448
70536341,-3.31774,25.5042,12.9787
70636000,-3.23005,25.8404,13.6948
70736001,-3.30313,25.0658,12.774
70836258,-3.56621,25.7966,13.0225
70936002,-3.58082,26.0304,12.9056
71035999,-3.84391,25.6358,12.6717
71136174,-3.61006,25.1681,12.8617
71236226,-3.21543,25.5773,12.8033
71336000,-3.43467,25.2996,12.0725
71436317,-3.14236,25.1388,12.1748
71536000,-3.80006,25.7235,12.4525
71636721,-4.06314,25.855,12.321
71736008,-3.82929,25.4312,12.321
71836227,-3.72698,25.4604,12.4379
71936366,-3.52236,25.6212,12.701
72036225,-3.53698,26.0012,12.5256
72136000,-3.91698,25.6212,12.014
72236510,-3.42005,25.3142,12.3648
72336000,-3.7416,25.6504,12.1602
72436912,-3.56621,25.5481,12.8471
72536200,-3.71236,25.5189,12.3794
72636224,-3.61006,25.7819,11.941
72736000,-3.50775,25.7673,12.0871
72836118,-3.68313,25.3435,12.9787
72936000,-3.7416,25.6504,11.7217
73036003,-3.97545,25.3435,12.204
73136032,-3.88775,25.3873,11.9556
73235999,-4.51622,26.0012,12.1456
73336394,-4.25314,25.6065,11.634
73436001,-3.71236,25.4019,12.4817
73536002,-3.90237,25.7527,11.824
73636311,-4.15083,25.6212,11.7363
73736001,-3.72698,25.6504,13.0079
73836002,-3.78544,25.4312,12.2186
73936227,-4.10699,25.5042,12.3502
74035999,-3.62467,25.2265,11.7509
74136000,-3.91698,25.4896,12.204
74236142,-3.7416,25.9427,12.2917
74336001,-3.24467,25.1096,11.5025
74436001,-3.61006,25.1535,11.9702
74536058,-3.99006,25.1388,12.1163
74636000,-4.2093,25.2265,11.941
74736418,-4.00468,25.3435,12.7887
74836023,-3.94621,25.6504,12.2771
74936001,-4.15083,25.285,11.5756
75036339,-4.13622,25.5773,12.4087
75136001,-3.99006,25.855,11.8825
75236001,-3.9316,25.5335,12.3356
75336253,-4.13622,25.8696,12.6133
75436001,-4.01929,25.3873,12.4671
75536000,-4.38468,25.4019,12.5694
75636172,-3.90237,25.3435,12.3648
75736002,-3.69775,25.4604,12.1017
75836001,-3.56621,25.2412,12.0433
75936088,-4.41391,25.4019,11.8386
76036000,-4.47238,25.0365,11.824
76136448,-4.38468,25.4312,12.3063
76236006,-3.52236,25.285,12.2333
76336001,-3.61006,25.4312,11.6633
76436409,-4.37007,24.9781,12.131
76536000,-4.09237,24.9781,12.3794
76636002,-3.99006,25.2119,11.8386
76736282,-4.26776,25.3435,11.5609
76836002,-4.1216,25.4019,12.4817
76936002,-3.96083,25.2558,11.6486
77036198,-4.32622,25.2704,11.0786
77136003,-4.22391,24.9635,11.9994
77236001,-4.13622,25.5481,12.5548
77336205,-4.38468,25.6212,12.3794
77436002,-3.99006,25.5773,12.1602
77536002,-4.09237,25.2558,11.9994
77636164,-4.37007,25.8112,12.4379
77736002,-4.25314,25.3873,12.2917
77836390,-3.69775,25.6358,11.9117
77936002,-3.80006,25.6504,11.6194
78035999,-4.41391,25.6504,12.1894
78136309,-4.32622,25.3727,11.7509
78236001,-4.18006,25.0658,12.014
78336002,-4.64776,25.5335,12.2917
78436227,-4.25314,25.4165,12.2771
78536000,-4.44315,25.7819,12.1748
78636003,-4.56007,25.2704,11.6048
78736207,-4.32622,25.855,11.8094
78836002,-4.41391,25.4019,12.1017
78936001,-4.01929,25.7235,12.0871
79036125,-4.50161,25.4604,12.6425
79136000,-4.34084,25.3581,13.3148
79238518,-4.23853,25.5919,12.8617
79338081,-4.3993,25.5335,12.3502
79438110,-4.28237,25.6212,12.8325
79538002,-4.23853,25.8258,12.2625
79638383,-4.2093,25.3873,13.154
79738000,-3.85852,25.6212,12.4817
79838001,-3.87314,25.3142,12.4525
79938301,-3.94621,25.5919,12.3356
80038002,-3.91698,25.1973,12.2186
80138002,-3.90237,25.4458,12.2917
80238219,-3.63929,25.4019,13.0517
80338000,-4.28237,25.285,12.131
80438000,-3.96083,25.095,12.1748
80538132,-4.37007,25.3142,12.2333
80638000,-3.78544,25.1973,12.5256
80738005,-4.19468,24.8319,12.4379
80838010,-4.89623,24.8319,12.6717
80938001,-5.51008,24.3204,13.0517
81038370,-5.55393,23.7358,13.8556
81138001,-4.98392,23.1365,13.5341
81238002,-4.5893,22.8296,14.7618
81338284,-3.61006,22.055,13.8264
81438001,-1.38848,21.2511,13.9287
81538000,0.23385,19.8042,13.5779
81638204,3.78544,17.1295,11.5171
81738002,5.15931,16.2379,11.4148
81838000,2.9962,15.8287,13.4902
81938119,3.34697,16.2964,12.7594
82037999,3.36159,16.7203,12.1894
82138001,2.39696,17.8164,13.6364
82238039,0.643087,18.6349,13.3733
82338000,-0.803859,20.4765,14.0602
82438398,-2.93774,21.9526,14.0018
82538002,-4.72084,24.3204,14.1041
82638000,-7.1178,25.3142,15.1125
82738313,-8.21397,25.9281,13.8994
82838000,-8.44782,26.922,13.1102
82938002,-8.57936,28.3543,12.7887
83038233,-9.25168,29.3628,12.584
83138001,-10.1725,28.8658,12.4525
83238002,-9.31014,28.9681,13.5194
83338148,-9.44168,29.202,12.9787
83438000,-10.1578,28.7489,13.0225
83538000,-10.2602,28.7343,12.891
83638065,-10.684,29.0558,13.0371
83738000,-11.1225,28.2812,13.3148
83838426,-11.254,28.0912,13.9287
83938002,-11.0056,28.1497,13.8118
84038000,-10.9471,27.8135,14.1918
84138388,-9.89477,27.492,14.0894
84237999,-10.2163,27.755,13.8264
84338000,-10.7132,27.2873,14.3964
84438263,-10.9909,26.7027,15.2879
84538002,-9.4563,26.0158,15.0395
84638001,-8.5209,25.855,14.6741
84738178,-7.00088,25.7966,15.0687
84838002,-7.73166,25.285,15.0248
84938000,-7.67319,25.1827,15.5072
85038098,-9.07629,25.2996,15.2295
85138001,-9.76323,25.6796,14.9225
85238002,-8.97398,25.7235,14.5279
85338014,-8.85706,25.5335,14.7325
85438000,-9.14937,25.3581,14.5718
85538372,-9.41245,24.7442,15.4779
85638000,-9.10553,24.3058,15.8726
85738001,-8.31628,23.8673,15.5364
85838290,-8.0532,23.6042,14.6887
85938000,-7.5855,23.7796,15.9602
86038001,-8.44782,24.2911,16.0041
86138210,-9.10553,24.3204,15.2879
86238003,-10.5086,25.2119,15.5802
86338000,-11.4002,25.3581,16.3987
86438128,-10.6255,25.1535,15.7995
86538002,-10.9763,24.6858,16.2087
86638000,-11.5025,25.4896,15.9895
86738043,-10.6109,25.9281,15.7264
86838000,-11.3856,26.235,15.1125
86938404,-10.9471,26.235,15.1125
87038003,-9.60246,26.9804,14.221
87138000,-9.76323,27.0389,14.1187
87238319,-9.29553,27.0681,13.4756
87338001,-8.91552,26.4543,13.9725
87438000,-9.10553,25.7089,14.7179
87538240,-8.88629,25.0219,14.9956
87638001,-8.17013,24.3642,15.4195
87738002,-7.42473,24.2473,14.8495
87838155,-7.73166,24.1011,15.3756
87938000,-7.38088,23.3265,15.3756
88038001,-8.43321,23.9258,15.3172
88138165,-6.72318,23.0488,15.0102
88238001,-6.25548,22.7857,15.2879
88338002,-5.247,23.6188,14.6741
88438124,-6.02163,24.4811,15.0395
88538000,-6.67933,24.6419,15.3464
88638353,-7.68781,24.9342,14.7033
88738001,-8.11166,25.6212,14.1625
88838000,-7.73166,25.665,13.4902
88938312,-7.93628,26.235,13.9287
89038001,-9.04706,26.3373,14.0894
89138002,-10.5379,26.8489,14.0456
89238186,-9.89477,26.1619,14.4402
89338000,-9.03245,25.9135,14.1479
89438002,-8.22859,25.9719,14.7471
89538105,-7.08857,26.1181,13.3441
89638003,-7.65858,26.0889,14.1041
89738002,-7.87781,25.285,14.6595
89838020,-6.89857,24.4081,14.3671
89938002,-6.86934,24.6273,14.2502
90040490,-5.96317,24.5835,14.3233
90140053,-7.04472,24.5542,14.411
90240074,-7.22011,23.8673,14.7764
90340001,-8.40398,23.7504,14.8495
90440348,-8.37474,23.8088,14.6156
90540000,-8.76937,24.3204,13.841
90640000,-7.33704,23.8819,14.2502
90740266,-7.19088,24.8612,14.3818
90840001,-8.69629,24.3935,14.4987
90940002,-9.58784,24.4811,15.1418
91040184,-9.1786,24.4958,14.5571
91140001,-8.63783,25.1096,14.8787
91240001,-8.3309,24.2473,14.5864
91340101,-8.94475,24.5981,15.3318
91440001,-9.82169,24.5542,15.9164
91540000,-10.4355,24.3642,16.5449
91640021,-10.494,24.4665,15.6095
91740001,-8.36013,24.2034,15.1272
91840378,-7.46858,24.8612,14.8056
91940002,-8.27244,24.8612,14.4841
92040001,-8.74013,25.2412,15.3318
92140298,-9.33937,24.7735,15.0395
92240001,-10.1432,25.1388,15.5656
92340000,-9.51476,25.2265,14.3379
92440212,-9.12014,25.9281,14.0602
92540000,-9.23707,25.0073,15.1418
92640002,-10.304,25.2119,15.2295
92740134,-9.924,24.7004,14.8641
92840002,-9.8363,24.2181,16.3695
92940002,-8.82783,24.2034,15.6972
93040051,-8.55013,24.4227,15.3902
93140001,-9.52938,23.9258,14.7033
93240408,-9.99708,24.335,15.6825
93340000,-10.6109,24.2911,16.0187
93440002,-10.4502,24.8758,15.9164
93540329,-10.2748,23.9988,15.6095
93640000,-9.61707,24.5688,14.5425
93740003,-10.0994,24.4665,14.3087
93840248,-10.6255,24.6127,15.4341
93940002,-10.1286,24.6419,15.2587
94040002,-9.98246,24.1011,15.2441
94140165,-8.72552,23.6919,15.0979
94240000,-7.70243,23.6481,14.3233
94340002,-8.57936,23.7211,14.1187
94440083,-8.93014,23.8234,14.0456
94540000,-9.2663,24.3788,14.1771
94640002,-9.1786,24.4958,14.5864
94740006,-9.1786,23.6481,14.7179
94840002,-9.16399,23.8234,14.4695
94940360,-9.88015,23.955,15.4195
95040002,-10.5963,23.6481,15.8726
95140000,-9.79246,23.4142,16.2964
95240276,-9.76323,22.5373,15.6533
95340000,-9.38322,22.6688,15.7118
95440001,-7.13242,21.8942,15.2733
95540194,-7.70243,22.7565,15.7995
95640002,-9.01783,23.6919,15.3464
95740001,-9.31014,23.8527,15.171
95840114,-8.72552,24.4811,15.4487
95940002,-8.56475,24.1596,14.8641
96040001,-7.98012,24.5396,14.9518
96140030,-7.14703,23.7211,14.4987
96240000,-6.70856,23.4581,15.1125
96340433,-5.53932,22.8734,14.9225
96440001,-5.40778,21.6603,14.5864
96540001,-3.88775,21.2949,14.3379
96640307,-4.57469,19.9649,13.9433
96740000,-3.58082,19.1318,15.0248
96840002,-3.06928,17.8603,14.6448
96940234,-2.07542,17.3049,14.5864
97040000,-2.00234,15.7556,15.1125
97140002,-1.15463,13.081,15.0395
97240144,-0.350775,10.494,14.8202
97340002,0.920783,6.43087,14.3525
97440001,0.336159,1.50541,14.8495
97540072,-1.05232,-2.60158,15.0248
97639999,-2.23619,-6.08009,14.3379
97740425,-2.5285,-9.41245,13.7679
97840001,-4.18006,-11.9117,13.0664
97940000,-5.247,-13.8118,13.2271
98040341,-6.4601,-15.4925,12.891
98140000,-6.48933,-15.2295,12.8471
98240000,-6.76703,-14.8641,13.4317
98340262,-6.15317,-14.601,12.6425
98440002,-4.57469,-14.9518,11.9702
98540002,-4.22391,-14.0456,12.2333
98640179,-4.37007,-14.9664,11.5317
98740002,-4.61853,-15.3464,12.1163
98840000,-4.18006,-15.7702,11.3709
98940190,-3.80006,-15.9895,11.254
99040000,-2.79158,-15.5949,10.5379
99140000,-1.94388,-14.6595,11.1517
99240146,-1.28617,-12.8325,11.444
99340002,-0.423853,-11.7071,11.1079
99440377,1.19848,-9.41245,12.1017
99540003,1.91464,-6.54779,11.9556
99640000,3.08389,-3.71236,12.6863
99740292,4.15083,-0.204619,12.6279
99840000,4.98392,2.54312,12.8179
99940001,4.91084,5.21777,12.5256
100040210,4.48699,5.55393,13.0517
100140002,4.3116,5.8024,12.6425
100240002,3.1862,4.34084,13.8994
100340131,2.58696,2.60158,13.6656
100439999,1.85618,-0.467699,14.2356
100540000,1.95849,-2.74773,13.4317
100640047,0.876937,-4.44315,13.2125
100740001,-0.467699,-7.35165,13.3441
100842513,-2.85004,-9.09091,13.9287
100942074,-4.00468,-10.6986,13.7679
101042058,-4.95469,-11.5902,13.081
101142002,-3.56621,-12.3794,12.5402
101242374,-3.23005,-12.2625,12.1456
101342000,-1.97311,-11.9556,12.5987
101442001,-2.42619,-12.5402,12.8179
101542290,-3.58082,-12.6425,12.1602
101642000,-3.24467,-13.1833,11.8094
101742001,-3.1862,-13.8848,11.7948
101842211,-3.42005,-14.1479,11.6048
101942002,-4.22391,-14.0894,12.5256
102042002,-4.82315,-14.1333,12.6279
102142128,-5.11546,-14.5864,12.7887
102241999,-5.20316,-13.7241,12.7156
102342001,-3.71236,-13.2417,12.1017
102442089,-3.33236,-13.2417,12.6717
102542002,-3.20082,-12.7156,13.3148
102642407,-4.18006,-12.3356,13.081
102742001,-4.19468,-13.0517,13.5779
102842002,-4.29699,-13.8994,12.5256
102942330,-4.13622,-14.4841,12.6863
103042000,-4.01929,-14.0602,12.9056
103142000,-4.35545,-14.2941,12.7302
103242242,-4.18006,-14.4695,12.321
103342225,-4.13622,-14.3087,12.5548
103442000,-3.99006,-13.5487,12.4087
103542386,-2.70389,-13.5487,11.7509
103642002,-2.5285,-12.6425,11.8094
103742864,-2.98158,-11.9117,12.6279
103842076,-3.2739,-11.9702,12.7887
103942227,-3.47851,-12.0433,12.8617
104041999,-3.43467,-12.511,12.3502
104142224,-2.61619,-13.6217,12.3356
104242001,-2.82081,-13.4464,11.6486
104342585,-4.01929,-13.7971,11.8971
104442001,-4.15083,-13.8702,12.4087
104542228,-4.48699,-13.5487,12.7887
104642275,-4.54545,-13.8118,12.5987
104742224,-3.15697,-13.2271,12.014
104842000,-3.12774,-13.1394,11.9848
104942417,-3.99006,-12.7887,12.2186
105042002,-3.42005,-12.204,12.3648
105142001,-4.35545,-11.9556,12.4671
105242114,-4.22391,-12.2333,13.3587
105342000,-4.15083,-13.2417,12.8617
105442002,-3.63929,-14.0456,12.204
105542030,-4.63315,-13.7387,11.941
105642001,-5.55393,-13.9141,12.2333
105742391,-6.38702,-13.5779,12.4963
105842001,-6.08009,-13.9287,12.4671
105942000,-4.94008,-13.1102,12.3356
106042309,-3.75621,-12.4379,12.0433
106141999,-2.9962,-12.321,12.2333
106242000,-3.08389,-12.0579,11.7217
106342227,-3.1862,-12.1894,12.8179
106442001,-3.50775,-11.7802,11.7948
106542002,-2.54312,-11.5902,12.0286
106642146,-1.66618,-11.6194,11.6048
106742001,-1.1254,-12.6571,11.3417
106842002,0.0876937,-13.7387,9.69015
106942067,-0.409237,-13.0517,9.61707
107042002,-0.803859,-12.9933,11.0056
107142431,-0.438468,-13.0079,10.3625
107242001,0.628471,-11.8971,11.0056
107342001,1.46156,-10.5232,11.2248
107442345,3.04005,-8.03858,10.7425
107542000,4.76469,-5.247,10.2748
107642000,5.5247,-1.22771,10.7863
107742270,5.34931,1.71003,11.1956
107842001,5.45162,4.3116,11.7509
107942001,5.04239,6.60626,12.3356
108042183,5.07162,8.21397,12.5987
108142002,4.56007,9.33937,12.2479
108242001,4.69161,10.4502,12.0433
108342102,4.18006,12.2917,12.7594
108442000,0.686934,13.8556,14.3964
108542002,-1.27156,15.3172,15.5072
108642016,-2.28004,16.6472,15.6679
108741999,-3.52236,18.7957,15.5218
108842425,-3.50775,20.2572,14.9956
108942001,-2.93774,20.5057,15.1856
109042001,-2.64543,21.7042,14.8348
109142302,-3.39082,22.5519,15.4633
109242000,-4.41391,22.6396,15.171
109342000,-4.37007,23.4434,14.3964
109442215,-4.10699,24.1304,13.6948
109542001,-4.38468,24.145,14.0018
109642001,-4.64776,24.2034,13.8556
109742229,-4.04852,23.9111,13.7679
109842002,-3.21543,23.955,13.7971
109942001,-2.82081,23.3704,13.4756
110042185,-2.60158,23.5019,13.5779
110142001,-1.5931,23.5457,12.9933
110242416,-0.935399,23.4873,12.1602
110342002,0.540778,23.6334,11.7948
110442002,0.511546,23.4873,12.1894
110542334,0.102309,23.4434,11.6779
110642002,0.701549,23.0342,11.254
110742001,0.920783,23.4142,11.9702
110842250,0.190003,23.0634,11.7071
110942002,0.0584624,22.888,12.6279
111041999,-0.190003,23.3119,12.6863
111142170,-1.4031,23.5311,12.7156
111242002,-1.11079,22.5665,12.9056
111342002,-1.28617,23.078,13.0956
111442090,-1.28617,23.1804,13.0956
111542002,-1.08156,22.4934,13.1979
111642004,-0.993861,22.6834,13.461
111744122,-1.34464,22.8004,12.8325
111844249,-1.97311,22.7711,12.5694
111944001,-1.56387,22.3473,13.1833
112044415,-1.35925,22.4203,12.394
112144001,-1.46156,23.1804,13.5194
112244000,-1.38848,23.4434,13.3148
112344333,-1.47618,22.9611,12.6863
112444043,-1.34464,23.1657,12.7594
112544000,-1.53464,22.8442,12.9933
112644446,-2.10465,22.7419,13.1833
112744002,-1.30079,22.8588,12.7302
112844001,-1.71003,23.1073,12.6717
112944344,-1.79772,23.8819,13.3148
113044002,-1.65156,23.3265,12.891
113144001,-1.46156,23.1219,13.3148
113244134,-1.33002,23.2973,12.7302
113344002,-1.41771,23.005,13.1394
113444006,-1.18386,23.2534,12.9348
113544054,-1.57849,23.2534,12.4233
113644000,-1.49079,23.005,13.4756
113744414,-1.60772,23.1657,13.0956
113844002,-1.4031,23.1804,13.0664
113944001,-1.63695,23.6627,13.461
114044332,-1.82695,23.385,13.271
114144000,-1.38848,23.0634,13.1687
114244000,-1.43233,23.2827,13.3148
114344253,-1.30079,23.1219,13.6802
114444000,-1.3154,22.8004,13.9433
114544002,-1.65156,23.4434,13.1248
114644170,-1.38848,23.2388,13.4756
114744003,-1.47618,23.2827,13.4902
114844002,-1.60772,23.1073,13.4025
114944133,-1.72464,23.0342,13.4317
115044000,-1.3154,23.3996,13.5779
115144451,-1.97311,23.195,13.0956
115244009,-1.37387,23.1657,13.154
115344002,-1.11079,23.7358,13.3441
115444369,-1.56387,23.3411,13.4171
115544001,-1.16925,23.2973,13.841
115644001,-1.44695,23.4727,13.4317
115744290,-1.28617,23.7942,13.5925
115844000,-1.49079,23.0488,12.8617
115944001,-1.41771,23.4873,14.0602
116044207,-1.38848,23.3119,13.4171
116144003,-1.38848,23.6042,14.1771
116244002,-1.71003,23.1804,13.081
116344126,-2.09003,23.4288,12.6425
116444001,-1.24233,23.0488,13.5779
116544001,-1.66618,23.1657,13.4317
116644045,-1.7831,23.3411,13.1102
116744001,-1.24233,23.268,12.8471
116844405,-1.52002,23.8234,13.4464
116944000,-1.34464,23.268,13.7241
117044002,-1.08156,23.4873,12.7887
117144325,-1.88541,23.6481,13.1102
117244000,-2.00234,23.8819,13.8264
117344002,-1.43233,23.4727,13.1102
117444241,-1.57849,23.3265,13.461
117544002,-1.69541,23.9404,13.8556
117644002,-1.53464,23.3411,13.651
117744163,-1.34464,23.3265,12.9787
117843999,-1.75387,22.8004,13.3879
117944001,-1.35925,23.3996,13.4171
118044083,-1.63695,22.9027,13.3294
118144000,-1.6808,23.3119,12.511
118244441,-1.72464,23.1073,12.6863
118344002,-1.3154,23.3996,12.6863
118444000,-1.52002,23.385,12.6425
118544362,-1.49079,23.4727,13.3441
118644000,-1.22771,23.195,12.964
118744000,-1.47618,23.0196,13.0225
118844279,-1.60772,23.268,12.7887
118944001,-1.33002,22.9319,12.7448
119044003,-1.35925,23.1073,13.0371
119144158,-1.30079,23.3119,13.3879
119244001,-1.7831,22.6688,13.0956
119344001,-1.2131,22.9319,12.8471
119444076,-0.643087,23.195,12.6571
119544002,0.83309,23.195,11.8386
119644004,1.3154,22.7711,11.4294
119744040,2.63081,23.5604,10.1578
119844001,2.41158,24.0427,10.8594
119944357,0.248465,24.1888,11.3709
120044001,-0.686934,24.1742,11.5756
120144000,1.09617,24.2034,11.3417
120244272,0.789243,24.0281,11.444
120344002,0.292312,23.8819,11.6633
120444003,0.847705,24.3496,10.9763
120544285,1.24233,24.4958,10.5671
120644002,0.716165,23.9111,10.7863
120744000,-0.584624,24.6127,11.2979
120844245,-1.69541,24.2181,12.6133
120944002,-1.79772,24.4665,11.824
121044000,-3.55159,24.3788,12.6571
121144031,-7.45396,24.4373,14.411
121244000,-10.6109,24.9196,14.8056
121344437,-13.0517,26.0596,14.0018
121444001,-17.4364,27.4043,14.3818
121544000,-22.3911,28.0327,13.5633
121644315,-26.7904,28.3689,12.1456
121743999,-29.1874,28.5443,12.2186
121843999,-31.5551,28.0327,11.0202
121944240,-33.9082,27.2873,11.2394
122044001,-34.6828,26.6443,11.9556
122144002,-35.399,25.9573,10.684
122244152,-36.6267,25.2412,10.3917
122343999,-37.2698,24.905,9.99708
122444000,-37.5183,24.5104,9.57322
122546176,-36.6121,24.6419,9.67553
122646206,-35.6913,25.095,10.8886
122746002,-36.3052,25.0073,9.29553
122846003,-36.0275,25.3727,9.28091
122946038,-36.7729,25.3873,9.38322
123046001,-36.4806,24.7881,9.8363
123146398,-37.0652,24.0281,10.114
123245999,-37.606,22.8588,10.114
123346003,-38.1467,21.4411,11.6048
123446319,-38.9214,20.7834,11.5756
123546001,-40.2368,19.8042,11.0932
123646000,-41.5083,18.9418,10.4502
123746238,-41.8006,17.9918,10.3332
123846001,-41.596,18.8541,11.2686
123946001,-42.0491,18.7811,10.8009
124046158,-43.1891,18.021,9.90938
124146001,-44.3438,18.7811,9.57322
124246002,-46.0976,17.4072,8.63783
124346081,-47.3107,15.9895,8.17013
124446001,-48.4361,14.8495,8.15551
124546001,-48.2169,14.1625,8.93014
124646001,-48.3777,14.1771,9.71938
124746000,-49.1084,13.5341,8.40398
124846357,-49.3277,13.7825,8.53552
124945999,-49.3131,14.5279,7.54165
125046000,-47.9977,15.8579,8.69629
125146276,-47.1207,17.188,8.65244
125246000,-46.2584,18.4887,9.10553
125346000,-45.8345,20.1111,8.81321
125446195,-45.1184,21.3534,7.48319
125546000,-44.7091,23.2096,7.81935
125646000,-44.1245,25.7235,6.48933
125746112,-42.6483,27.4335,6.56241
125846001,-40.0175,28.5297,8.06782
125946002,-37.3137,30.2982,7.90704
126046033,-34.5951,31.7451,9.00322
126146000,-31.6136,32.5928,9.25168
126246395,-27.492,33.1336,9.86554
126346000,-23.2242,33.6744,10.2309
126446000,-20.1403,32.6513,11.1663
126546314,-16.5303,32.1105,13.0225
126646002,-14.8787,31.4674,12.204
126746002,-13.461,30.2543,13.3294
126846232,-12.2333,29.1143,13.1833
126946000,-11.5171,29.3628,13.3587
127046000,-10.874,28.8951,13.6802
127146153,-10.2894,28.1935,13.5633
127246002,-9.76323,28.2374,13.9579
127346002,-9.12014,27.682,13.3879
127446116,-8.91552,26.995,14.4256
127546000,-8.08243,25.3581,14.7471
127646002,-6.47471,23.9988,14.7033
127746001,-5.11546,23.0488,14.2941
127846000,-2.98158,20.0965,15.3464
127946350,-0.511546,17.6849,14.3525
128046002,2.10465,14.1333,14.3964
128146001,3.47851,10.3186,15.0541
128246273,3.55159,7.32242,13.7533
128346002,3.78544,3.9316,14.221
128446002,3.40544,1.35925,14.0894
128546189,2.0608,-0.950015,14.1041
128646002,1.90003,-2.29465,14.411
128746000,1.22771,-4.00468,13.7533
128846110,0.350775,-5.34931,13.9141
128946001,0.584624,-5.84624,13.8118
129046000,-0.073078,-6.22625,14.0748
129146029,-1.09617,-6.6501,14.5279
129246001,-1.72464,-7.24934,14.7033
129346390,-2.09003,-7.84858,14.1918
129446002,-1.92926,-8.44782,13.6802
129546000,-2.30927,-9.04706,14.4402
129646312,-2.03157,-9.1786,13.4756
129746000,-2.9962,-9.09091,14.7179
129846002,-3.87314,-8.57936,15.2587
129946228,-4.00468,-8.46244,15.7849
130046002,-3.72698,-7.92166,15.4487
130146001,-3.97545,-7.42473,15.2148
130246150,-3.09851,-7.7755,14.9225
130346001,-3.4639,-7.68781,15.2441
130446000,-4.47238,-7.60012,16.1941
130546075,-4.70623,-8.44782,15.3902
130646002,-4.64776,-8.36013,15.6387
130746429,-5.247,-8.94475,15.0979
130846000,-5.97778,-9.82169,14.5279
130946000,-7.3078,-11.4148,14.9079
131046348,-8.09705,-12.4817,14.1771
131146002,-9.33937,-13.7533,14.3379
131246000,-11.6194,-14.411,14.6156
131346358,-14.221,-15.9164,14.8787
131446002,-15.3902,-16.2526,14.6448
131546002,-17.6849,-17.5241,14.2356
131646323,-19.8772,-18.6495,13.3587
131745999,-22.4203,-19.8772,13.3148
131846001,-25.1973,-20.3157,13.0371
131946112,-28.442,-20.9003,11.3271
132046002,-31.7597,-20.4619,10.7863
132146003,-34.4344,-20.4326,10.7279
132246071,-37.2113,-19.4388,10.3625
132346002,-39.0968,-18.3426,10.4648
132446388,-40.8506,-17.4657,9.8363
132546001,-41.1283,-16.9249,10.0848
132646001,-42.166,-16.5595,9.74861
132746306,-41.8006,-16.7349,9.95323
132846001,-41.5668,-16.1795,9.33937
132946002,-41.9176,-16.1941,9.60246
133046229,-41.1868,-16.5887,9.07629
133146001,-40.9091,-17.4803,9.25168
133246000,-40.6606,-18.0503,8.5209
133348255,-39.4037,-19.5995,8.21397
133448236,-38.1029,-20.5495,8.27244
133548002,-36.5098,-21.0757,8.03858
133648002,-35.6182,-22.2303,7.8632
133748116,-33.7913,-23.6627,7.33704
133847999,-31.9497,-24.0573,7.04472
133948001,-29.1289,-25.1388,7.43935
134048035,-25.9427,-25.285,7.65858
134148000,-21.7773,-24.5835,8.72552
134248396,-18.5472,-23.5311,10.0555
134348002,-15.7849,-22.4057,9.31014
134448001,-13.461,-21.3826,10.2309
134548317,-12.2625,-21.4265,10.0117
134648000,-11.5171,-21.2657,9.6463
134748002,-11.1663,-21.8357,9.54399
134848283,-10.8448,-22.508,9.2663
134947999,-10.5817,-22.4788,9.60246
135048002,-10.7571,-22.3327,9.13476
135148153,-11.0786,-22.7127,9.14937
135248000,-11.4586,-22.9173,9.2663
135348000,-11.9848,-22.3765,10.7863
135448076,-11.0202,-22.055,9.99708
135548000,-8.36013,-21.6311,9.66092
135648002,-7.83397,-21.3096,10.3917
135748000,-6.94241,-20.4472,10.1286
135847999,-6.24087,-20.0234,10.1432
135948356,-6.56241,-20.0965,11.0202
136047999,-5.10085,-19.658,9.63169
136147999,-4.41391,-18.518,10.2163
136248276,-2.04619,-17.071,10.1871
136348000,-0.190003,-14.1625,10.9763
136448002,0.409237,-11.4148,12.1456
136548197,0.96463,-7.73166,12.4087
136648000,1.53464,-4.44315,13.5341
136748002,1.84157,0.993861,14.3087
136848115,1.66618,5.70009,14.9956
136948002,1.00848,9.63169,15.0102
137048001,1.6808,13.7825,14.6741
137148035,1.14002,16.0772,14.2648
137248000,-0.0292312,18.1964,14.5571
137348396,-2.26542,20.3595,14.601
137448001,-1.35925,21.3973,13.5487
137548002,-0.906168,22.3327,12.8617
137648313,-1.75387,22.2596,13.3733
137748001,-2.49927,22.318,13.6948
137848000,-2.49927,22.9173,14.2064
137948237,-3.39082,23.4288,14.3525
138048019,-4.01929,24.525,14.4695
138148000,-3.87314,24.6565,13.6948
138248374,-3.08389,25.285,12.5402
138348000,-3.06928,25.8112,13.1687
138448002,-2.58696,24.8465,12.4963
138548073,-1.8708,25.1096,12.5402
138648002,-0.073078,25.2558,11.6486
138748005,1.85618,25.1827,10.2455
138848213,1.90003,24.9927,9.88015
138948000,1.00848,24.715,10.1578
139048578,1.25694,24.9342,11.1809
139148002,1.71003,24.2034,10.9179
139248000,1.1254,23.4434,11.2979
139348277,0.716165,23.5165,11.3125
