# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2]  -- block-averaged from 786 Hz by 8 (inslib_decimate_dataset.py)
182904743,-0.0369383616,0.179129402,0.194817379,0.594360562,0.65571198,-9.50647697
182914699,-0.0289777944,0.174999236,0.186390506,0.618302579,0.719457599,-9.18236192
182924655,-0.0176198315,0.134596863,0.183692573,0.69252283,0.720355425,-8.74721577
182935856,-0.00692802444,0.0422009948,0.182326951,0.82240827,0.612317075,-8.34199713
182945811,-0.00149885147,-0.060087289,0.176831165,0.948403133,0.525527264,-8.16422766
182955767,9.99234307e-05,-0.157479325,0.167338439,0.938227775,0.551264932,-8.33720873
182965723,0.00233154673,-0.228857962,0.154914626,0.823904646,0.633266339,-8.48505069
182975679,0.00709456345,-0.262032545,0.139892801,0.680851097,0.713472095,-8.70292303
182986880,0.0149885146,-0.260333846,0.118375958,0.602740268,0.776918439,-8.80527516
182996835,0.0205509187,-0.249675345,0.0980915018,0.596455489,0.761655403,-8.79420197
183006791,0.0277787134,-0.255870596,0.0767745026,0.650923576,0.705990214,-8.66521436
183016747,0.0333411181,-0.281883992,0.0574892798,0.652719228,0.659602557,-8.38120218
183027948,0.0360057429,-0.314425731,0.0393365236,0.529717117,0.652120677,-8.24413414
183037903,0.0343403528,-0.334843413,0.0266462482,0.43275195,0.671573566,-8.24383487
183047859,0.0275122515,-0.317323509,0.0148219757,0.466270773,0.631769963,-8.24982037
183057815,0.0162209036,-0.262598775,0.00103254212,0.510264229,0.588375058,-8.31057324
183067771,-0.000133231205,-0.190320829,-0.0148219755,0.545578703,0.549469281,-8.24114139
183078971,-0.0225826954,-0.111514548,-0.0275122512,0.568922169,0.506074376,-8.18757113
183088927,-0.0485627872,-0.028777948,-0.0364387443,0.568622894,0.467767149,-8.03853207
183098883,-0.073776799,0.0510275661,-0.0411684544,0.507271477,0.433949051,-7.93737705
183108839,-0.0943277188,0.116577334,-0.0464643957,0.451606288,0.398634577,-7.87542708
183118795,-0.103054364,0.150484687,-0.0511274894,0.488117864,0.363918652,-7.76409671
183129995,-0.102588056,0.155714013,-0.0590547473,0.586280131,0.334290407,-7.72279673
183139951,-0.0951937226,0.138427258,-0.068081164,0.731129332,0.33907881,-7.76888511
183149907,-0.0862339197,0.114878637,-0.0738767242,0.887949541,0.42586862,-7.88231042
183159863,-0.0811378267,0.104519909,-0.0774739673,0.975337901,0.554257684,-8.183082
183169819,-0.0802718229,0.110415391,-0.0821703686,0.97982703,0.6856395,-8.30548556
183181019,-0.0838690659,0.135163092,-0.0921294031,0.824503197,0.67007719,-8.33002613
183190975,-0.0836692196,0.161442958,-0.103953674,0.675763419,0.544980153,-8.17260737
183200931,-0.0778070455,0.159244641,-0.11377948,0.684143125,0.390254871,-7.83263073
183210887,-0.0690137833,0.123571977,-0.119308576,0.817619867,0.305859262,-7.70543877
183220843,-0.055490812,0.0510275652,-0.120707504,1.04447047,0.363619377,-7.74105252
183232043,-0.0404356817,-0.0402358341,-0.122805896,1.15370592,0.49709612,-7.9658082
183241999,-0.0249142421,-0.0996236611,-0.126469754,1.03968207,0.633565614,-8.43626883
183251955,-0.0120241193,-0.11224732,-0.127802066,0.880467661,0.742202515,-8.73075563
183261911,-0.00383039822,-0.0880325427,-0.134097244,0.752377872,0.818218417,-8.92139394
183271867,0.00233154669,-0.0592879023,-0.142624042,0.698508334,0.795772777,-8.92109466
183283067,0.00406355281,-0.0577557436,-0.153615619,0.787991621,0.653018503,-8.85435629
183293023,0.00539586515,-0.0955267997,-0.167005357,0.990600938,0.551564207,-8.64875422
183302979,0.00522932616,-0.142457503,-0.175931852,1.0791864,0.484825836,-8.62421366
183312935,0.00492955588,-0.172467841,-0.182959804,1.0732009,0.543483777,-8.66222161
183322891,0.000632848399,-0.170369447,-0.183093035,0.967257471,0.656011255,-8.86153889
183334091,-0.00792725896,-0.113612941,-0.1782634,0.844853911,0.698508334,-9.16171193
183344047,-0.0175199081,-0.0392032929,-0.178496554,0.869693753,0.683245299,-9.24461116
183354003,-0.0265463247,0.0201512255,-0.184658499,0.899621274,0.720355424,-9.40921252
183363959,-0.032575038,0.0366385914,-0.191353367,0.941220527,0.721552525,-9.52622913
183373915,-0.0367385153,0.0223828482,-0.201012634,0.95857849,0.667982263,-9.8826659
183385115,-0.0364720525,0.0373380548,-0.213736219,0.994192239,0.578199701,-10.1029325
183395071,-0.0415348388,0.115278331,-0.225194103,0.842758984,0.440832381,-10.2358106
183405027,-0.0562235844,0.219731623,-0.229290965,0.704194563,0.380678064,-10.3118266
183414983,-0.0738101073,0.277420754,-0.225693723,0.712274994,0.376787486,-10.2094745
183426183,-0.0890317774,0.239816235,-0.217566617,0.852635066,0.435744702,-10.2085766
183436139,-0.0929954048,0.106151991,-0.206941425,0.956483563,0.562936665,-10.5730938
183446095,-0.0891650073,-0.027878638,-0.20124579,0.87986911,0.64194532,-11.2482587
183456051,-0.0841688369,-0.0848349934,-0.204343412,0.798765529,0.719457599,-12.0880249
183466007,-0.076541348,-0.0272790968,-0.227558961,0.737414112,0.684143124,-12.457929
183477207,-0.0695467068,0.109949081,-0.259834225,0.451007738,0.541089575,-12.2972183
183487163,-0.0463311636,0.217100307,-0.275788669,-0.010175357,0.255880302,-11.3488152
183497119,-0.0259467842,0.187389741,-0.258002299,-0.290895501,-0.0565630142,-10.0975455
183507075,-0.0151217458,0.00669486906,-0.212104136,-0.0415992539,-0.0335188232,-9.98681367
183517030,-0.0194850692,-0.251707122,-0.1569464,0.507870027,0.15173253,-10.4946837
183528231,-0.0388702145,-0.432968224,-0.111581164,0.622193156,0.202010765,-11.3488152
183538187,-0.0660493869,-0.4379977,-0.0768744252,0.152031806,0.175075996,-12.5569892
183548143,-0.0948273351,-0.290111023,-0.054824656,-0.287304199,0.164002814,-13.1205244
183558099,-0.117743109,-0.113912711,-0.0434666922,-0.162805713,0.270844063,-12.9373679
183568054,-0.124771056,-0.0269793264,-0.0403357583,0.362422276,0.378583137,-12.2424509
183579255,-0.120607581,-0.0890983937,-0.0443326955,0.978031378,0.376488211,-11.0495399
183589211,-0.10994908,-0.27408997,-0.0478966318,1.30094932,0.300173033,-10.1747585
183599167,-0.102155054,-0.45571745,-0.0446324649,1.20129068,0.240916542,-9.68334861
183609122,-0.106151989,-0.547480473,-0.0389035228,0.83677348,0.215777424,-9.79228479
183619078,-0.115411563,-0.50844372,-0.0344735831,0.427664272,0.229843359,-10.249278
183630279,-0.131565851,-0.36458729,-0.024781011,0.228047708,0.207098444,-10.5925467
183640235,-0.145521824,-0.201712099,-0.0165539818,0.366612129,0.234631763,-10.5838677
183650190,-0.152882849,-0.0919628634,-0.0144222819,0.66259531,0.243310744,-10.316615
183660146,-0.151150841,-0.0590547472,-0.01368951,0.868496652,0.31034839,-9.97484267
183670102,-0.137328103,-0.0825367546,-0.0114911943,0.912190833,0.386065018,-9.5579523
183681303,-0.117976264,-0.137394716,-0.00729441038,0.858321295,0.433649776,-9.32721112
183691258,-0.093628253,-0.194850691,-0.00509609496,0.823306096,0.494103368,-9.44153425
183701214,-0.0696133233,-0.235352987,-0.0075941807,0.806247409,0.516848284,-9.55645593
183711170,-0.0510608729,-0.238350689,-0.00935949474,0.663493135,0.502782349,-9.67437036
183721126,-0.0433334608,-0.201878636,-0.00516271057,0.538994649,0.42586862,-9.76355437
183732327,-0.0421676875,-0.140925345,0.00902641655,0.580294628,0.333392581,-9.72045874
183742282,-0.0401026037,-0.0971588817,0.0210838436,0.74190324,0.298377382,-9.46996539
183752238,-0.039469755,-0.0766745789,0.0331412707,0.840963333,0.301070859,-9.24880101
183762194,-0.0387369836,-0.0730107194,0.048163093,0.877774184,0.382772991,-9.10514891
183772150,-0.039103369,-0.0706125574,0.0628185299,0.868496652,0.48961424,-9.0147678
183783350,-0.0414016079,-0.0591879797,0.075642037,0.806845959,0.627280835,-9.23114377
183793306,-0.0451986983,-0.0298104898,0.0870666163,0.80804306,0.758064101,-9.4517096
183803262,-0.0550578101,0.028711333,0.0953269534,0.793378575,0.807145235,-9.51216319
183813218,-0.0671818535,0.103553982,0.103054365,0.759261202,0.732625708,-9.61690952
183824419,-0.0791726667,0.171368682,0.111114855,0.875978532,0.589272884,-9.51276175
