# t_us, static pressure [Pa]
2035545000,99626.5293
2035645000,99625.0483
2035745000,99626.5293
2035845000,99628.0103
2035945000,99626.5293
2036045000,99626.5293
2036145000,99626.5293
2036245000,99626.5293
2036349000,99626.5293
2036447000,99626.5293
2036545000,99626.5293
2036645000,99626.5293
2036745000,99626.5293
2036845000,99628.0103
2036945000,99625.0483
2037045000,99625.0483
2037145000,99626.5293
2037245000,99625.0483
2037345000,99626.5293
2037445000,99626.5293
2037545000,99626.5293
2037645000,99626.5293
2037745000,99626.5293
2037845000,99626.5293
2037945000,99625.0483
2038045000,99626.5293
2038145000,99626.5293
2038245000,99625.0483
2038345000,99625.0483
2038445000,99626.5293
2038545000,99625.0483
2038645000,99625.0483
2038745000,99625.0483
2038845000,99625.0483
2038945000,99625.0483
2039045000,99625.0483
2039145000,99623.5673
2039245000,99622.0864
2039345000,99623.5673
2039445000,99623.5673
2039545000,99623.5673
2039645000,99623.5673
2039745000,99623.5673
2039848000,99625.0483
2039947000,99623.5673
2040046000,99623.5673
2040146000,99623.5673
2040245000,99625.0483
2040346000,99625.0483
2040445000,99625.0483
2040545000,99625.0483
2040645000,99625.0483
2040745000,99623.5673
2040845000,99625.0483
2040945000,99625.0483
2041045000,99625.0483
2041145000,99626.5293
2041245000,99625.0483
2041345000,99623.5673
2041445000,99625.0483
2041545000,99623.5673
2041645000,99623.5673
2041745000,99625.0483
2041845000,99625.0483
2041945000,99625.0483
2042045000,99625.0483
2042145000,99623.5673
2042245000,99623.5673
2042345000,99625.0483
2042445000,99623.5673
2042545000,99623.5673
2042645000,99623.5673
2042745000,99625.0483
2042845000,99625.0483
2042945000,99623.5673
2043045000,99625.0483
2043145000,99625.0483
2043245000,99625.0483
2043345000,99625.0483
2043445000,99625.0483
2043545000,99625.0483
2043645000,99625.0483
2043745000,99625.0483
2043845000,99625.0483
2043945000,99623.5673
2044045000,99625.0483
2044145000,99623.5673
2044245000,99623.5673
2044345000,99625.0483
2044445000,99623.5673
2044545000,99625.0483
2044645000,99625.0483
2044745000,99623.5673
2044845000,99625.0483
2044945000,99625.0483
2045045000,99623.5673
2045148000,99623.5673
2045245000,99623.5673
2045345000,99623.5673
2045445000,99625.0483
2045545000,99625.0483
2045645000,99623.5673
2045745000,99623.5673
2045845000,99623.5673
2045945000,99625.0483
2046045000,99625.0483
2046145000,99625.0483
2046245000,99623.5673
2046345000,99623.5673
2046445000,99625.0483
2046545000,99625.0483
2046645000,99626.5293
2046745000,99625.0483
2046845000,99626.5293
2046945000,99625.0483
2047045000,99625.0483
2047145000,99625.0483
2047245000,99625.0483
2047345000,99626.5293
2047445000,99626.5293
2047545000,99625.0483
2047645000,99625.0483
2047745000,99625.0483
2047845000,99625.0483
2047948000,99626.5293
2048045000,99626.5293
2048145000,99626.5293
2048245000,99625.0483
2048345000,99626.5293
2048445000,99625.0483
2048545000,99625.0483
2048645000,99625.0483
2048745000,99625.0483
2048845000,99625.0483
2048945000,99623.5673
2049045000,99625.0483
2049145000,99625.0483
2049245000,99623.5673
2049348000,99625.0483
2049445000,99626.5293
2049545000,99626.5293
2049645000,99625.0483
2049745000,99625.0483
2049845000,99625.0483
2049946000,99625.0483
2050045000,99626.5293
2050145000,99625.0483
2050245000,99625.0483
2050345000,99626.5293
2050445000,99626.5293
2050545000,99625.0483
2050645000,99625.0483
2050745000,99626.5293
2050845000,99626.5293
2050945000,99625.0483
2051045000,99625.0483
2051147000,99625.0483
2051248000,99625.0483
2051346000,99625.0483
2051445000,99626.5293
2051545000,99625.0483
2051645000,99626.5293
2051745000,99625.0483
2051845000,99623.5673
2051945000,99625.0483
2052045000,99623.5673
2052145000,99623.5673
2052245000,99623.5673
2052345000,99623.5673
2052445000,99622.0864
2052545000,99623.5673
2052645000,99623.5673
2052745000,99623.5673
2052845000,99623.5673
2052945000,99623.5673
2053045000,99623.5673
2053145000,99625.0483
2053245000,99625.0483
2053345000,99623.5673
2053445000,99623.5673
2053545000,99622.0864
2053645000,99625.0483
2053745000,99625.0483
2053849000,99623.5673
2053948000,99623.5673
2054045000,99625.0483
2054145000,99623.5673
2054245000,99623.5673
2054345000,99623.5673
2054445000,99622.0864
2054545000,99622.0864
2054645000,99623.5673
2054745000,99622.0864
2054848000,99623.5673
2054945000,99623.5673
2055045000,99623.5673
2055145000,99623.5673
2055245000,99623.5673
2055345000,99623.5673
2055445000,99623.5673
2055545000,99623.5673
2055645000,99623.5673
2055748000,99623.5673
2055847000,99623.5673
2055945000,99623.5673
2056045000,99625.0483
2056145000,99625.0483
2056245000,99623.5673
2056345000,99625.0483
2056445000,99625.0483
2056545000,99625.0483
2056645000,99625.0483
2056745000,99625.0483
2056845000,99625.0483
2056947000,99625.0483
2057045000,99623.5673
2057146000,99623.5673
2057245000,99625.0483
2057345000,99625.0483
2057445000,99625.0483
2057545000,99625.0483
2057645000,99623.5673
2057745000,99623.5673
2057847000,99625.0483
2057945000,99625.0483
2058045000,99623.5673
2058145000,99625.0483
2058248000,99625.0483
2058347000,99626.5293
2058447000,99625.0483
2058545000,99623.5673
2058645000,99623.5673
2058745000,99623.5673
2058845000,99623.5673
2058945000,99625.0483
2059045000,99625.0483
2059145000,99625.0483
2059245000,99625.0483
2059345000,99625.0483
2059445000,99625.0483
2059545000,99625.0483
2059645000,99625.0483
2059745000,99626.5293
2059845000,99625.0483
2059945000,99626.5293
2060045000,99626.5293
2060145000,99626.5293
2060245000,99626.5293
2060345000,99626.5293
2060445000,99625.0483
2060545000,99625.0483
2060645000,99625.0483
2060745000,99625.0483
2060845000,99626.5293
2060945000,99625.0483
2061045000,99625.0483
2061145000,99626.5293
2061245000,99626.5293
2061345000,99626.5293
2061445000,99625.0483
2061545000,99625.0483
2061645000,99626.5293
2061745000,99625.0483
2061845000,99623.5673
2061945000,99623.5673
2062045000,99625.0483
2062145000,99625.0483
2062245000,99626.5293
2062348000,99625.0483
2062445000,99625.0483
2062545000,99625.0483
2062645000,99625.0483
2062745000,99625.0483
2062845000,99625.0483
2062950000,99625.0483
2063045000,99625.0483
2063145000,99626.5293
2063245000,99625.0483
2063345000,99625.0483
2063445000,99625.0483
2063545000,99625.0483
2063645000,99625.0483
2063745000,99625.0483
2063845000,99625.0483
2063948000,99626.5293
2064045000,99625.0483
2064145000,99625.0483
2064246000,99625.0483
2064345000,99625.0483
2064445000,99625.0483
2064545000,99625.0483
2064645000,99623.5673
2064745000,99625.0483
2064845000,99625.0483
2064945000,99626.5293
2065045000,99626.5293
2065145000,99625.0483
2065245000,99626.5293
2065345000,99626.5293
2065445000,99626.5293
2065545000,99625.0483
2065645000,99625.0483
2065745000,99626.5293
2065845000,99626.5293
2065945000,99628.0103
2066045000,99628.0103
2066145000,99626.5293
2066245000,99626.5293
2066345000,99626.5293
2066445000,99626.5293
2066545000,99626.5293
2066646000,99626.5293
2066745000,99626.5293
2066845000,99626.5293
2066945000,99626.5293
2067045000,99626.5293
2067145000,99626.5293
2067245000,99626.5293
2067345000,99626.5293
2067445000,99626.5293
2067545000,99626.5293
2067645000,99625.0483
2067745000,99626.5293
2067845000,99626.5293
2067945000,99626.5293
2068045000,99625.0483
2068145000,99626.5293
2068245000,99625.0483
2068345000,99626.5293
2068445000,99625.0483
2068545000,99625.0483
2068645000,99626.5293
2068745000,99626.5293
2068845000,99625.0483
2068945000,99625.0483
2069045000,99623.5673
2069145000,99625.0483
2069245000,99625.0483
2069345000,99626.5293
2069445000,99625.0483
2069545000,99625.0483
2069645000,99625.0483
2069745000,99626.5293
2069845000,99626.5293
2069945000,99625.0483
2070045000,99625.0483
2070145000,99625.0483
2070245000,99625.0483
2070345000,99626.5293
2070445000,99625.0483
2070551000,99623.5673
2070648000,99625.0483
2070745000,99625.0483
2070845000,99625.0483
2070945000,99625.0483
2071045000,99625.0483
2071145000,99625.0483
2071245000,99623.5673
2071345000,99625.0483
2071445000,99625.0483
2071545000,99623.5673
2071645000,99625.0483
2071745000,99625.0483
2071845000,99623.5673
2071945000,99625.0483
2072048000,99623.5673
2072145000,99625.0483
2072245000,99625.0483
2072345000,99625.0483
2072445000,99625.0483
2072545000,99625.0483
2072645000,99625.0483
2072745000,99626.5293
2072845000,99623.5673
2072945000,99625.0483
2073045000,99625.0483
2073145000,99625.0483
2073245000,99625.0483
2073345000,99623.5673
2073445000,99623.5673
2073547000,99625.0483
2073645000,99625.0483
2073745000,99625.0483
2073845000,99623.5673
2073945000,99623.5673
2074045000,99625.0483
2074145000,99623.5673
2074245000,99625.0483
2074345000,99625.0483
2074445000,99625.0483
2074545000,99625.0483
2074645000,99625.0483
2074745000,99625.0483
2074845000,99625.0483
2074945000,99623.5673
2075045000,99625.0483
2075145000,99625.0483
2075245000,99623.5673
2075345000,99625.0483
2075445000,99623.5673
2075545000,99623.5673
2075645000,99623.5673
2075745000,99623.5673
2075845000,99622.0864
2075945000,99623.5673
2076045000,99625.0483
2076145000,99623.5673
2076245000,99623.5673
2076345000,99622.0864
2076445000,99623.5673
2076545000,99623.5673
2076645000,99623.5673
2076745000,99623.5673
2076845000,99623.5673
2076945000,99623.5673
2077045000,99625.0483
2077145000,99623.5673
2077245000,99625.0483
2077345000,99625.0483
2077445000,99625.0483
2077549000,99626.5293
2077645000,99625.0483
2077745000,99625.0483
2077847000,99625.0483
2077949000,99626.5293
2078045000,99625.0483
2078146000,99625.0483
2078246000,99626.5293
2078345000,99625.0483
2078446000,99626.5293
2078545000,99626.5293
2078646000,99628.0103
2078745000,99626.5293
2078846000,99629.4914
2078945000,99629.4914
2079048000,99630.9724
2079148000,99632.4535
2079245000,99633.9346
2079345000,99635.4157
2079445000,99636.8968
2079545000,99638.3780
2079646000,99639.8591
2079746000,99641.3403
2079845000,99644.3027
2079945000,99644.3027
2080045000,99645.7839
2080146000,99644.3027
2080245000,99644.3027
2080345000,99645.7839
2080445000,99644.3027
2080545000,99644.3027
2080645000,99644.3027
2080745000,99645.7839
2080845000,99645.7839
2080947000,99647.2652
2081046000,99645.7839
2081145000,99645.7839
2081245000,99645.7839
2081345000,99645.7839
2081445000,99645.7839
2081545000,99645.7839
2081645000,99645.7839
2081745000,99645.7839
2081845000,99645.7839
2081945000,99645.7839
2082048000,99647.2652
2082145000,99645.7839
2082245000,99644.3027
2082348000,99645.7839
2082445000,99644.3027
2082548000,99645.7839
2082645000,99644.3027
2082748000,99644.3027
2082845000,99645.7839
2082945000,99645.7839
2083045000,99644.3027
2083145000,99644.3027
2083245000,99645.7839
2083345000,99645.7839
2083445000,99645.7839
2083545000,99645.7839
2083645000,99644.3027
2083745000,99645.7839
2083845000,99645.7839
2083945000,99644.3027
2084045000,99645.7839
2084145000,99645.7839
2084245000,99644.3027
2084345000,99644.3027
2084445000,99645.7839
2084545000,99645.7839
2084645000,99645.7839
2084747000,99645.7839
2084845000,99644.3027
2084946000,99644.3027
2085045000,99645.7839
2085145000,99645.7839
2085245000,99645.7839
2085345000,99645.7839
2085445000,99645.7839
2085545000,99644.3027
2085645000,99645.7839
2085745000,99645.7839
2085845000,99645.7839
2085947000,99644.3027
2086047000,99644.3027
2086145000,99642.8215
2086245000,99644.3027
2086345000,99644.3027
2086445000,99645.7839
