# t_us, mag_frd_x [uT], mag_frd_y [uT], mag_frd_z [uT]
3272738179,-34.7036,35.927,-21.3767
3272837618,-34.4076,36.6209,-20.504
3272937295,-34.906,35.5525,-16.1465
3273038729,-34.209,34.9606,-16.55
3273138858,-35.0182,36.1016,-16.8667
3273239077,-36.7903,34.454,-16.0121
3273338567,-36.6253,33.4389,-18.2234
3273440753,-36.3971,32.2115,-18.5583
3273540409,-35.2167,30.7057,-25.8543
3273641127,-32.945,35.8602,-23.1604
3273740773,-30.5071,35.4051,-24.9523
3273840493,-33.4156,36.4852,-13.0956
3273940534,-34.7751,37.6665,-11.45
3274041164,-34.8478,36.5624,-11.0336
3274141216,-33.5897,36.8951,-13.9233
3274241335,-32.5785,37.0608,-12.2186
3274342313,-33.9964,36.8039,-12.143
3274443015,-33.2453,36.5409,-8.86655
3274542999,-32.622,37.6047,-11.2536
3274642603,-34.1832,38.0298,-11.1457
3274742339,-32.8619,39.1745,-10.7095
3274843026,-33.332,38.4622,-8.87533
3274943108,-32.9052,37.6465,-7.50453
3275042562,-34.0008,36.7189,-8.58363
3275142535,-33.4027,37.5571,-6.84795
3275243066,-33.1323,36.1373,-9.91686
3275343562,-32.8589,38.4714,-7.17976
3275443909,-33.5169,37.9072,-9.17919
3275543741,-32.2106,39.4547,-6.75334
3275644379,-34.907,37.1728,-9.68817
3275744503,-33.6297,37.9057,-9.74137
3275845225,-31.5795,37.4234,-8.54248
3275946208,-34.1563,39.2647,-10.4324
3276046358,-34.8324,37.5203,-9.95636
3276146247,-32.27,38.0851,-8.32001
3276246380,-32.9053,38.885,-7.82246
3276347175,-32.9491,38.0682,-9.92435
3276451651,-32.9156,37.515,-8.91946
3276551409,-31.3193,37.8521,-10.1142
3276652232,-33.3945,38.1088,-7.19878
3276752955,-32.7203,37.1771,-8.64999
3276852797,-30.7735,38.7512,-7.06776
3276952701,-31.8097,37.9547,-6.26226
3277053196,-32.2094,36.909,-6.12915
3277153300,-33.0251,37.1468,-4.33433
3277253781,-32.9669,38.4629,-6.1492
3277353507,-31.3957,37.8329,-6.45968
3277453421,-32.4344,37.2424,-5.64432
3277553265,-33.1329,37.5667,-6.84666
3277653771,-32.4206,37.9326,-6.17295
3277754059,-31.6092,38.4433,-6.33884
3277854022,-32.3575,36.7646,-5.75922
3277953488,-32.9697,37.094,-7.43897
3278053626,-33.1864,36.7407,-6.98704
3278154213,-33.2331,37.1542,-7.62135
3278255188,-33.2427,36.9541,-9.03958
3278354585,-32.8897,36.7465,-5.95455
3278454771,-31.8356,36.0319,-6.82405
3278555337,-33.0489,36.3485,-10.376
3278655580,-31.9973,36.6502,-8.01905
3278756976,-31.5231,35.9714,-6.172
3278856823,-32.0824,36.5763,-7.55332
3278956890,-33.3559,36.7384,-7.82612
3279056291,-31.5509,37.2823,-7.51785
3279156396,-33.1858,37.2912,-7.14511
3279257260,-31.1738,37.5833,-10.3111
3279357268,-33.0754,36.2602,-6.25512
3279457846,-31.9488,38.2933,-6.24645
3279557949,-32.556,36.9722,-7.62802
3279657913,-32.7557,36.2007,-5.78746
3279757749,-32.3892,36.7753,-8.38317
3279857412,-34.0068,36.5804,-8.39745
3279957709,-33.5322,36.7351,-8.48919
3280058317,-33.4016,37.7026,-8.62688
3280158282,-34.136,37.3334,-8.73905
3280258527,-32.747,36.5616,-9.52642
3280359297,-31.9009,35.5482,-6.75521
3280459612,-33.4253,36.5981,-7.74083
3280559631,-31.0072,36.3388,-7.36858
3280660190,-33.2036,36.5394,-8.2125
3280760180,-33.684,37.8898,-6.64839
3280859531,-32.3532,36.0161,-7.38815
3280959738,-32.0774,36.1642,-7.57306
3281059870,-32.7998,37.0275,-6.5948
3281159830,-32.7787,37.7188,-7.30783
3281260289,-34.5503,35.6661,-8.07401
3281361014,-32.9771,36.6878,-8.85869
3281460858,-33.7269,37.6236,-8.91673
3281560937,-32.4499,36.9038,-6.87636
3281661616,-33.4042,37.0752,-6.68659
3281762026,-33.5601,37.2126,-7.90463
3281862121,-32.5881,36.9596,-5.09658
3281962286,-33.6953,36.9936,-6.12963
3282062994,-31.9893,35.7491,-6.27631
3282162934,-33.7625,37.2665,-6.20898
3282263393,-32.7185,36.4205,-8.5018
3282363333,-32.794,37.7853,-6.93576
3282464101,-32.9625,38.3337,-7.94129
3282564288,-33.1492,37.0825,-6.30816
3282668125,-32.4841,36.9064,-7.72318
3282767826,-33.5339,36.8725,-8.48261
3282867713,-33.2114,38.1819,-6.72518
3282967451,-32.1752,36.9064,-5.28233
3283068325,-32.7803,37.642,-5.53399
3283168201,-33.4279,37.2092,-6.11847
3283268802,-32.9985,36.8067,-4.9207
3283368579,-32.0943,37.3236,-5.73162
3283470620,-31.5399,37.9643,-6.26098
3283570479,-31.8808,36.7132,-5.85246
3283671392,-31.8297,38.7696,-4.25288
