# t_us, static pressure [Pa]
3394474175,99123.984375
3394514228,99124.593750
3394555017,99121.828125
3394595182,99121.109375
3394635404,99125.312500
3394675680,99123.750000
3394717199,99121.515625
3394757236,99120.437500
3394797597,99123.109375
3394838104,99123.734375
3394878402,99122.156250
3394918815,99119.640625
3394958976,99119.531250
3394998518,99121.296875
3395038131,99121.750000
3395081677,99123.312500
3395121604,99123.156250
3395161710,99123.078125
3395201060,99123.062500
3395241917,99120.718750
3395281112,99121.796875
3395321188,99123.437500
3395361822,99124.187500
3395401818,99124.250000
3395441836,99122.843750
3395481848,99122.843750
3395521378,99121.484375
3395561889,99122.843750
3395601149,99124.140625
3395645854,99123.546875
3395685159,99123.328125
3395725168,99124.703125
3395765078,99122.828125
3395805522,99123.484375
3395845860,99123.859375
3395885365,99125.453125
3395925153,99122.765625
3395965245,99124.109375
3396005037,99123.640625
3396045317,99125.156250
3396085921,99123.703125
3396125746,99122.203125
3396165892,99122.828125
3396208824,99124.265625
3396248948,99128.312500
3396288346,99123.078125
3396328129,99124.125000
3396368143,99122.546875
3396408292,99124.625000
3396448437,99124.281250
3396489050,99125.687500
3396529700,99125.125000
3396573569,99125.968750
3396613983,99124.812500
3396653366,99125.265625
3396693700,99123.687500
3396733751,99123.015625
3396773727,99126.625000
3396814083,99128.328125
3396854314,99128.500000
3396894348,99123.781250
3396935915,99124.203125
3396976049,99125.890625
3397017051,99127.265625
3397057399,99125.968750
3397097469,99127.031250
3397137479,99126.859375
3397177914,99127.750000
3397217592,99128.359375
3397257925,99127.359375
3397300782,99127.968750
3397340543,99128.687500
3397381021,99128.093750
3397421018,99127.109375
3397461366,99125.296875
3397501551,99127.734375
3397541310,99127.546875
3397581118,99128.859375
3397621648,99128.546875
3397664539,99126.265625
3397704124,99127.625000
3397744248,99125.765625
3397784563,99127.781250
3397824267,99127.796875
3397864797,99127.015625
3397904818,99127.625000
3397944646,99127.125000
3397984901,99128.921875
3398024909,99129.328125
3398064335,99128.625000
3398104008,99127.140625
3398144152,99128.234375
3398184429,99127.078125
3398224135,99128.421875
3398264691,99127.812500
3398304857,99128.562500
3398344419,99129.078125
3398384644,99128.437500
3398424397,99127.468750
3398464063,99129.515625
3398504448,99129.218750
3398544167,99128.109375
3398584742,99128.734375
3398624462,99126.640625
3398664328,99127.328125
3398704410,99129.562500
3398744429,99130.500000
3398784796,99130.718750
3398827889,99131.343750
3398867300,99132.687500
3398907354,99131.187500
3398947390,99133.234375
3398987807,99130.703125
3399027211,99129.984375
3399067951,99129.437500
3399107306,99129.734375
3399147066,99131.015625
3399190984,99128.328125
3399230008,99129.250000
3399270476,99129.796875
3399310157,99129.281250
3399350992,99131.109375
3399390553,99132.703125
3399430843,99129.484375
3399470393,99130.218750
3399510365,99128.343750
3399554462,99130.078125
3399594633,99132.406250
3399634700,99129.890625
3399674018,99131.187500
3399714068,99129.828125
3399754806,99130.656250
3399794989,99129.843750
3399835114,99130.687500
3399875572,99131.312500
3399915606,99130.328125
3399955463,99132.437500
3399995648,99131.687500
3400036061,99132.140625
3400076486,99133.171875
3400116356,99132.437500
3400156699,99130.765625
3400196625,99130.593750
3400236670,99129.265625
3400279683,99131.375000
3400319086,99132.968750
3400359350,99132.265625
3400399269,99130.296875
3400439729,99128.437500
3400479551,99131.140625
3400519794,99131.421875
3400559060,99134.234375
3400600064,99132.375000
3400643674,99130.296875
3400684139,99128.750000
3400724518,99131.156250
3400764514,99133.328125
3400804288,99134.109375
3400844115,99132.656250
