# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2], imu_temp_c [degC]
# block-averaged from 798 Hz by 4 (inslib_decimate_dataset.py)
3393007560,0.0116179966,-0.0177633087,-0.0607520901,-0.38115149,-0.0730504017,-9.19023207,25.475
3393012574,0.0324223156,-0.014802757,-0.0549156436,-0.64951971,-0.838273006,-9.23627339,25.475
3393017588,0.00405278981,-0.0102273597,-0.0485486121,-0.996784594,-0.904085762,-9.05390212,25.525
3393022603,-0.0256676662,-0.0142644757,-0.0599562117,-0.648922,-0.429635759,-8.92833513,25.475
3393027617,-0.0267484103,-0.00592110272,-0.0665885356,-0.439726292,-0.108948261,-9.37021162,25.525
3393032632,-0.00351241742,0.00403711568,-0.0626091425,-0.205427094,-0.231000962,-9.64944913,25.45
3393037646,0.0167515293,-0.00322969245,-0.0549156446,-0.445105601,-0.689296936,-9.72419135,25.5
3393042660,-0.00432297539,-0.00672852591,-0.0517321278,-0.674623181,-0.646219509,-9.41027358,25.625
3393047675,-0.0224254356,-0.00134570518,-0.0583644538,-0.482163129,-0.348267284,-9.43598494,25.55
3393052689,-0.01945339,0.00484453901,-0.0599562117,-0.255036365,-0.149632489,-9.76724285,25.65
3393057703,-0.00486334759,-0.000538282007,-0.0554462306,-0.351864089,-0.0987771989,-9.9986444,25.425
3393062718,0.00270185948,-0.00376797451,-0.0538544726,-0.626807034,-0.31655752,-9.86052084,25.35
3393067732,0.0113478105,0.00511367943,-0.0506709569,-0.750531349,-0.40749875,-9.81806717,25.4
3393072747,0.0102670666,0.00430625658,-0.0493444916,-0.937014381,-0.817332629,-9.78876845,25.525
3393077761,-0.00270185999,-0.00726680824,-0.0464262683,-1.19103771,-0.399122579,-9.54122197,25.4
3393082775,-0.0137794844,-0.00242226921,-0.049609783,-1.30161265,-0.607330171,-9.64107789,25.55
3393087790,-0.010807439,0.0148027578,-0.0514668353,-0.979451217,-0.0539048851,-9.66678926,25.55
3393092804,-0.00108074427,0.0161484632,-0.0514668354,-0.402668764,-0.365019624,-10.0123973,25.525
3393097819,0.0108074391,0.00807423147,-0.0464262693,-0.553289679,-0.24476181,-9.98309816,25.5
3393102833,-0.00513353351,-0.0102273594,-0.0437733417,-0.740370413,-0.399122579,-9.7636552,25.45
3393107847,-0.00189130188,0.00780509045,-0.0472221477,-1.15637101,-0.496645088,-10.0428921,25.5
3393112862,-0.0154006005,0.0118422063,-0.0443039276,-0.8276349,-0.0198019246,-9.78039722,25.45
3393117876,-0.0156707863,-0.00161484616,-0.0469568542,-0.89218674,-0.0712555102,-10.1361707,25.45
3393122890,-0.00783539288,-0.00080742306,-0.0443039266,-0.938209783,-0.0437338268,-10.3388721,25.525
3393127905,0.0102670674,0.00376797461,-0.0432427567,-0.648921991,-0.0951874146,-10.1403559,25.5
3393132919,-0.0108074387,-0.000807423028,-0.0413857054,-0.932232773,-0.267497118,-10.1917789,25.575
3393137934,-0.014860228,-0.0102273599,-0.0421815838,-0.938209784,0.0376346483,-9.98728362,25.475
3393142948,-0.00540371951,-0.0126496289,-0.0413857064,-1.08225598,-0.0413406326,-9.65064491,25.5
3393147962,0.00378260351,-0.00457539789,-0.0413857054,-1.26096891,-0.352455374,-9.66858301,25.45
3393152977,-0.00567390518,-0.000807423157,-0.0360798448,-0.897566039,-0.287839233,-9.34270635,25.55
3393157991,-0.0235061791,0.00296055148,-0.0405898259,-0.742163498,-0.303993267,-9.98549018,25.425
3393163006,-0.019993762,-0.00915079526,-0.0448345125,-0.568829925,-0.00843426598,-10.1248099,25.625
3393168020,0.00729502137,-0.0153410396,-0.0405898269,-0.772048622,-0.251941374,-9.84019147,25.475
3393173034,0.00243167357,-0.0102273596,-0.0355492578,-0.956738542,-0.405703857,-9.59085095,25.35
3393178049,-0.0178322749,-0.00457539762,-0.0397939485,-0.799542906,-0.399122582,-9.66499536,25.55
3393183063,-0.0316117591,-0.0191090146,-0.0405898259,-0.766669286,0.34336471,-9.57709846,25.575
3393188077,-0.00189130147,-0.0129187697,-0.0450998039,-0.660278347,-0.283651152,-9.96157227,25.575
3393193092,0.0175620881,0.00592110314,-0.0358145524,-0.931037353,-0.195701409,-9.89998499,25.45
3393198106,0.00243167361,-0.00888165473,-0.0323657437,-0.692554248,-0.584594855,-9.74810867,25.375
3393203121,-0.009996881,-0.00780509005,-0.0368757242,-0.709289914,-0.0144172437,-9.62074807,25.5
3393208135,-0.010267067,-0.00807423135,-0.0382021896,-0.281932954,0.0908831332,-9.68412939,25.425
3393213149,0.0283695264,0.00349883372,-0.0371410172,-0.292093895,-0.214846934,-9.9412426,25.5
3393218164,0.0262080398,0.00107656426,-0.0270598831,-0.340507756,-0.400319182,-9.57889222,25.375
3393223178,0.0335030611,-0.00457539762,-0.0267945901,-0.370990559,-0.607330171,-9.07901553,25.425
3393228192,-0.0121583683,0.00107656414,-0.0286516415,-0.544324146,-0.213052039,-9.13522183,25.45
3393233207,0.0113478113,0.00565196176,-0.0376716026,-0.510852824,-0.466131908,-9.60938716,25.6
3393238221,0.00702483504,0.00457539762,-0.0307739848,-0.752922153,-0.00424618507,-9.33134559,25.5
3393243236,0.0189130179,0.00538282095,-0.0323657432,-0.609473677,-0.339292821,-9.24584041,25.45
3393248250,-0.00702483509,0.0266449626,-0.0297128134,-0.29986402,-0.0521099905,-9.34390243,25.475
3393253264,0.00351241774,0.0271832447,-0.0339574999,-0.0416567473,-0.0844180564,-9.92031482,25.45
3393258279,0.00324223164,0.0161484624,-0.0275904691,-0.0870820973,0.0687461194,-9.75707787,25.575
3393263293,0.0151304142,0.0150718983,-0.0233457799,-0.353059492,-0.378182174,-9.71342841,25.475
3393268308,-0.00243167371,0.020185578,-0.0236110729,-0.506668908,-0.196898005,-9.36483021,25.425
3393273322,-0.0108074394,0.019647296,-0.0254681237,-0.490530961,-0.364421323,-9.50534577,25.525
3393278336,-0.00324223179,0.0282598093,-0.0244069518,-0.312415757,-0.0724521105,-9.45930444,25.6
3393283351,-0.0189130179,0.0341809137,-0.027855762,-0.0291050045,-0.228607771,-9.85633569,25.45
3393288365,-0.00837576543,0.0296055145,-0.0259987107,-0.0918637165,-0.4439949,-10.1110573,25.4
3393293379,-0.0116179971,0.0212621421,-0.0244069518,-0.232921392,-0.404507259,-9.67755191,25.45
3393298394,-0.0291800844,0.00915079523,-0.0238763658,-0.752324443,-0.24057372,-9.39592298,25.6
3393303408,-0.0364751079,0.0115730647,-0.0294475204,-1.13604916,-0.120315915,-9.59862421,25.375
3393308423,-0.0289098979,0.021800424,-0.0360798459,-1.08823303,0.16327714,-9.77023253,25.55
3393313437,-0.00783539346,0.0322969259,-0.034488087,-0.818669376,-0.178949077,-10.0058197,25.425
3393318451,-0.00918632289,0.0301437971,-0.0286516415,-0.636967952,-0.263309028,-10.0674076,25.45
3393323466,-0.0326925026,0.0166867448,-0.0305086923,-0.412231999,-0.0945891159,-9.91254169,25.55
3393328480,-0.0375558514,0.0134570523,-0.0342227934,-0.583772478,0.312253242,-10.1182326,25.575
3393333495,-0.00648446289,0.0212621421,-0.0355492589,-0.499496495,-0.217838414,-10.2198819,25.475
3393338509,0.00945650922,0.0239535522,-0.027855762,-0.879634991,-0.494850195,-10.2467891,25.525
3393343523,-0.0278291538,0.00511367987,-0.0294475199,-0.960922477,-0.59356932,-10.0805619,25.35
3393348538,-0.0313415736,0.0107656418,-0.0371410188,-0.953152336,-0.2465567,-10.2545621,25.45
3393353552,-0.0378260359,0.00619024394,-0.0389980691,-0.933428157,-0.0413406331,-10.3191395,25.575
3393358566,-0.000810557845,0.0029605514,-0.0408551194,-0.952554626,-0.338694528,-10.4177998,25.425
3393363581,-0.0143198566,0.0110347824,-0.0318351572,-0.551496558,0.0322499672,-9.71163436,25.5
3393368595,-0.0289098979,-0.000269141085,-0.0376716032,-0.286714572,-0.199889486,-10.4219852,25.55
3393373610,-0.0126987406,-0.0115730648,-0.0397939485,-0.672232395,0.00472828223,-10.7275321,25.45
3393378624,0.00135093001,-0.0220695665,-0.0323657431,-0.836600444,-0.00484448088,-10.2079234,25.45
3393383638,0.0132391124,-0.00968907782,-0.0344880854,-1.20777338,-0.597159107,-10.1062736,25.475
3393388653,0.00189130171,-0.00861251342,-0.0336922075,-0.903543068,-0.710835645,-10.1624797,25.5
3393393667,-0.0129689261,-0.0250301161,-0.0331616221,-0.834209621,-0.414678323,-10.1170367,25.525
3393398682,-0.0256676673,-0.037141463,-0.0358145513,-0.913106285,-0.0353576569,-10.0058197,25.525
3393403696,-0.019993762,-0.029605514,-0.0358145513,-0.919681024,0.379262567,-9.74631492,25.325
3393408710,0.00567390564,-0.0148027575,-0.0387327756,-0.63637026,-0.191513321,-10.0464796,25.45
3393413725,0.0280993401,-0.00726680797,-0.0321004502,-0.422392935,-0.540919105,-10.0231604,25.525
3393418739,-0.00891613708,-0.0266449631,-0.0246722453,-0.0332889148,-0.63844165,-9.58068611,25.4
3393423753,-0.0335030601,-0.0290672319,-0.0344880875,-0.0506222782,-0.38296855,-9.91074795,25.625
3393428768,-0.04160864,-0.0341809121,-0.0397939475,-0.121748819,0.247637101,-9.98489235,25.55
3393433782,-0.00567390533,-0.0481762471,-0.0376716042,-0.398484843,0.360117036,-9.31878903,25.425
3393438797,0.0216148776,-0.0285289514,-0.0233457814,-0.611266771,-0.0239900054,-9.2003969,25.5
3393443811,0.00621427715,-0.0104965007,-0.0167134575,-0.372185961,-0.637245043,-9.26377866,25.425
3393448825,0.0162111581,-0.00726680824,-0.0233457809,-0.366806638,-0.764682424,-9.79056221,25.475
3393453840,-0.0348539918,-0.0341809132,-0.0249375388,-0.25384096,-0.282454558,-9.33134559,25.525
3393458854,-0.0172919021,-0.0376797466,-0.0313045712,-0.497105687,-0.219035019,-9.67635612,25.375
3393463868,-0.0199937615,-0.026375822,-0.0281210556,-0.436140067,0.144729917,-9.19083003,25.625
3393468883,0.00810557926,-0.00968907731,-0.0238763669,0.000182395375,-0.309377947,-9.6966858,25.425
3393473897,-0.00540371915,-0.00995821903,-0.0193663873,0.0169180516,-0.0610844554,-9.61656246,25.525
3393478912,-0.00999688117,-0.0279906683,-0.0228151949,0.0342514102,-0.14604271,-9.79116032,25.425
3393483926,0.00054037193,-0.0188398725,-0.0217540236,-0.0876798053,0.0454125177,-9.3570568,25.5
3393488940,-0.0132391129,-0.0172250266,-0.0209581451,-0.100829248,0.166268628,-9.28052082,25.525
3393493956,0.00486334782,-0.00753594903,-0.0198969732,-0.0165532618,-0.1478376,-9.58487158,25.525
3393498969,0.00324223199,-0.00915079551,-0.0164481645,-0.0948522269,0.260201343,-9.55796429,25.425
3393503984,-0.0124285543,-0.0223387075,-0.0164481645,-0.493519476,-0.00304958525,-9.84557273,25.575
3393508998,0.0218850633,-0.00780509031,-0.0185705078,-0.708692204,-0.175957583,-9.87845925,25.4
3393514012,0.00243167369,4.75e-11,-0.0137952345,-0.567036821,-0.418268121,-9.60161375,25.425
3393519027,-0.00783539278,-0.00888165422,-0.0188358008,-0.763083098,-0.141854622,-9.61536638,25.425
3393524041,-0.0202639481,-0.00968907731,-0.0180399219,-0.327956009,-0.0562980727,-9.40788171,25.6
3393529055,0.000810557893,0.0164176034,-0.0188358008,-0.0876798043,0.285928147,-9.97353129,25.55
3393534070,-0.0175620883,0.00538282082,-0.0204275587,0.138251568,0.244645602,-10.163078,25.45
3393539084,0.00459316134,-0.00538282099,-0.016713457,-0.0273118931,0.342766413,-10.1289954,25.425
3393544099,0.00540371907,-0.0183015907,-0.011672891,-0.326162909,-0.0688623182,-9.60221186,25.625
3393549113,-0.00810557927,-0.00619024384,-0.0114075977,-0.624416239,0.189602233,-9.59144906,25.4
3393554127,-0.0191832042,-0.0072668085,-0.0161828708,-0.526393088,0.129174178,-9.44614978,25.5
3393559142,-0.0140496707,-0.00888165472,-0.0185705078,-0.729611785,0.425331477,-9.69907795,25.45
3393564156,0.012158369,0.000269141132,-0.0161828716,-0.669841572,-0.334506445,-10.0841497,25.525
3393569171,-0.00216148735,0.00322969214,-0.00928525365,-0.715266924,-0.262710737,-9.91792295,25.55
3393574185,-0.0199937615,-0.0150718983,-0.0148564062,-0.536554014,-0.607330144,-10.0273456,25.45
3393579199,-0.0345838039,-0.00995821836,-0.01697875,-0.472599903,0.267979211,-9.89998498,25.575
3393584214,-0.0405278955,-0.0196472957,-0.0222846085,-0.47678381,0.0699427178,-10.3364802,25.475
3393589228,0.00837576555,-0.0113039243,-0.0180399219,-0.703910577,0.243449019,-10.1056759,25.525
3393594242,-0.0118881823,-0.0131879113,-0.00848937526,-0.521013769,0.047805714,-9.73555198,25.5
3393599257,-0.0118881828,-0.00619024384,-0.0153869927,-0.613059883,-0.229804375,-10.4441088,25.45
3393604271,-0.0213446913,-0.0148027572,-0.0201622657,-0.228737483,0.300885584,-10.2808717,25.375
3393609286,0.00378260359,-0.0231461312,-0.0161828708,-0.443312502,0.168063524,-10.1822121,25.55
3393614300,0.0121583689,-0.0123804882,-0.0119381837,-0.297473215,0.0101129551,-9.77800565,25.475
3393619314,0.0005403719,-0.00107656406,-0.0124687696,0.014527243,0.0394295394,-9.75887162,25.425
3393624329,-0.00216148786,-0.0191090138,-0.0151216997,-0.160001745,0.00592487284,-10.2264595,25.5
3393629343,0.00999688098,-0.0191090136,-0.0132646488,-0.378760677,0.291911122,-10.1122529,25.575
3393634357,0.0132391121,-0.0139953341,-0.0129993556,-0.497105682,0.151909486,-9.96037664,25.5
3393639372,0.0270185968,-0.007266808,-0.0137952348,-0.45765735,-0.0981789014,-9.94124273,25.55
3393644386,0.0175620884,-0.0121113471,-0.0108770121,-0.242484622,0.110028654,-9.56095411,25.5
3393649401,0.00837576503,-0.0139953342,-0.0140605275,-0.278346743,0.135755449,-9.91134575,25.575
3393654415,0.0243167364,-0.00107656406,-0.0127340618,-0.152829323,-0.1490342,-10.3723561,25.475
3393659429,0.0345838058,-0.00349883352,-0.0111423045,0.120320507,-0.100572092,-10.0153869,25.5
3393664444,0.0113478107,-0.0188398726,-0.0092852534,0.0234927756,-0.354250267,-9.93526322,25.5
3393669458,0.0140496702,-0.0137261931,-0.00981583936,0.0133318405,-0.168179719,-9.72120137,25.575
3393674473,-0.00351241761,-0.0156101804,-0.0106117188,0.10956187,0.251226889,-9.53045917,25.45
3393679487,0.0110776248,-0.0164176032,-0.0124687699,-0.333335332,0.235671146,-9.83540746,25.475
3393684501,0.0316117586,-0.011034783,-0.00795878904,-0.36142732,-0.0198019159,-9.54361384,25.5
3393689516,0.0321521311,0.00215312824,-0.00318351552,-0.441519395,-0.308779647,-9.6267273,25.45
3393694530,0.0162111581,-0.00834337213,-0.00583644536,-0.422392934,-0.515790641,-9.55975833,25.5
3393699544,-0.0129689262,-0.0142644752,-0.00716291037,-0.395496342,0.0322499655,-9.5460057,25.525
3393704559,-0.0062142775,-0.000538282155,-0.0132646486,-0.204231688,0.180627767,-9.87128395,25.5
3393709573,0.0132391124,-0.000538282007,-0.00981584015,-0.123541919,0.480973161,-9.8641085,25.475
3393714588,0.0232359936,0.0016148462,-0.00344880863,0.071308936,0.178234575,-9.75408833,25.575
3393719602,0.0248571102,0.00726680772,0.00053058592,0.27273453,-0.144247817,-9.77202614,25.5
3393724616,0.0105372529,-0.000538281975,-0.00026529301,0.10358485,-0.212453737,-9.97233536,25.525
3393729631,-0.0010807438,-0.0121113466,-0.00265292963,-0.160001744,0.122592902,-9.81507778,25.5
3393734645,-0.00405278958,-0.0134570523,0.000530585955,-0.501887299,0.474391883,-9.48262409,25.45
3393739660,0.0105372531,-0.00269141025,-0.00106117191,-0.620232304,-0.0407423375,-9.79654157,25.475
3393744674,0.0283695264,0.00968907745,0.0015917577,-0.460645855,-0.146042707,-9.77441785,25.45
3393749688,0.00324223193,-0.00915079522,0.0061017384,-0.408048073,-0.216641818,-9.62852119,25.45
3393754703,-0.0137794839,-0.0169558856,-0.00159175783,-0.677611686,-0.0652725356,-9.9215106,25.55
3393759717,-0.00891613669,-0.00430625653,-0.00530585927,-0.605289743,0.267380924,-10.0094075,25.475
3393764731,-5.00000002e-11,-0.00242226934,-0.00291822268,-0.449289517,0.182422658,-9.89400534,25.35
3393769746,0.0164813441,-0.00134570518,0,-0.0960476276,-0.12510229,-9.92928386,25.6
3393774760,-0.012158369,-0.00780509009,0.00291822281,-0.0374728331,0.148917996,-9.91792309,25.525
3393779775,-0.00864595124,-0.021531284,-0.00477527338,-0.390714716,0.20755116,-10.3675727,25.45
3393784789,0.0286397132,-0.0115730653,0.00185705064,-0.570623037,0.0190874219,-9.72000559,25.45
3393789803,0.0229658074,-0.00699766721,0.00848937551,-0.629795521,-0.208265652,-9.19680955,25.6
3393794818,-0.0135092984,-0.00672852591,0.000795879028,-0.657887534,-0.375190678,-9.43000543,25.45
3393799832,-0.0291800839,-0.00699766694,-0.00716290998,-0.355450314,0.350544267,-9.75169647,25.425
3393804846,-0.00594409081,-0.00861251368,-0.0119381834,0.0784813633,0.384647223,-10.0004386,25.475
3393809861,0.0364751068,0.00296055151,-0.000795879028,-0.104415457,-0.0712555155,-10.3113665,25.45
3393814875,0.0248571097,-0.010765642,0.00981583973,-0.203633987,-0.694083321,-9.82105715,25.575
3393819890,-0.00621427776,-0.0172250263,0.00132646475,-0.404461876,-0.353053679,-9.49577875,25.525
3393824904,-0.0437701272,-0.022069566,-0.0114075976,-0.307036434,0.0639597392,-9.69728405,25.5
3393829918,-0.00567390528,-0.0145336165,-0.0132646483,-0.213197226,0.386442144,-9.83540774,25.575
3393834933,0.0189130187,-0.0134570526,0.00185705084,-0.105610865,0.0920797259,-9.66798504,25.425
3393839947,0.0116179969,-0.0129187697,0.00557115219,-0.290898484,-0.283052848,-9.48322205,25.525
3393844962,-0.0140496709,-0.0242226954,-0.000530585952,-0.467818286,-0.0527082876,-9.47126332,25.4
3393849976,-0.0124285551,-0.0164176037,-0.00477527332,-0.43255387,0.151909483,-9.53045917,25.45
3393854990,0.00648446322,-0.0139953347,0.00212234375,-0.436140076,-0.0981789011,-9.46468599,25.475
3393860005,-0.00378260368,-0.0139953346,0.00238763676,-0.292691591,-0.14065803,-9.36722193,25.425
3393865019,-0.0232359937,-0.0115730651,-0.00265292963,-0.31719737,0.109430356,-9.76664474,25.475
3393870033,-0.00513353354,-0.0172250263,-0.00504056617,-0.338116938,0.147123107,-10.0315314,25.45
3393875048,0.019993762,-0.00915079548,-0.00159175786,-0.130714347,0.168661819,-9.71223262,25.625
3393880062,0.0259378528,-0.00753594928,0.00477527312,-0.171955782,-0.70604926,-9.73017072,25.525
3393885077,1.00000017e-11,-0.0172250271,0.00663232416,-0.31480657,-0.196299703,-9.35287148,25.575
3393890091,-0.030801201,-0.0250301169,-0.0031835154,-0.17912821,0.187209047,-9.34808805,25.575
3393895105,-0.00189130214,-0.00699766747,-0.0108770115,-0.318990483,0.290116227,-9.96217039,25.425
3393900120,0.0470123578,0.00430625681,0.00291822281,-0.00878313608,-0.134076754,-10.0279436,25.5
3393905134,0.0224254361,-0.00915079514,0.0103464253,-0.0231279842,-0.252539673,-9.64167571,25.55
3393910149,0.0129689261,-0.0223387076,0.00344880857,-0.314208867,-0.311771131,-9.68054189,25.65
3393915163,-0.0126987406,-0.0169558858,-6.74999999e-11,-0.476186119,0.336185134,-9.53942836,25.5
3393920177,0.0135092995,-0.0185707318,-0.00557115238,-0.528783901,0.376271075,-9.58666533,25.4
3393925192,0.0156707871,-0.00511367997,2.49999999e-12,-0.501887299,0.451058271,-9.43718073,25.65
3393930206,0.0399875255,0.00376797485,0.000265292977,-0.220967348,0.093276325,-9.61357263,25.525
3393935220,0.0159409718,-0.00026914107,0.00318351562,-0.0470360614,0.174046495,-9.72299513,25.375
3393940235,0.0308012,-0.00619024384,0.00185705074,0.150803312,0.099259297,-9.82942823,25.6
3393945249,0.00810557887,-0.012649629,0.00371410167,-0.0195417724,0.451656571,-9.35287148,25.525
3393950264,0.0194533907,-0.00915079524,0.00159175779,-0.245473132,0.181226067,-9.69429452,25.525
3393955278,0.0259378533,-0.000538282105,0.00424468743,-0.0769211643,0.266782617,-9.25301571,25.55
3393960292,0.0367452928,6.5e-11,0.00928525404,-0.133702855,-0.053306588,-9.34749008,25.45
3393965307,0.015130414,-0.00349883347,0.00875466756,-0.153427025,-0.343480904,-9.27035584,25.525
3393970321,0.00540371946,0.00269141033,0.00689761726,-0.152829319,-0.0724521036,-9.27095366,25.475
3393975336,-0.0113478112,-0.000538282105,0.00450998038,-0.113978693,0.00353168352,-9.16930428,25.45
3393980350,-0.0154006002,0.00242226952,0.00344880873,-0.142070683,0.479776553,-9.3606446,25.45
3393985364,-0.00054037178,0.0059211028,0.00106117184,0.00137779915,0.00712147113,-9.80790249,25.4
3393990379,0.0245869232,0.0134570524,0.00716290997,-0.24248462,-0.258522652,-10.1373666,25.5
3393995393,-0.00513353329,0.00242226918,0.0137952345,-0.179725909,-0.523568477,-9.74332538,25.575
3394000407,-0.029720458,0.00592110264,0.00477527348,-0.188093737,-0.295018808,-9.92988183,25.375
3394005422,-0.0364751079,0.00188398738,-0.00132646488,-0.0852889955,0.269175815,-9.99326329,25.475
3394010436,-0.0226956206,-0.00511367969,-0.00132646482,-0.173748894,0.566529694,-10.1786243,25.525
3394015451,0.0170217165,0.00322969265,0.010346426,-0.298668616,0.131567369,-9.97652112,25.525
3394020465,0.0175620883,0.0137261934,0.0212234371,-0.31719737,-0.318352413,-9.81866543,25.5
3394025479,-0.00702483541,0.00188398713,0.01246877,-0.472599894,-0.52416679,-9.88862394,25.625
3394030494,-0.0353943638,-0.00995821862,0.00344880853,-0.601703536,0.143533314,-9.69489234,25.45
3394035508,-0.0440403132,-0.00915079552,-0.00583644529,-0.424783747,0.900978003,-9.73555198,25.45
3394040522,0.00432297624,0.00430625684,-0.0076934958,-0.473197604,0.462425925,-10.3962739,25.475
3394045537,0.0516055206,0.00565196189,0.0132646485,-0.351864085,0.266184321,-9.91313966,25.425
3394050551,0.0399875255,6.5e-11,0.0291822275,-0.12294422,-0.499038303,-9.45212929,25.375
3394055566,-0.0232359939,-0.00349883341,0.0127340625,-0.287909978,-0.318352413,-9.72120167,25.55
3394060580,-0.0413384541,-0.0102273596,-0.0175093362,0.153791821,0.173448195,-10.0650157,25.575
3394065594,-0.00864595067,-0.0115730645,-0.011407598,-0.136691361,0.561145014,-10.1744385,25.375
3394070609,0.0407980825,-0.0166867442,0.0114075983,-0.454071144,-0.218436712,-9.90656231,25.5
3394075623,0.00918632423,-0.00484453866,0.0191010938,-0.435542375,-0.00783596905,-9.3283559,25.425
3394080638,-0.0226956211,-0.00780509031,-0.00318351573,-0.0834958901,-0.177154185,-9.84796431,25.575
3394085652,-0.0124285544,-0.0150718983,-0.0095505469,-0.144461493,0.428322969,-9.93227369,25.475
3394090666,0.0164813447,-0.0161484622,-0.000795878897,-0.195266159,0.0208823128,-9.8120881,25.525
3394095681,0.0186428315,-0.00565196176,0.00742820348,-0.448691825,-0.173564391,-9.75767554,25.475
3394100695,-0.00405278954,-0.018570732,0.00212234362,-0.210208712,0.0196857199,-9.58128408,25.575
3394105709,-0.00621427704,-0.021531284,-0.00477527332,-0.415818205,0.0843018578,-10.0416962,25.525
3394110724,0.00999688125,-0.0118422061,-0.00238763672,-0.370990563,0.0777205844,-10.0237578,25.425
3394115738,0.0226956219,-0.0110347828,-0.00371410154,-0.15761093,-0.263907338,-9.75648005,25.425
3394120753,0.00459316237,-0.0150718983,-0.00132646488,-0.143266089,-0.0748452984,-9.80431484,25.4
3394125767,-0.0126987407,-0.0244918359,-0.00557115251,-0.100829247,0.108233765,-10.0351191,25.575
3394130781,0.0181024609,-0.0242226953,-0.00424468756,-0.28551917,0.323022592,-9.94961396,25.525
3394135796,0.0337732472,-0.0166867445,0.00212234385,-0.231725986,-0.137068247,-9.60998527,25.35
3394140810,0.0272887829,-0.00726680824,0.00663232403,-0.379358392,-0.69109182,-9.68592329,25.4
3394145824,-0.00243167389,-0.0212621432,0.00185705087,-0.363220432,-0.323737101,-9.45033554,25.425
3394150839,-0.0302608295,-0.0196472964,-0.00663232396,-0.165381064,-0.127495484,-9.68412925,25.4
3394155853,0.00648446304,-0.0104965009,-0.00583644523,-0.344691672,0.264987727,-10.0076139,25.525
3394160868,0.00432297519,-0.0161484622,-0.00291822255,-0.474990716,-0.0251866005,-10.1947684,25.425
3394165882,0.0518757045,0.00107656425,-0.00106117191,-0.644738084,-0.443396617,-10.3538201,25.525
3394170896,-0.00567390502,-0.00080742327,0.00875466803,-0.241886931,-0.212453736,-9.86530444,25.475
3394175911,0.00135092976,-0.00161484614,-0.00636703144,0.226711471,-0.23578734,-10.78314,25.425
3394180925,0.00783539276,-0.00403711574,-0.0079587893,0.248228751,0.257808154,-10.7532435,25.5
3394185940,0.0324223166,-0.0113039235,-0.00212234375,0.019308862,0.541401198,-10.5403773,25.525
3394190954,0.0510651485,0.00161484607,0.00450998034,-0.154024724,0.273962188,-10.0297377,25.35
3394195968,0.0575496097,0.0126496292,0.00689761713,-0.0607832109,-0.0652725384,-9.88623207,25.575
3394200983,0.0434999432,-0.00161484624,0.00291822251,-0.162392549,-0.278864776,-9.82643826,25.575
3394205997,0.0267484105,-0.00484453865,0.00106117191,-0.229335177,0.281141764,-9.47126332,25.475
3394211011,0.0135092992,-0.00484453865,-0.000530585952,-0.375772172,0.619179873,-9.52926353,25.55
3394216026,0.0313415736,0.00726680822,-0.00371410148,-0.537151715,0.486956126,-10.1122532,25.45
3394221040,0.0637638891,0.00672852591,0.00504056636,-0.509657431,0.136952043,-9.81806747,25.4
3394226055,0.051875705,0.00807423083,0.0114075969,-0.529381592,-0.235189045,-9.66021192,25.5
3394231069,0.00405278925,0.0080742307,0.000795878765,-0.370392849,-0.104161878,-9.99565513,25.55
3394236083,-0.00432297539,0.0121113466,-0.00981583989,0.0772859567,0.443878685,-10.4237788,25.525
3394241098,0.0116179965,0.00941993601,-0.00769349601,0.480137139,0.792087841,-10.2420054,25.475
3394246112,0.0478229174,0.009419936,0.0100811328,0.276918443,0.235671148,-10.3059851,25.45
3394251127,0.0243167375,0.00511367952,0.0167134572,-0.132507452,-0.0706572118,-10.0500674,25.4
3394256141,0.0359347348,0.00484453849,0.00742820335,-0.305841039,-0.396131097,-9.93287107,25.5
3394261155,-0.00648446344,0.00780509019,0.00663232429,-0.505473515,-0.0383491501,-9.5352426,25.475
3394266170,0.0129689259,0.0113039237,-0.00689761739,-0.443910199,-0.459550644,-9.96336647,25.475
3394271184,-0.00270185956,0.0191090136,0.00318351556,-0.480967736,-0.325531976,-9.82942823,25.475
3394276198,-0.0105372525,0.00968907707,0.0034488084,-0.3267606,-0.395532797,-9.95798476,25.425
3394281213,-0.0221552494,0.0121113469,0.00212234368,-0.288507675,0.0525920875,-10.1062736,25.525
3394286227,-0.016481344,0.00726680798,0.000265292943,-0.321978988,-0.172966098,-10.6318616,25.45
3394291242,0.00486334751,0.0104965003,0.00106117181,-0.332737633,-0.0856146563,-10.2772837,25.55
3394296256,-0.00108074398,0.00484453892,0.00530585901,-0.593335713,-0.267497106,-9.90955186,25.525
3394301270,-0.00459316157,0.0145336161,0.00450998034,-0.634577148,-0.407498751,-10.0022322,25.475
3394306285,-0.0148602285,0.0212621421,0.00344880873,-0.161794848,0.297894096,-9.85693321,25.5
3394311299,-0.00594409122,0.00511367966,0.000530585955,-0.116967203,0.297894092,-10.1254079,25.5
3394316313,0.0237763657,0.0164176035,0.00663232422,-0.0840935934,0.180029469,-10.1385623,25.575
3394321328,0.0356645488,0.0161484627,0.0106117183,-0.11397869,-0.301600075,-9.94662429,25.475
