# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2]
2287194000,-0.00389673731,-0.00639158662,0.000682301871,-0.0450409187,0.136020582,-9.82580361
2287204000,-0.00419075029,0.00825792991,-0.000277767702,-0.056263739,0.0947206032,-9.83538042
2287216000,-0.00034088462,-0.00116326876,-0.00315531326,-0.0455272409,0.112602297,-9.82580361
2287224000,-0.000152465972,0.00709040009,0.00484908371,-0.0275146144,0.122628016,-9.80665
2287234000,-0.00233079859,-0.00370925077,-0.00255237359,-0.0097919107,0.13048399,-9.81622681
2287244000,-0.000173504945,-0.00125168571,-0.00196860868,-0.0298901114,0.117241063,-9.82580361
2287254000,-0.00403096063,-0.00432071255,-0.000151400708,-0.0344540583,0.134299749,-9.81622681
2287264000,-0.00278460124,0.0120502713,0.000338221458,-0.0639326662,0.1261445,-9.81622681
2287274000,-0.00233505964,-0.000696150309,-0.00258646205,-0.0446294153,0.120383452,-9.81622681
2287284000,0.00378168875,-0.00444428323,0.0018631475,-0.0329763869,0.129137252,-9.81622681
2287294000,0.000978445384,0.00492152169,-0.00206128668,-0.0326209976,0.12487258,-9.83538042
2287304000,0.00197180447,-0.00210070147,-0.00280803705,-0.0462380196,0.136918407,-9.84495723
2287314000,0.00205809089,-0.00108976552,0.000763794601,-0.0436941803,0.125770406,-9.82580361
2287324000,-0.000209857094,0.00208898356,0.00128577417,-0.0350713134,0.1173907,-9.81622681
2287334000,-0.00147752177,0.00727362557,0.000589623865,-0.0424596701,0.11177929,-9.8018616
2287347000,0.0020037624,0.00202613296,0.00190256228,-0.0472854828,0.119934539,-9.8018616
2287354000,-0.00144130278,-0.000403735221,-0.000551806978,-0.0302829101,0.123600661,-9.79228479
2287364000,-0.00347702312,0.00362616014,-0.00374546976,-0.0412251598,0.127566057,-9.80665
2287374000,-0.00233719017,0.00249484931,-0.00326610076,-0.0324339506,0.119710083,-9.82580361
2287387000,-0.00292308561,-0.000935302175,0.00211454991,-0.0448538717,0.11492168,-9.83538042
2287394000,-0.00226262166,-0.0014349112,-0.00543710968,-0.0440308649,0.128763158,-9.81622681
2287404000,0.00224131637,0.00623818854,0.000300138255,-0.029160628,0.137741414,-9.80665
2287414000,-0.00527945054,-0.000813329397,-0.00426318827,-0.0539069468,0.13362638,-9.81622681
2287424000,-0.00185462538,0.00192812863,0.00239258392,-0.0684217943,0.125171856,-9.83538042
2287434000,0.00207406986,0.000227833431,0.00422696928,-0.0458265162,0.117615157,-9.8018616
