# t_us, lat_deg, lon_deg, h_m, cov_pos_ned nn,ne,nd,ee,ed,dd [m^2], vn, ve, vd [m/s], cov_vel_ned nn,ne,nd,ee,ed,dd [(m/s)^2], vel_ok
# groves-profile_3: Groves LS GNSS fixes (Export_Demo_4.m)
16500000,50.4250009610,-3.5494741060,9997.6782,6.25,0,0,6.25,0,6.25,-0.0078,199.9813,-0.0326,0.01,0,0,0.01,0,0.01,1
17000000,50.4249976034,-3.5480837230,10001.5780,6.25,0,0,6.25,0,6.25,-0.0294,200.0200,-0.0110,0.01,0,0,0.01,0,0.01,1
17500000,50.4250027697,-3.5466732409,9996.8715,6.25,0,0,6.25,0,6.25,-0.0162,199.9985,-0.0409,0.01,0,0,0.01,0,0.01,1
18000000,50.4250072111,-3.5452833794,9996.8375,6.25,0,0,6.25,0,6.25,-0.0370,200.0126,-0.0251,0.01,0,0,0.01,0,0.01,1
18500000,50.4250120442,-3.5438624870,9997.3112,6.25,0,0,6.25,0,6.25,-0.0038,200.0085,-0.0061,0.01,0,0,0.01,0,0.01,1
19000000,50.4249866611,-3.5424616854,10001.1544,6.25,0,0,6.25,0,6.25,0.0134,200.0048,-0.0460,0.01,0,0,0.01,0,0.01,1
19500000,50.4250015987,-3.5410672767,10002.6613,6.25,0,0,6.25,0,6.25,0.0012,200.0191,-0.0022,0.01,0,0,0.01,0,0.01,1
20000000,50.4249996303,-3.5396436290,10003.0541,6.25,0,0,6.25,0,6.25,0.0170,199.9987,0.0322,0.01,0,0,0.01,0,0.01,1
20500000,50.4250065254,-3.5382439723,10000.0814,6.25,0,0,6.25,0,6.25,-0.9445,200.0125,0.0201,0.01,0,0,0.01,0,0.01,1
21000000,50.4249939184,-3.5368310703,9998.7218,6.25,0,0,6.25,0,6.25,-2.1552,199.9741,-0.0261,0.01,0,0,0.01,0,0.01,1
21500000,50.4249769279,-3.5354491480,10000.6639,6.25,0,0,6.25,0,6.25,-3.3863,199.9704,0.0048,0.01,0,0,0.01,0,0.01,1
22000000,50.4249492989,-3.5340367292,9998.8198,6.25,0,0,6.25,0,6.25,-4.5792,199.9593,-0.0004,0.01,0,0,0.01,0,0.01,1
22500000,50.4249410568,-3.5326447233,9999.9830,6.25,0,0,6.25,0,6.25,-5.8350,199.9291,-0.0006,0.01,0,0,0.01,0,0.01,1
23000000,50.4249063304,-3.5312127298,10000.1876,6.25,0,0,6.25,0,6.25,-7.0526,199.8767,-0.0038,0.01,0,0,0.01,0,0.01,1
23500000,50.4248926540,-3.5298075821,10000.8640,6.25,0,0,6.25,0,6.25,-8.2795,199.8410,0.0393,0.01,0,0,0.01,0,0.01,1
24000000,50.4248323808,-3.5284060827,10002.8798,6.25,0,0,6.25,0,6.25,-9.5307,199.8147,0.0498,0.01,0,0,0.01,0,0.01,1
24500000,50.4248075861,-3.5270140825,9999.3151,6.25,0,0,6.25,0,6.25,-10.7279,199.6920,-0.0338,0.01,0,0,0.01,0,0.01,1
25000000,50.4247357035,-3.5256280173,10001.4181,6.25,0,0,6.25,0,6.25,-11.9863,199.6387,0.0379,0.01,0,0,0.01,0,0.01,1
25500000,50.4246766779,-3.5241897656,10001.4893,6.25,0,0,6.25,0,6.25,-13.1876,199.5687,-0.0078,0.01,0,0,0.01,0,0.01,1
26000000,50.4246261254,-3.5228021034,10001.7318,6.25,0,0,6.25,0,6.25,-14.3872,199.4875,0.0208,0.01,0,0,0.01,0,0.01,1
26500000,50.4245519926,-3.5214161963,9999.4801,6.25,0,0,6.25,0,6.25,-15.6695,199.4109,0.0184,0.01,0,0,0.01,0,0.01,1
27000000,50.4244799469,-3.5200166216,9998.4709,6.25,0,0,6.25,0,6.25,-16.8554,199.2819,-0.0247,0.01,0,0,0.01,0,0.01,1
27500000,50.4243987556,-3.5185903980,9996.7571,6.25,0,0,6.25,0,6.25,-18.0812,199.1700,-0.0272,0.01,0,0,0.01,0,0.01,1
28000000,50.4243178778,-3.5171826625,9998.3052,6.25,0,0,6.25,0,6.25,-19.2871,199.0819,0.0250,0.01,0,0,0.01,0,0.01,1
28500000,50.4242236621,-3.5158061770,9999.4638,6.25,0,0,6.25,0,6.25,-20.5216,198.9408,-0.0147,0.01,0,0,0.01,0,0.01,1
29000000,50.4241401262,-3.5144101709,9999.3159,6.25,0,0,6.25,0,6.25,-21.7443,198.8143,-0.0108,0.01,0,0,0.01,0,0.01,1
29500000,50.4240300807,-3.5130265978,10001.7844,6.25,0,0,6.25,0,6.25,-22.9540,198.6884,0.0165,0.01,0,0,0.01,0,0.01,1
