# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2]
3190000,-0,-0,-0.0002,0.17,-0.06,-9.76
3200000,-0.0002,-0,-0.0002,0,-0.04,-9.74
3210000,-0,-0,-0,-0.16,-0.05,-9.76
3220000,-0,-0,-0.0002,-0.12,-0.04,-9.75
3230000,-0.0002,-0,-0,0.1,-0.05,-9.74
3240000,0,-0.0002,-0.0002,0.1,-0.05,-9.76
3250000,0,0,-0,-0.03,-0.04,-9.76
3260000,-0,0,-0.0002,-0.06,-0.05,-9.73
3270000,-0,0,-0,-0.01,-0.04,-9.74
3280000,-0,0,-0.0002,0.01,-0.04,-9.76
3290000,-0.0002,0,-0.0002,0.02,-0.04,-9.75
3300000,0,0,-0,0.07,-0.05,-9.75
3310000,0,0,-0.0002,0.05,-0.05,-9.75
3320000,-0,0,-0.0002,-0.04,-0.04,-9.76
3330000,-0.0002,0,-0,-0.06,-0.04,-9.75
3340000,0,0,-0.0002,0,-0.04,-9.75
3350000,0,0,-0.0002,0.09,-0.05,-9.74
3360000,-0,-0,-0.0002,0.05,-0.05,-9.75
3370000,-0,-0,-0,-0.04,-0.04,-9.74
3380000,-0,-0,-0.0002,-0.06,-0.04,-9.75
3390000,-0.0002,-0,-0,-0.01,-0.04,-9.74
3400000,-0,-0,-0.0002,0.01,-0.04,-9.75
3410000,-0,-0,-0.0002,0.03,-0.04,-9.74
3420000,-0.0002,-0,-0,0.09,-0.05,-9.75
3430000,0,-0,-0.0002,0.02,-0.04,-9.75
3440000,-0,-0,-0.0002,-0.11,-0.05,-9.74
3450000,-0,-0,-0,-0.09,-0.07,-9.75
3460000,-0.0002,-0,-0.0002,0.13,-0.05,-9.75
3470000,0,-0,-0.0002,0.18,-0.07,-9.74
3480000,-0,-0,-0,-0,-0.03,-9.74
3490000,-0,-0,-0.0002,-0.17,-0.03,-9.75
3500000,-0,-0,-0.0002,-0.12,-0.05,-9.76
3510000,-0.0002,-0,-0,0.1,-0.06,-9.75
3520000,0,-0,-0.0002,0.1,-0.06,-9.77
3530000,0,-0,-0.0002,-0.02,-0.04,-9.74
3540000,-0,-0,-0.0002,-0.07,-0.05,-9.75
3550000,-0,-0.0002,-0,-0.03,-0.06,-9.75
3560000,-0,0.0002,-0.0002,0.01,-0.04,-9.76
3570000,-0.0002,-0,-0.0002,0.03,-0.04,-9.73
3580000,-0,-0,-0.0002,0.07,-0.04,-9.76
3590000,-0,-0.0002,-0.0002,0.04,-0.05,-9.76
3600000,-0,0,-0,-0.03,-0.05,-9.75
3610000,-0,-0,-0.0002,-0.05,-0.05,-9.75
3620000,-0.0002,-0,-0,-0,-0.06,-9.75
3630000,0,-0,-0.0002,0.07,-0.03,-9.76
3640000,0,0,-0.0002,0.05,-0.05,-9.75
3650000,0,-0,-0,-0.04,-0.04,-9.75
3660000,-0,-0,-0.0002,-0.07,-0.03,-9.73
3670000,-0,-0,-0.0002,-0.02,-0.04,-9.75
3680000,-0,-0,-0,0,-0.05,-9.77
3690000,-0.0002,-0.0002,-0.0002,0.03,-0.05,-9.76
3700000,-0,0.0002,-0.0002,0.08,-0.05,-9.76
3710000,-0.0002,0,-0,0.03,-0.04,-9.76
3720000,0,-0,-0.0002,-0.1,-0.05,-9.74
3730000,-0,-0,-0.0002,-0.08,-0.05,-9.76
3740000,-0,-0,-0,0.09,-0.05,-9.75
3750000,-0.0002,-0,-0,0.12,-0.04,-9.74
3760000,-0,-0,-0.0002,-0.03,-0.05,-9.75
3770000,-0,0,-0.0002,-0.07,-0.04,-9.74
3780000,-0,0,-0.0002,-0.03,-0.05,-9.75
3790000,-0.0002,-0,-0,-0,-0.04,-9.77
3800000,-0,-0,-0.0002,0.06,-0.05,-9.75
3810000,-0,-0,-0.0002,0.07,-0.05,-9.74
3820000,-0.0002,-0,-0.0002,0.06,-0.07,-9.74
3830000,0,-0,0,-0.05,-0.05,-9.77
3840000,-0,-0,-0.0002,-0.07,-0.03,-9.76
3850000,-0.0002,-0,-0,0.01,-0.04,-9.75
3860000,0,-0.0002,-0.0002,0.08,-0.05,-9.76
3870000,0,0,-0,0.04,-0.02,-9.75
3880000,-0,0,-0.0002,-0.04,-0.06,-9.77
3890000,-0,0,-0,-0.06,-0.04,-9.75
3900000,-0.0002,0,-0.0002,-0,-0.06,-9.75
3910000,0,-0,-0,0.01,-0.04,-9.74
3920000,0,-0,-0.0002,0.03,-0.04,-9.75
3930000,-0,-0,-0,0.07,-0.05,-9.74
3940000,-0,-0,-0.0002,0.02,-0.06,-9.76
3950000,-0,-0,-0.0002,-0.11,-0.06,-9.75
3960000,-0,-0,-0,-0.08,-0.06,-9.73
3970000,-0.0002,-0,-0.0002,0.12,-0.04,-9.76
3980000,0,-0,-0,0.19,-0.03,-9.76
3990000,0,-0,-0.0002,0.01,-0.04,-9.76
4000000,-0,-0.0002,-0,-0.18,-0.05,-9.78
4010000,-0,0,-0.0002,-0.08,-0.05,-9.75
4020000,-0,0.0002,-0.0002,0.09,-0.04,-9.74
4030000,-0.0002,-0,-0,0.11,-0.04,-9.75
4040000,0,-0,-0.0002,-0.02,-0.04,-9.75
4050000,-0,-0,-0.0002,-0.06,-0.03,-9.76
4060000,-0,-0,-0.0002,-0.03,-0.02,-9.75
4070000,-0.0002,-0,-0,0,-0.05,-9.74
4080000,0,-0,-0.0002,0.03,-0.05,-9.77
4090000,0,-0,-0,0.09,-0.03,-9.74
4100000,-0,-0,-0.0002,0.06,-0.04,-9.76
4110000,-0,-0,-0.0002,-0.04,-0.05,-9.75
4120000,-0,-0,-0.0002,-0.07,-0.06,-9.73
4130000,-0,-0,-0,-0,-0.05,-9.77
4140000,-0,-0,-0.0002,0.06,-0.05,-9.75
4150000,-0.0002,-0.0002,-0.0002,0.04,-0.05,-9.74
4160000,0,0,-0.0002,-0.04,-0.04,-9.76
4170000,0,0,-0,-0.05,-0.03,-9.77
4180000,-0,0,-0.0002,-0.03,-0.04,-9.74
4190000,-0.0002,0,-0.0002,-0.01,-0.06,-9.73
4200000,0,0,-0,0.03,-0.06,-9.75
4210000,0,-0,-0.0002,0.05,-0.04,-9.74
4220000,-0,-0,-0.0002,0.02,-0.03,-9.74
4230000,-0,-0.0002,-0,-0.1,-0.05,-9.76
4240000,-0,0,-0.0002,-0.08,-0.04,-9.74
4250000,-0.0002,0.0002,-0.0002,0.11,-0.04,-9.74
4260000,-0,-0.0002,-0,0.19,-0.04,-9.74
4270000,-0,0,-0.0002,-0.02,-0.05,-9.74
4280000,-0,0.0002,-0,-0.15,-0.04,-9.76
4290000,-0.0002,-0,-0.0002,-0.1,-0.04,-9.75
4300000,-0,-0,-0.0002,0.09,-0.04,-9.75
4310000,-0,-0,-0,0.12,-0.03,-9.75
4320000,-0.0002,-0,-0.0002,-0.02,-0.04,-9.73
4330000,0,-0,-0.0002,-0.06,-0.05,-9.74
4340000,-0,-0,-0.0002,-0.03,-0.05,-9.77
4350000,-0,-0,-0,-0.01,-0.05,-9.75
4360000,-0.0002,-0.0002,-0.0002,0.03,-0.05,-9.73
4370000,0,0,-0.0002,0.08,-0.03,-9.75
4380000,-0,0,-0.0002,0.05,-0.04,-9.72
4390000,-0,0,-0.0002,-0.04,-0.06,-9.74
4400000,-0,0,-0,-0.04,-0.05,-9.75
4410000,-0.0002,0,-0.0002,0,-0.04,-9.76
4420000,0,0,-0.0002,0.08,-0.04,-9.74
4430000,0,-0,-0.0002,0.04,-0.05,-9.75
4440000,-0,-0,-0,-0.04,-0.05,-9.75
4450000,-0,-0,-0.0002,-0.07,-0.04,-9.73
4460000,-0,-0,-0.0002,-0.01,-0.03,-9.74
4470000,-0.0002,-0,-0,0.01,-0.05,-9.76
4480000,0,-0,-0.0002,0.02,-0.05,-9.75
4490000,-0,-0,-0,0.08,-0.03,-9.76
4500000,-0,-0,-0.0002,0.04,-0.06,-9.76
4510000,-0.0002,-0,-0,-0.1,-0.05,-9.74
4520000,0,-0,-0.0002,-0.09,-0.04,-9.76
4530000,0,-0,-0.0002,0.13,-0.05,-9.72
4540000,0,-0.0002,-0,0.17,-0.03,-9.76
4550000,0,0,-0.0002,0.02,-0.06,-9.75
4560000,-0,0,-0.0002,-0.18,-0.03,-9.78
4570000,-0,0,-0,-0.1,-0.05,-9.75
4580000,-0.0002,0,-0.0002,0.09,-0.04,-9.74
4590000,0,0,-0.0002,0.12,-0.06,-9.75
4600000,-0,0.0002,0,-0.02,-0.04,-9.74
4610000,-0,-0.0002,-0.0002,-0.06,-0.04,-9.76
4620000,-0,0,-0,-0.01,-0.03,-9.75
