# t_us, static pressure [Pa]
2091947000,92488.921875
2091987000,92489.625000
2092027027,92489.546875
2092067000,92489.421875
2092107316,92489.843750
2092147138,92488.890625
2092187002,92489.000000
2092227817,92489.046875
2092267002,92489.703125
2092307000,92488.843750
2092347002,92489.484375
2092389435,92489.281250
2092429002,92488.703125
2092469000,92489.562500
2092509290,92489.062500
2092549113,92489.343750
2092589072,92488.468750
2092629000,92489.000000
2092669001,92488.546875
2092708999,92489.156250
2092749000,92488.156250
2092789299,92487.953125
2092829258,92488.265625
2092869002,92487.890625
2092909001,92487.875000
2092949000,92487.781250
2092989001,92489.125000
2093029002,92488.812500
2093069314,92488.484375
2093109138,92488.515625
2093149003,92488.140625
2093189004,92488.390625
2093229639,92488.703125
2093269001,92488.843750
2093309002,92489.531250
2093349368,92487.750000
2093389148,92488.312500
2093429052,92488.281250
2093469002,92488.562500
2093509001,92487.562500
2093549001,92488.093750
2093589001,92488.921875
2093629471,92489.656250
2093669204,92490.187500
2093709002,92490.140625
2093749002,92489.375000
2093789000,92489.625000
2093829001,92488.671875
2093869001,92488.828125
2093909570,92489.703125
2093949173,92489.296875
2093989043,92489.218750
2094029852,92488.156250
2094069000,92488.156250
2094109002,92488.812500
2094149001,92489.453125
2094189359,92488.078125
2094231513,92490.187500
2094271001,92489.250000
2094311322,92490.140625
2094351147,92489.875000
2094391001,92490.343750
2094431001,92490.109375
2094471000,92490.062500
2094511001,92491.078125
2094551001,92488.984375
2094591332,92489.921875
2094631037,92489.859375
2094671000,92488.687500
2094711002,92489.375000
2094751000,92489.718750
2094791002,92489.437500
2094831000,92489.734375
2094871346,92489.843750
2094911170,92490.781250
2094951001,92491.140625
2094990999,92490.078125
2095030999,92490.359375
2095071000,92490.671875
2095110999,92490.328125
2095151357,92490.062500
2095191180,92490.390625
2095231004,92489.984375
2095271001,92490.109375
2095311002,92490.031250
2095351002,92490.609375
2095391002,92490.343750
2095431367,92490.406250
2095471191,92491.000000
2095511018,92491.578125
2095551001,92491.640625
2095591002,92491.531250
2095631002,92491.078125
2095671002,92490.828125
2095711379,92490.453125
2095751425,92489.515625
2095791031,92490.093750
2095830999,92490.265625
2095871000,92490.359375
2095911002,92490.718750
2095951001,92490.531250
2095991392,92490.453125
2096031219,92489.953125
2096073155,92491.109375
2096113354,92491.671875
2096153177,92491.609375
2096193002,92490.921875
2096233000,92491.046875
2096273000,92489.953125
2096313000,92490.781250
2096352999,92490.656250
2096393368,92489.265625
2096433189,92490.250000
2096473015,92490.343750
2096513001,92490.468750
2096553001,92488.906250
2096593000,92489.328125
2096633001,92489.171875
2096673375,92489.593750
2096713200,92489.390625
2096753024,92489.125000
2096793001,92489.687500
2096833000,92490.265625
2096873001,92490.484375
2096913001,92490.781250
2096953390,92489.968750
2096993215,92490.171875
2097033043,92489.937500
2097073000,92489.953125
2097113001,92489.765625
2097153001,92489.421875
2097193002,92490.000000
2097233401,92490.375000
2097273225,92489.906250
2097313048,92491.468750
2097353001,92491.468750
2097393001,92490.906250
2097432999,92489.734375
2097473001,92488.781250
2097513412,92489.406250
2097553235,92490.015625
2097593283,92489.421875
