# t_us, mag_frd_x [uT], mag_frd_y [uT], mag_frd_z [uT]
2081041260,-5.75855,-6.2701,13.081
2081141043,-6.56241,-6.85472,12.584
2081241001,-6.97165,-6.86934,13.3002
2081341403,-7.2055,-7.42473,13.2564
2081441000,-6.81087,-7.7755,12.7887
2081541001,-7.49781,-8.5209,12.5694
2081641107,-8.02397,-9.32476,12.8033
2081741002,-9.31014,-10.1432,12.0871
2081841001,-10.5379,-11.2979,12.6425
2081941246,-11.3856,-12.131,12.0433
2082041001,-11.1809,-12.3502,11.8533
2082141614,-11.6779,-12.7156,11.7656
2082241002,-11.3271,-13.5487,11.1663
2082341001,-11.1809,-13.5487,10.9909
2082441315,-10.4063,-13.8702,10.6109
2082541097,-8.59398,-13.5487,10.0994
2082641001,-6.72318,-12.1017,9.95323
2082741460,-3.75621,-10.4648,10.3332
2082841002,-2.26542,-8.43321,11.0056
2082940999,-1.16925,-6.82549,11.6048
2083041162,-0.701549,-5.27624,11.7363
2083141229,0.306928,-3.55159,12.4087
2083241002,0.555393,-2.00234,12.7887
2083341311,2.07542,0.789243,12.7594
2083441002,3.04005,3.71236,13.6364
2083541871,3.1862,6.43087,13.2271
2083641009,3.39082,9.22245,14.411
2083741227,2.10465,11.7217,15.6679
2083841373,2.55773,15.5218,14.7764
2083941223,2.92312,18.1526,14.981
2084041001,2.92312,20.5203,14.3379
2084141520,1.16925,22.7565,15.0541
2084241000,0.394621,24.6858,14.1187
2084341227,-1.35925,25.7966,14.9225
2084441220,-1.2131,26.615,14.8056
2084541224,-0.993861,28.1058,13.8118
2084641001,-1.71003,28.9097,14.4256
2084741366,-2.74773,30.0497,14.1625
2084841001,-3.72698,31.0289,14.2941
2084941001,-5.53932,31.5113,14.6302
2085041065,-6.53318,32.7243,14.601
2085141000,-6.32856,32.8413,14.6595
2085241008,-6.88395,33.4551,14.3525
2085341000,-7.90704,33.0751,14.221
2085441000,-9.01783,33.9959,14.6302
2085541395,-9.52938,34.2882,14.6302
2085641001,-8.21397,33.5867,14.1771
2085741002,-7.43935,33.9667,14.0456
2085841276,-5.87547,33.6744,13.4902
2085941000,-6.15317,33.7913,14.2648
2086041002,-5.9924,33.3821,13.9871
2086141200,-6.38702,33.2505,14.5425
2086241002,-5.87547,33.6305,13.7679
